anchor,sl_soft,sl_hard,tp,pnl,n,dd,win
2025Q3,235.2,632.31,335.5,31020.67,17,10890.0,58.8
2025Q3,40.37,71.13,662.47,31905.19,24,7002.56,16.7
2025Q3,223.51,223.67,624.65,10638.2,9,13420.28,33.3
2025Q3,207.91,537.06,583.33,46284.69,11,10630.0,54.5
2025Q3,249.52,261.72,604.09,51792.62,10,10229.49,60.0
2025Q3,229.02,678.94,600.68,50771.51,10,10890.0,60.0
2025Q3,85.8,97.25,286.45,17099.46,31,7654.97,32.3
2025Q3,215.1,229.21,563.25,44857.99,11,9168.48,54.5
2025Q3,233.85,274.91,615.99,6761.03,9,14545.0,33.3
2025Q3,249.53,659.37,590.16,49279.33,10,11150.0,60.0
2025Q3,221.96,246.38,636.63,10297.49,9,13480.0,33.3
2025Q3,204.62,204.74,578.51,13522.23,12,16379.17,33.3
2025Q3,192.24,204.73,604.61,16445.29,12,15919.51,33.3
2025Q3,241.73,557.86,621.87,5797.32,9,14895.0,33.3
2025Q3,215.25,583.77,592.12,50359.22,10,10720.0,60.0
2025Q3,228.54,252.06,607.87,40927.74,9,9776.28,55.6
2025Q3,222.27,232.86,576.25,46011.87,11,9314.24,54.5
2025Q3,180.16,217.9,630.16,3654.3,12,19065.0,25.0
2025Q3,236.39,248.31,594.8,51511.34,10,9932.55,60.0
2025Q3,210.91,275.92,615.05,9444.87,9,13075.0,33.3
2025Q3,256.06,687.79,557.91,39479.76,11,11445.0,54.5
2025Q3,219.05,219.42,583.85,48119.98,11,8776.84,54.5
2025Q3,232.64,257.35,601.49,52149.13,10,9882.05,60.0
2025Q3,245.04,272.89,644.77,7450.47,9,15275.0,33.3
2025Q3,202.59,252.12,607.69,1559.13,11,17285.0,27.3
2025Q3,226.46,259.01,624.34,8090.26,9,14215.0,33.3
2025Q3,214.53,225.6,568.77,46010.67,11,9024.15,54.5
2025Q3,235.83,236.49,601.8,53296.34,10,9459.74,60.0
2025Q3,237.94,625.0,589.55,49350.65,10,10975.0,60.0
2025Q3,228.77,229.43,616.69,9469.5,9,13765.9,33.3
2025Q3,240.31,261.08,631.4,7725.63,9,14895.0,33.3
2025Q3,221.37,222.05,599.97,54231.67,10,8882.16,60.0
2025Q3,218.24,642.93,579.62,44494.08,11,10720.0,54.5
2025Q3,209.91,219.66,598.65,54265.33,10,8786.45,60.0
2025Q3,197.66,209.02,594.69,14402.61,12,16551.36,33.3
2025Q3,225.54,225.76,227.05,13830.08,19,9030.35,57.9
2025Q3,234.35,257.85,570.53,43679.48,11,9892.04,54.5
2025Q3,208.92,244.63,583.81,47604.14,11,9367.57,54.5
2025Q3,206.06,215.72,616.66,2768.68,11,16973.66,27.3
2025Q3,222.78,222.79,600.06,54183.86,10,8911.59,60.0
2025Q3,222.38,223.33,597.21,53798.84,10,8933.2,60.0
2025Q3,220.58,227.39,557.19,44181.28,11,9095.69,54.5
2025Q3,194.55,203.88,303.14,9966.33,20,10145.13,45.0
2025Q3,212.01,213.7,584.54,12571.46,12,17096.03,33.3
2025Q3,222.23,222.74,571.37,46290.03,11,8909.53,54.5
2025Q3,207.32,223.77,538.39,42650.2,11,8950.87,54.5
2025Q3,214.27,215.67,594.39,13043.92,12,17253.59,33.3
2025Q3,226.88,227.16,613.61,43188.44,9,9086.33,55.6
2025Q3,198.02,218.42,596.57,14244.0,12,16718.48,33.3
2025Q3,221.13,234.5,629.03,10056.98,9,13614.93,33.3
2025Q3,204.22,612.26,489.47,22781.01,14,10340.0,42.9
2025Q3,230.29,230.4,647.02,11173.45,9,13823.84,33.3
2025Q3,211.77,230.75,611.26,42981.44,9,9230.01,55.6
2025Q3,222.64,254.74,582.14,45497.6,11,9659.81,54.5
2025Q3,234.17,246.5,600.63,52356.27,10,9859.88,60.0
2025Q3,215.48,230.18,620.47,10094.07,9,13323.54,33.3
2025Q3,243.36,284.53,603.99,51167.33,10,10735.51,60.0
2025Q3,186.79,216.32,570.69,10265.01,13,19645.0,30.8
2025Q3,202.88,216.71,433.07,35547.62,16,8519.26,50.0
2025Q3,227.79,252.33,629.39,8613.6,9,14261.66,33.3
2025Q3,218.85,230.23,599.87,53566.14,10,9209.22,60.0
2025Q3,209.81,220.02,593.52,53620.58,10,8800.64,60.0
2025Q3,196.05,638.59,585.82,11945.76,12,16370.0,33.3
2025Q3,208.9,221.07,611.76,43611.83,9,8842.68,55.6
2025Q3,214.11,229.85,563.69,45146.53,11,9194.1,54.5
2025Q3,63.84,98.58,595.87,20096.14,22,9086.57,18.2
2025Q3,201.39,201.98,581.13,14173.43,12,16158.41,33.3
2025Q3,218.69,512.37,639.39,8853.53,9,13370.0,33.3
2025Q3,209.67,431.58,618.4,9009.16,9,13075.0,33.3
2025Q3,220.48,389.42,598.14,51081.34,10,10720.0,60.0
2025Q3,194.7,240.37,548.83,36792.7,13,8992.46,46.2
2025Q4,187.55,769.39,526.83,-14500.33,14,18013.44,21.4
2025Q4,284.82,380.3,137.45,7289.01,31,17756.91,71.0
2025Q4,50.21,580.31,438.35,12652.45,37,11305.0,16.2
2025Q4,332.3,344.9,687.66,-34229.81,11,41042.1,18.2
2025Q4,386.28,516.23,154.91,7468.92,24,20586.73,75.0
2025Q4,104.6,290.79,386.74,22332.36,29,16705.0,31.0
2025Q4,212.46,390.7,445.61,5523.51,16,18335.0,37.5
2025Q4,85.54,264.33,279.66,22728.55,34,15975.0,35.3
2025Q4,222.93,703.46,166.98,1713.02,28,21845.82,60.7
2025Q4,248.18,610.74,63.4,18578.34,41,16780.0,87.8
2025Q4,115.11,404.78,270.96,21625.08,32,17300.0,40.6
2025Q4,28.71,283.64,310.43,15490.78,42,8920.0,16.7
2025Q4,135.86,524.34,308.8,24188.17,29,20580.0,41.4
2025Q4,143.49,552.59,272.72,22806.59,28,21250.0,46.4
2025Q4,153.05,559.54,574.12,-9087.51,15,12810.0,20.0
2025Q4,163.14,592.28,264.97,27031.25,27,17940.0,51.9
2025Q4,176.55,640.01,211.5,12195.15,28,19174.99,53.6
2025Q4,431.74,785.52,367.32,16671.26,18,19393.52,61.1
2025Q4,297.4,898.78,41.39,7312.16,43,12955.0,90.7
2025Q4,75.27,577.82,340.62,15897.2,34,15200.0,26.5
2025Q4,134.04,554.66,462.41,12608.77,20,18510.0,30.0
2025Q4,154.79,502.06,241.59,35017.25,28,17495.0,57.1
2025Q4,166.75,504.19,208.53,18095.73,29,18144.33,55.2
2025Q4,241.86,521.23,227.62,9807.36,26,21007.51,57.7
2025Q4,198.12,640.41,124.82,19104.78,37,14103.66,70.3
2025Q4,111.77,472.61,362.44,30252.05,31,19350.0,35.5
2025Q4,61.86,297.25,395.92,2285.75,36,12820.0,16.7
2025Q4,103.93,405.58,241.17,19942.19,34,18280.0,41.2
2025Q4,265.52,811.48,507.7,-11128.97,13,18310.99,30.8
2025Q4,175.3,504.56,613.12,-6302.6,14,14995.0,21.4
2025Q4,25.91,402.58,97.58,7245.25,46,6583.32,32.6
2025Q4,124.09,513.19,322.99,19876.83,30,18725.0,36.7
2025Q4,195.01,627.5,310.36,22136.92,24,20585.0,50.0
2025Q4,149.44,692.55,182.26,4991.98,32,20294.88,50.0
2025Q4,89.8,423.37,404.18,10300.89,29,14240.0,24.1
2025Q4,126.19,627.46,354.34,28219.81,29,19050.0,37.9
2025Q4,55.96,562.6,370.64,1061.38,37,12475.0,16.2
2025Q4,320.77,797.78,487.18,28445.53,13,13075.0,53.8
2025Q4,331.18,914.68,491.9,28286.53,13,13450.0,53.8
2025Q4,351.98,924.98,510.23,-58505.32,10,50845.32,10.0
2025Q4,327.24,377.35,577.82,-38579.15,11,41176.98,18.2
2025Q4,375.95,986.43,467.49,-6216.17,14,21900.19,42.9
2025Q4,303.02,868.05,427.65,-4569.16,17,19325.0,41.2
2025Q4,397.8,906.09,538.58,-63318.39,10,55348.39,10.0
2025Q4,344.55,816.65,670.33,-53618.45,10,46593.45,10.0
2025Q4,232.96,749.96,486.63,-13471.51,17,24450.0,29.4
2025Q4,321.17,778.54,415.63,-9826.15,17,20795.0,41.2
2025Q4,260.25,479.89,350.63,28371.27,22,21385.0,54.5
2025Q4,215.0,330.96,535.43,-19634.27,14,23146.42,21.4
2025Q4,272.34,486.08,448.75,15945.28,15,14059.96,46.7
2025Q4,259.52,410.53,630.59,-17214.77,13,25763.26,23.1
2025Q4,291.48,511.49,351.28,40532.56,21,12800.0,61.9
2025Q4,298.46,566.84,290.63,17729.97,22,13117.31,59.1
2025Q4,313.92,545.8,331.78,38967.23,20,13259.44,65.0
2025Q4,311.48,514.5,340.45,41573.06,20,12735.92,65.0
2025Q4,280.98,477.14,250.99,17466.88,25,13140.42,60.0
2025Q4,372.1,533.69,379.79,5772.57,19,23355.0,52.6
2025Q4,311.32,556.46,334.61,40053.91,20,12852.78,65.0
2025Q4,307.7,563.34,328.91,38680.76,20,12966.86,65.0
2025Q4,303.9,548.7,329.26,38932.15,20,12799.83,65.0
2025Q4,309.73,566.62,288.31,21081.02,21,13778.77,61.9
2025Q4,285.47,522.19,331.09,38598.03,21,12625.0,61.9
2025Q4,286.16,523.59,331.33,38330.63,21,12625.0,61.9
2025Q4,343.19,533.42,299.61,13421.88,20,15762.76,60.0
2025Q4,284.46,595.01,331.23,39520.72,21,11760.0,61.9
2025Q4,357.61,649.69,261.78,21194.32,21,16482.34,66.7
2025Q4,315.16,630.71,383.1,24166.41,20,19635.0,55.0
2025Q4,410.34,622.76,316.01,24137.0,18,11679.83,66.7
2025Q4,290.49,453.17,340.63,38852.68,21,12907.49,61.9
2025Q4,294.68,439.82,408.57,-5199.52,17,18550.0,41.2
2025Q4,245.72,420.4,276.45,13591.03,24,20420.0,54.2
2025Q4,274.66,546.98,345.04,43126.68,21,11550.0,61.9
2025Q4,269.02,547.68,347.49,43472.57,21,11860.0,61.9
2025Q4,277.38,587.49,359.22,46476.03,21,11550.0,61.9
2025Q4,265.93,575.72,364.68,30713.11,22,21765.0,54.5
2025Q4,273.08,549.88,392.56,26311.01,19,17550.0,52.6
2025Q4,229.99,524.1,428.13,7978.45,17,14515.0,41.2
2025Q4,253.51,525.96,350.44,29225.68,22,20980.0,54.5
2025Q4,338.48,657.46,305.69,22118.26,21,15221.29,61.9
2025Q4,276.75,625.05,220.3,17786.2,25,12270.0,64.0
2025Q4,239.1,441.49,372.38,41285.42,21,15090.0,57.1
2025Q4,243.29,447.5,370.79,40560.14,21,15530.0,57.1
2025Q4,205.28,404.33,375.21,35455.38,21,17130.0,52.4
2025Q4,240.08,363.47,396.85,10031.55,18,15090.0,44.4
2025Q4,216.79,435.43,416.35,9389.01,17,14265.0,41.2
2025Q4,253.01,506.14,359.6,31394.32,22,20980.0,54.5
2025Q4,228.82,512.79,346.14,31684.74,22,19305.0,54.5
2025Q4,268.99,447.93,298.76,25132.68,22,12524.79,59.1
2025Q4,242.08,509.49,382.13,35782.92,20,15385.0,55.0
2025Q4,291.39,378.72,445.99,11832.92,15,15780.3,46.7
2025Q4,277.69,485.81,311.14,27266.97,22,11967.16,59.1
2025Q4,324.06,555.91,367.92,26220.91,21,20795.0,57.1
2025Q4,316.76,546.52,341.57,41178.19,20,13398.6,65.0
2025Q4,259.17,562.2,352.02,28704.15,22,21385.0,54.5
2025Q4,300.4,502.82,282.98,15624.72,22,13345.41,59.1
2025Q4,184.87,510.59,389.95,36560.17,20,16170.0,50.0
2025Q4,317.18,571.01,318.91,35286.79,20,13851.79,65.0
2025Q4,336.38,558.32,425.88,-12317.16,17,22665.0,41.2
2025Q4,283.39,657.35,342.37,42670.73,21,11760.0,61.9
2025Q4,354.86,721.76,372.2,13274.31,20,22945.0,55.0
2025Q4,220.74,618.38,259.02,6300.99,25,19045.0,52.0
2025Q4,286.77,469.71,343.27,41434.02,21,12625.0,61.9
2025Q4,262.53,448.25,356.15,28910.62,22,21480.0,54.5
2025Q4,251.62,476.54,342.23,27256.26,22,20980.0,54.5
2025Q4,295.32,539.19,322.02,32755.08,21,13279.61,61.9
2025Q4,306.4,446.49,292.85,22531.59,21,13527.95,61.9
2025Q4,235.54,400.91,400.87,11378.63,18,14740.0,44.4
2025Q4,329.35,590.91,364.79,45820.69,20,14035.0,65.0
2025Q4,330.52,519.34,363.65,45524.19,20,14035.0,65.0
2025Q4,365.39,537.82,411.76,-20218.0,17,23755.0,41.2
2025Q4,329.65,525.85,383.72,21399.14,20,21450.0,55.0
2025Q4,280.48,468.29,363.47,48198.4,21,11760.0,61.9
2025Q4,281.15,465.43,365.49,48722.18,21,11760.0,61.9
2025Q4,280.79,429.99,363.86,48299.25,21,11760.0,61.9
2025Q4,280.79,390.36,363.69,48253.65,21,11760.0,61.9
2025Q4,280.26,399.04,360.8,47502.55,21,11760.0,61.9
2025Q4,279.51,369.03,359.79,47239.43,21,11760.0,61.9
2025Q4,276.52,377.91,397.19,5360.97,18,17550.0,44.4
2025Q4,269.25,297.86,434.74,3053.6,17,17237.11,41.2
2025Q4,300.52,390.21,363.14,43296.14,21,12085.0,61.9
2025Q4,295.95,363.91,361.18,42906.85,21,12800.0,61.9
2025Q4,455.87,524.81,361.56,22807.43,17,18680.0,64.7
2025Q4,300.74,402.61,385.19,20538.43,19,19265.0,52.6
2025Q4,277.55,354.1,360.75,46876.27,21,11550.0,61.9
2025Q4,261.71,341.28,404.05,8763.43,18,16705.0,44.4
2025Q4,279.5,390.42,321.59,37337.91,21,11760.0,61.9
2025Q4,271.42,407.88,375.91,29939.55,20,17550.0,55.0
2025Q4,258.63,299.23,418.41,2928.22,17,16574.66,41.2
2025Q4,289.59,441.57,461.87,15321.43,15,15287.65,46.7
2025Q4,251.77,344.32,311.15,14048.47,23,20980.0,52.2
2025Q4,305.58,432.11,356.57,46004.2,20,12465.0,65.0
2025Q4,324.54,444.83,358.99,44596.68,20,13675.0,65.0
2025Q4,345.71,472.47,389.77,3053.21,18,23160.0,50.0
2025Q4,307.06,421.9,360.12,46766.72,20,12625.0,65.0
2025Q4,326.61,438.28,358.95,44587.64,20,13675.0,65.0
2025Q4,325.77,440.69,358.25,44403.75,20,13680.1,65.0
2025Q4,337.07,394.45,378.71,17408.91,20,22723.94,55.0
2025Q4,307.8,460.7,404.17,-712.96,18,19940.0,44.4
2025Q4,322.41,446.54,390.26,16617.46,19,20795.0,52.6
2025Q4,331.73,437.11,360.64,44741.81,20,14035.0,65.0
2025Q4,312.71,449.38,323.58,37185.74,20,13073.4,65.0
2025Q4,330.26,440.92,373.12,26528.99,21,21450.0,57.1
2025Q4,345.36,415.87,362.91,35554.36,19,14565.0,63.2
2025Q4,363.73,492.62,331.94,25521.64,19,16401.11,63.2
2025Q4,323.42,423.9,353.31,43151.17,20,13748.76,65.0
2025Q4,306.24,388.15,382.04,24477.72,20,19825.0,55.0
2025Q4,285.33,397.62,333.16,39135.49,21,12625.0,61.9
2025Q4,349.93,497.88,354.63,32610.26,19,15637.48,63.2
2025Q4,316.58,478.69,307.32,25338.54,21,14083.57,61.9
2025Q4,337.76,389.66,370.09,23069.94,21,22628.15,57.1
2025Q4,294.82,394.11,395.54,886.65,18,18550.0,44.4
2025Q4,326.97,440.29,357.16,44121.43,20,13701.81,65.0
2025Q4,331.05,463.51,343.31,40265.01,20,14308.85,65.0
2025Q4,319.0,398.01,368.67,26914.72,21,20795.0,57.1
2025Q4,304.25,422.67,353.4,45208.81,20,12465.0,65.0
2025Q4,284.68,403.52,332.15,39758.14,21,11760.0,61.9
2025Q4,305.75,452.77,381.77,24418.49,20,19825.0,55.0
2025Q4,293.85,389.45,406.88,2701.39,18,18550.0,44.4
2025Q4,281.04,416.79,350.33,44809.87,21,11760.0,61.9
2025Q4,269.02,441.64,318.39,35907.16,21,12132.14,61.9
2025Q4,279.33,416.13,339.26,41933.7,21,11760.0,61.9
2025Q4,299.95,425.56,350.87,40212.02,21,12085.0,61.9
2025Q4,311.29,418.9,367.37,28209.99,21,19945.0,57.1
2025Q4,277.95,436.14,386.37,24803.65,19,17550.0,52.6
2025Q4,290.32,376.53,354.59,42483.71,21,12800.0,61.9
2025Q4,301.03,422.53,373.24,32253.51,21,19250.0,57.1
2025Q4,286.39,427.71,338.84,40282.71,21,12625.0,61.9
2025Q4,266.48,329.92,360.16,29464.03,22,21765.0,54.5
2025Q4,314.28,416.02,398.72,-2200.5,18,19635.0,44.4
2025Q4,334.63,416.07,323.37,34052.07,20,14832.53,65.0
2025Q4,274.46,403.78,418.57,809.55,17,17550.0,41.2
2025Q4,323.55,442.44,351.54,42689.75,20,13784.25,65.0
2025Q4,338.69,450.94,370.92,23466.38,21,22665.0,57.1
2025Q4,326.55,426.12,358.94,44583.38,20,13675.0,65.0
2025Q4,356.69,449.02,384.49,8347.57,19,22945.0,52.6
2025Q4,303.71,643.22,346.39,43386.65,20,12465.0,65.0
2025Q4,288.77,364.55,366.19,47388.37,21,12625.0,61.9
2025Q4,279.46,348.04,703.65,-10151.09,12,22940.0,25.0
2025Q4,286.85,333.31,375.43,27838.25,20,17990.0,55.0
2025Q4,292.76,436.27,332.3,35596.75,21,13074.1,61.9
2025Q4,256.26,439.84,390.94,27752.65,19,16570.0,52.6
2025Q4,319.6,349.53,366.05,47148.78,20,13405.62,65.0
2025Q4,309.03,341.13,368.46,28380.96,21,19802.67,57.1
2025Q4,297.98,373.15,344.88,37979.77,21,12822.33,61.9
2025Q4,316.85,329.52,361.06,47918.3,20,13005.37,65.0
2025Q4,267.56,293.19,379.17,31698.61,20,17143.79,55.0
2025Q4,316.08,316.43,344.25,45204.38,20,12657.19,65.0
2025Q4,315.2,318.63,335.74,42683.9,20,12745.21,65.0
2025Q4,280.44,299.08,310.53,27768.78,22,11963.31,59.1
2025Q4,294.45,295.93,348.08,43153.02,21,11837.06,61.9
2025Q4,302.89,310.46,366.69,45666.39,21,12418.31,61.9
2025Q4,304.62,320.65,366.51,50673.42,20,12553.0,65.0
2025Q4,303.42,317.07,381.13,27219.75,20,18782.6,55.0
2025Q4,287.44,323.86,369.49,34299.09,21,17990.0,57.1
2025Q4,310.36,325.41,396.22,-1283.9,18,19331.2,44.4
2025Q4,274.5,279.48,347.35,45595.2,21,11179.2,61.9
2025Q4,296.93,296.94,328.67,37944.24,21,11877.72,61.9
2025Q4,272.99,296.63,365.74,48837.29,21,11865.11,61.9
2025Q4,262.88,291.31,389.92,27247.96,19,16776.26,52.6
2025Q4,273.6,315.78,369.74,36282.31,21,17600.59,57.1
2025Q4,270.89,320.2,410.67,-469.6,17,17688.92,41.2
2025Q4,290.13,315.3,344.15,40501.59,21,12275.92,61.9
2025Q4,316.35,329.04,361.68,48137.39,20,12995.77,65.0
2025Q4,302.32,314.18,365.81,44841.26,21,12567.21,61.9
2025Q4,284.88,300.14,377.22,29135.14,20,17835.64,55.0
2025Q4,276.23,291.28,358.49,46919.7,21,11651.12,61.9
2025Q4,259.15,281.02,363.21,32423.8,22,21690.39,54.5
2025Q4,275.3,312.53,385.27,24476.25,19,17535.59,52.6
2025Q4,266.19,277.66,398.59,8644.89,18,16659.45,44.4
2025Q4,250.44,285.2,360.86,32299.88,22,21548.9,54.5
2025Q4,292.34,314.53,376.86,27766.09,20,18486.03,55.0
2025Q4,278.86,288.69,353.29,45664.2,21,11547.51,61.9
2025Q4,282.27,292.83,351.79,44886.26,21,11713.0,61.9
2025Q4,276.17,286.56,335.5,41537.32,21,11462.29,61.9
2025Q4,270.07,320.4,364.41,48404.24,21,11550.0,61.9
2025Q4,268.19,307.39,371.76,36335.33,21,17427.9,57.1
2025Q4,280.74,335.6,353.78,44744.89,21,11760.0,61.9
2025Q4,262.11,288.83,326.3,23070.02,22,21480.0,54.5
2025Q4,290.02,291.64,385.23,24550.14,19,17498.4,52.6
2025Q4,274.92,332.74,342.31,42401.95,21,11550.0,61.9
2025Q4,295.58,315.49,122.76,21073.23,33,12229.76,78.8
2025Q4,283.91,327.52,362.81,47185.79,21,11760.0,61.9
2025Q4,285.16,331.61,364.76,46668.19,21,12427.29,61.9
2025Q4,283.02,335.5,363.82,47289.16,21,11760.0,61.9
2025Q4,288.64,336.73,369.59,33807.13,21,17990.0,57.1
2025Q4,301.32,359.33,364.67,43458.35,21,12085.0,61.9
2025Q4,284.4,325.3,380.18,29949.3,20,17790.0,55.0
2025Q4,292.83,356.59,394.1,22629.35,19,18550.0,52.6
2025Q4,310.29,358.81,363.05,46886.16,20,12625.0,65.0
2025Q4,309.54,356.61,358.02,45665.33,20,12625.0,65.0
2025Q4,267.87,339.88,379.87,30578.05,20,17355.0,55.0
2025Q4,310.75,363.81,367.17,28161.1,21,19945.0,57.1
2025Q4,298.08,332.32,361.62,43371.19,21,12616.49,61.9
2025Q4,286.9,315.18,376.37,28252.65,20,18028.68,55.0
2025Q4,318.95,406.38,339.51,40642.62,20,13439.8,65.0
2025Q4,307.45,349.07,353.53,44277.46,20,13281.4,65.0
2025Q4,280.4,340.14,390.57,25288.43,19,17630.0,52.6
2025Q4,298.32,368.7,369.74,31472.3,21,19265.0,57.1
2025Q4,269.88,298.64,361.52,47589.09,21,11945.63,61.9
2025Q4,255.75,284.85,348.3,29362.1,22,21542.02,54.5
2025Q4,270.3,317.17,333.19,40350.48,21,11550.0,61.9
2025Q4,283.53,304.85,365.73,47757.99,21,11891.92,61.9
2025Q4,274.47,296.72,360.02,46964.06,21,11868.66,61.9
2025Q4,263.11,296.07,378.7,32100.82,20,16871.44,55.0
2025Q4,274.42,302.53,357.25,46657.75,21,11635.58,61.9
2025Q4,274.25,296.13,354.66,45627.93,21,11845.24,61.9
2025Q4,282.22,303.23,375.22,29355.09,20,17429.67,55.0
2025Q4,269.6,307.97,342.65,42200.0,21,12054.31,61.9
2025Q4,248.1,307.03,362.94,33054.79,22,20420.0,54.5
2025Q4,282.07,311.92,387.79,23874.07,19,17603.44,52.6
2025Q4,260.25,306.19,354.69,29703.97,22,21385.0,54.5
2025Q4,274.49,294.68,338.29,41517.38,21,11787.33,61.9
2025Q4,286.29,324.68,374.04,35357.14,21,17990.0,57.1
2025Q4,264.65,342.96,400.43,7194.27,18,17025.0,44.4
2025Q4,276.23,294.13,360.19,47221.34,21,11765.23,61.9
2025Q4,288.76,307.97,360.69,45616.46,21,11954.39,61.9
2025Q4,274.48,305.94,386.55,24869.52,19,17403.83,52.6
2025Q4,281.28,336.59,348.24,43284.93,21,11760.0,61.9
2025Q4,292.15,308.27,321.92,34783.22,21,12330.69,61.9
2025Q4,257.69,304.7,64.1,12471.22,41,16653.91,85.4
2025Q4,272.93,300.72,370.37,36831.83,21,17299.49,57.1
2025Q4,283.8,296.48,338.98,41337.19,21,11859.21,61.9
2025Q4,266.94,335.62,360.04,46889.11,21,11860.0,61.9
2025Q4,264.97,327.77,380.34,31718.66,20,17025.0,55.0
2025Q4,249.68,331.93,366.52,33301.64,22,20710.0,54.5
2025Q4,292.71,368.49,347.31,39500.1,21,12800.0,61.9
2025Q4,267.42,335.69,400.63,6426.45,18,17355.0,44.4
2025Q4,281.68,374.4,380.97,31317.8,20,17630.0,55.0
2025Q4,46.64,96.1,366.36,13458.92,39,10870.0,17.9
2025Q4,293.8,294.22,329.81,38675.97,21,11768.75,61.9
2025Q4,256.73,298.83,351.99,29673.37,22,20980.0,54.5
2025Q4,278.76,292.29,392.6,26313.83,19,17130.77,52.6
2025Q4,269.46,331.39,371.69,36193.83,21,17545.0,57.1
2025Q4,289.74,329.01,359.27,44463.87,21,12375.11,61.9
2025Q4,298.14,350.76,337.1,35760.46,21,13073.24,61.9
2025Q4,279.61,363.9,385.19,24292.26,19,17550.0,52.6
2025Q4,288.14,313.91,348.21,42314.46,21,12073.22,61.9
2025Q4,262.34,333.6,371.92,37148.16,21,17025.0,57.1
2025Q4,270.23,286.16,409.04,567.19,17,17051.32,41.2
2025Q4,314.57,350.39,321.34,35601.54,20,13889.02,65.0
2025Q4,303.69,398.63,360.45,47012.8,20,12465.0,65.0
2025Q4,305.35,400.16,345.93,43266.82,20,12466.4,65.0
2025Q4,299.14,401.07,358.34,42148.67,21,12085.0,61.9
2025Q4,319.54,406.31,381.34,22328.88,20,20795.0,55.0
2025Q4,309.64,320.83,194.29,11264.26,24,12631.58,66.7
2025Q4,243.51,315.73,339.14,28102.49,22,20420.0,54.5
2025Q4,276.71,371.82,360.71,46863.61,21,11550.0,61.9
2025Q4,277.49,369.62,653.35,-13163.78,12,23000.0,25.0
2025Q4,264.55,325.86,373.75,37782.54,21,17025.0,57.1
2025Q4,273.63,356.8,389.68,25736.36,19,17550.0,52.6
2025Q4,252.2,279.9,355.44,31092.35,22,21443.05,54.5
2025Q4,289.58,291.62,332.02,39666.59,21,11664.91,61.9
2025Q4,281.06,301.24,364.01,47668.45,21,11819.86,61.9
2025Q4,286.66,307.29,378.13,28985.44,20,17870.77,55.0
2025Q4,296.59,333.32,347.4,39733.66,21,12636.35,61.9
2025Q4,259.47,278.13,395.05,29709.15,19,16152.67,52.6
2025Q4,269.48,301.23,369.17,36207.59,21,17304.62,57.1
2025Q4,282.29,283.07,363.51,49220.08,21,11322.88,61.9
2025Q4,284.51,287.66,376.92,31143.83,20,17259.36,55.0
2025Q4,297.15,306.12,348.18,41868.74,21,12244.78,61.9
2025Q4,282.13,302.03,403.96,5814.74,18,17405.62,44.4
2025Q4,291.94,307.9,365.86,46251.5,21,12315.81,61.9
2025Q4,271.49,273.08,330.18,24627.78,22,21846.15,54.5
2025Q4,302.83,336.79,388.66,19487.54,19,19100.88,52.6
2025Q4,263.86,313.46,353.31,28674.75,22,21435.0,54.5
2025Q4,318.12,343.3,369.68,27940.78,21,20247.08,57.1
2025Q4,280.17,289.95,340.37,42103.37,21,11598.02,61.9
2025Q4,289.9,330.57,379.65,28126.15,20,18565.0,55.0
2025Q4,273.04,295.67,357.64,46806.48,21,11826.88,61.9
2025Q4,296.11,348.43,551.49,-23184.13,12,27138.74,25.0
2025Q4,256.46,270.82,315.12,16311.27,23,21402.91,52.2
2025Q4,282.05,316.29,366.96,47986.95,21,11760.0,61.9
2025Q4,282.04,450.46,391.59,25422.57,19,17630.0,52.6
2025Q4,268.45,268.72,417.18,4660.4,17,16123.42,41.2
2025Q4,276.2,308.53,341.63,41541.44,21,11755.63,61.9
2025Q4,286.75,311.19,376.21,28534.74,20,17948.88,55.0
2025Q4,265.12,279.11,354.8,30048.13,22,21859.23,54.5
2025Q4,278.81,317.32,367.21,34756.56,21,17631.39,57.1
2025Q4,290.32,318.71,324.53,35124.86,21,12344.2,61.9
2025Q4,272.89,331.67,385.62,24923.93,19,17550.0,52.6
2025Q4,99.16,111.94,344.39,20627.58,32,17414.16,31.2
2025Q4,255.81,297.16,401.34,9320.33,18,16438.2,44.4
2025Q4,283.1,303.49,363.85,47376.79,21,11864.7,61.9
2025Q4,300.7,301.87,375.89,28359.78,20,18112.3,55.0
2025Q4,285.5,308.51,364.4,46837.27,21,11965.15,61.9
2025Q4,292.45,306.9,350.3,42324.76,21,12276.01,61.9
2025Q4,281.06,311.98,334.99,39644.39,21,12034.54,61.9
2025Q4,300.71,300.88,388.77,23595.43,19,18053.06,52.6
2025Q4,283.95,305.5,372.57,35851.32,21,17619.97,57.1
2025Q4,293.93,331.06,355.93,42372.34,21,12591.29,61.9
2025Q4,276.91,288.46,379.93,32019.53,20,17143.36,55.0
2025Q4,309.01,335.13,348.12,43994.95,20,13002.64,65.0
2025Q4,285.61,330.34,363.83,46473.35,21,12401.83,61.9
2025Q4,274.54,381.55,391.68,26171.79,19,17550.0,52.6
2025Q4,293.33,743.26,331.68,35266.37,21,13086.43,61.9
2025Q4,267.52,281.88,367.07,37468.97,21,16875.2,57.1
2025Q4,319.45,350.45,407.34,-2420.61,18,20553.01,44.4
2025Q4,299.77,347.54,346.82,38190.68,21,13009.98,61.9
2025Q4,281.79,702.94,378.15,30697.77,20,17630.0,55.0
