i,time,layer,decision,datetime,reason,box_cause,event_type,direction,box_dir,entry_price,exit_time,exit_price,exit_reason,pnl,equity,dd,in_position,position_owner,l2_reason
10985,1762768800,,nonentry,2025-11-10 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
10986,1762772400,,nonentry,2025-11-10 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
10987,1762776000,,nonentry,2025-11-10 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
10988,1762779600,,nonentry,2025-11-10 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
10989,1762783200,,nonentry,2025-11-10 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
10990,1762786800,,nonentry,2025-11-10 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
10991,1762790400,,nonentry,2025-11-10 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
10992,1762797600,,nonentry,2025-11-10 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
10993,1762801200,,nonentry,2025-11-10 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
10994,1762804800,,nonentry,2025-11-10 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
10995,1762808400,,nonentry,2025-11-10 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
10996,1762812000,,nonentry,2025-11-10 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
10997,1762815600,,nonentry,2025-11-10 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
10998,1762819200,L1,entry,2025-11-11 00:00,entered,,ENTRY,short,,25690.0,1762837260,25596.5,TAKE_PROFIT_HARD,1870.0,72843.0,0.0,True,L1,
10999,1762822800,L1,nonentry,2025-11-11 01:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
11000,1762826400,L1,nonentry,2025-11-11 02:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
11001,1762830000,L1,nonentry,2025-11-11 03:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
11002,1762833600,L1,nonentry,2025-11-11 04:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
11003,1762837200,L1,nonentry,2025-11-11 05:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
11004,1762840800,,nonentry,2025-11-11 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11005,1762844400,,nonentry,2025-11-11 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11006,1762848000,,nonentry,2025-11-11 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11007,1762851600,,nonentry,2025-11-11 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11008,1762855200,,nonentry,2025-11-11 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11009,1762858800,,nonentry,2025-11-11 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11010,1762862400,,nonentry,2025-11-11 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11011,1762866000,,nonentry,2025-11-11 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11012,1762869600,,nonentry,2025-11-11 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11013,1762873200,,nonentry,2025-11-11 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11014,1762876800,,nonentry,2025-11-11 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11015,1762884000,,nonentry,2025-11-11 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11016,1762887600,,nonentry,2025-11-11 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11017,1762891200,,nonentry,2025-11-11 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11018,1762894800,,nonentry,2025-11-11 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11019,1762898400,,nonentry,2025-11-11 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11020,1762902000,,nonentry,2025-11-11 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11021,1762905600,,nonentry,2025-11-12 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11022,1762909200,,nonentry,2025-11-12 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11023,1762912800,,nonentry,2025-11-12 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11024,1762916400,,nonentry,2025-11-12 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11025,1762920000,,nonentry,2025-11-12 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11026,1762923600,,nonentry,2025-11-12 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11027,1762927200,,nonentry,2025-11-12 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11028,1762930800,,nonentry,2025-11-12 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11029,1762934400,,nonentry,2025-11-12 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11030,1762938000,,nonentry,2025-11-12 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11031,1762941600,,nonentry,2025-11-12 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11032,1762945200,,nonentry,2025-11-12 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11033,1762948800,,nonentry,2025-11-12 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11034,1762952400,,nonentry,2025-11-12 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11035,1762956000,,nonentry,2025-11-12 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11036,1762959600,,nonentry,2025-11-12 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11037,1762963200,,nonentry,2025-11-12 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11038,1762970400,,nonentry,2025-11-12 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11039,1762974000,,nonentry,2025-11-12 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11040,1762977600,,nonentry,2025-11-12 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11041,1762981200,,nonentry,2025-11-12 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11042,1762984800,,nonentry,2025-11-12 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11043,1762988400,,nonentry,2025-11-12 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11044,1762992000,,nonentry,2025-11-13 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11045,1762995600,,nonentry,2025-11-13 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11046,1762999200,,nonentry,2025-11-13 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11047,1763002800,,nonentry,2025-11-13 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11048,1763006400,,nonentry,2025-11-13 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11049,1763010000,,nonentry,2025-11-13 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11050,1763013600,,nonentry,2025-11-13 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11051,1763017200,,nonentry,2025-11-13 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11052,1763020800,,nonentry,2025-11-13 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11053,1763024400,L1,entry,2025-11-13 09:00,entered,,ENTRY,short,,25497.25,1763026500,25403.75,TAKE_PROFIT_HARD,1870.0,74713.0,0.0,True,L1,
11054,1763028000,,nonentry,2025-11-13 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11055,1763031600,,nonentry,2025-11-13 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11056,1763035200,,nonentry,2025-11-13 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11057,1763038800,,nonentry,2025-11-13 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11058,1763042400,,nonentry,2025-11-13 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11059,1763046000,,nonentry,2025-11-13 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11060,1763049600,,nonentry,2025-11-13 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11061,1763056800,,nonentry,2025-11-13 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11062,1763060400,,nonentry,2025-11-13 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11063,1763064000,,nonentry,2025-11-13 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11064,1763067600,,nonentry,2025-11-13 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11065,1763071200,,nonentry,2025-11-13 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11066,1763074800,,nonentry,2025-11-13 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11067,1763078400,,nonentry,2025-11-14 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11068,1763082000,,nonentry,2025-11-14 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11069,1763085600,,nonentry,2025-11-14 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11070,1763089200,,nonentry,2025-11-14 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11071,1763092800,,nonentry,2025-11-14 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11072,1763096400,,nonentry,2025-11-14 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11073,1763100000,,nonentry,2025-11-14 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11074,1763103600,,nonentry,2025-11-14 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11075,1763107200,,nonentry,2025-11-14 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11076,1763110800,,nonentry,2025-11-14 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11077,1763114400,,nonentry,2025-11-14 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11078,1763118000,,nonentry,2025-11-14 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11079,1763121600,,nonentry,2025-11-14 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11080,1763125200,,nonentry,2025-11-14 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11081,1763128800,,nonentry,2025-11-14 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11082,1763132400,,nonentry,2025-11-14 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11083,1763136000,,nonentry,2025-11-14 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11084,1763316000,,nonentry,2025-11-16 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11085,1763319600,,nonentry,2025-11-16 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11086,1763323200,,nonentry,2025-11-16 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11087,1763326800,,nonentry,2025-11-16 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11088,1763330400,,nonentry,2025-11-16 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11089,1763334000,,nonentry,2025-11-16 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11090,1763337600,,nonentry,2025-11-17 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11091,1763341200,L1,entry,2025-11-17 01:00,entered,,ENTRY,short,,25246.25,1763346000,25302.75,STOP_LOSS_SOFT,-1130.0,73583.0,1130.0,True,L1,
11092,1763344800,L1,nonentry,2025-11-17 02:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
11093,1763348400,,nonentry,2025-11-17 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11094,1763352000,,nonentry,2025-11-17 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11095,1763355600,L1,entry,2025-11-17 05:00,entered,,ENTRY,short,,25284.25,1763358600,25190.75,TAKE_PROFIT_HARD,1870.0,75453.0,0.0,True,L1,
11096,1763359200,,nonentry,2025-11-17 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11097,1763362800,,nonentry,2025-11-17 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11098,1763366400,,nonentry,2025-11-17 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11099,1763370000,,nonentry,2025-11-17 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11100,1763373600,,nonentry,2025-11-17 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11101,1763377200,,nonentry,2025-11-17 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11102,1763380800,,nonentry,2025-11-17 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11103,1763384400,,nonentry,2025-11-17 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11104,1763388000,,nonentry,2025-11-17 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11105,1763391600,,nonentry,2025-11-17 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11106,1763395200,,nonentry,2025-11-17 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11107,1763402400,,nonentry,2025-11-17 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11108,1763406000,,nonentry,2025-11-17 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11109,1763409600,,nonentry,2025-11-17 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11110,1763413200,,nonentry,2025-11-17 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11111,1763416800,,nonentry,2025-11-17 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11112,1763420400,,nonentry,2025-11-17 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11113,1763424000,,nonentry,2025-11-18 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11114,1763427600,,nonentry,2025-11-18 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11115,1763431200,,nonentry,2025-11-18 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11116,1763434800,,nonentry,2025-11-18 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11117,1763438400,,nonentry,2025-11-18 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11118,1763442000,,nonentry,2025-11-18 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11119,1763445600,,nonentry,2025-11-18 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11120,1763449200,,nonentry,2025-11-18 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11121,1763452800,,nonentry,2025-11-18 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11122,1763456400,,nonentry,2025-11-18 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11123,1763460000,,nonentry,2025-11-18 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11124,1763463600,,nonentry,2025-11-18 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11125,1763467200,,nonentry,2025-11-18 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11126,1763470800,,nonentry,2025-11-18 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11127,1763474400,,nonentry,2025-11-18 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11128,1763478000,,nonentry,2025-11-18 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11129,1763481600,,nonentry,2025-11-18 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11130,1763488800,,nonentry,2025-11-18 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11131,1763492400,,nonentry,2025-11-18 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11132,1763496000,,nonentry,2025-11-18 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11133,1763499600,,nonentry,2025-11-18 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11134,1763503200,,nonentry,2025-11-18 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11135,1763506800,,nonentry,2025-11-18 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11136,1763510400,,nonentry,2025-11-19 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11137,1763514000,,nonentry,2025-11-19 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11138,1763517600,,nonentry,2025-11-19 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11139,1763521200,,nonentry,2025-11-19 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11140,1763524800,,nonentry,2025-11-19 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11141,1763528400,,nonentry,2025-11-19 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11142,1763532000,,nonentry,2025-11-19 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11143,1763535600,,nonentry,2025-11-19 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11144,1763539200,,nonentry,2025-11-19 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11145,1763542800,,nonentry,2025-11-19 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11146,1763546400,,nonentry,2025-11-19 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11147,1763550000,,nonentry,2025-11-19 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11148,1763553600,,nonentry,2025-11-19 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11149,1763557200,,nonentry,2025-11-19 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11150,1763560800,,nonentry,2025-11-19 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11151,1763564400,,nonentry,2025-11-19 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11152,1763568000,,nonentry,2025-11-19 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11153,1763575200,,nonentry,2025-11-19 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11154,1763578800,,nonentry,2025-11-19 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11155,1763582400,,nonentry,2025-11-19 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11156,1763586000,,nonentry,2025-11-19 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11157,1763589600,,nonentry,2025-11-19 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11158,1763593200,,nonentry,2025-11-19 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11159,1763596800,,nonentry,2025-11-20 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11160,1763600400,,nonentry,2025-11-20 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11161,1763604000,,nonentry,2025-11-20 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11162,1763607600,,nonentry,2025-11-20 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11163,1763611200,,nonentry,2025-11-20 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11164,1763614800,,nonentry,2025-11-20 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11165,1763618400,,nonentry,2025-11-20 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11166,1763622000,,nonentry,2025-11-20 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11167,1763625600,,nonentry,2025-11-20 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11168,1763629200,,nonentry,2025-11-20 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11169,1763632800,,nonentry,2025-11-20 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11170,1763636400,,nonentry,2025-11-20 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11171,1763640000,,nonentry,2025-11-20 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11172,1763643600,,nonentry,2025-11-20 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11173,1763647200,,nonentry,2025-11-20 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11174,1763650800,,nonentry,2025-11-20 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11175,1763654400,,nonentry,2025-11-20 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11176,1763661600,,nonentry,2025-11-20 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11177,1763665200,,nonentry,2025-11-20 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11178,1763668800,,nonentry,2025-11-20 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11179,1763672400,,nonentry,2025-11-20 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11180,1763676000,,nonentry,2025-11-20 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11181,1763679600,,nonentry,2025-11-20 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11182,1763683200,,nonentry,2025-11-21 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11183,1763686800,,nonentry,2025-11-21 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11184,1763690400,,nonentry,2025-11-21 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11185,1763694000,,nonentry,2025-11-21 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11186,1763697600,,nonentry,2025-11-21 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11187,1763701200,,nonentry,2025-11-21 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11188,1763704800,,nonentry,2025-11-21 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11189,1763708400,,nonentry,2025-11-21 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11190,1763712000,,nonentry,2025-11-21 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11191,1763715600,,nonentry,2025-11-21 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11192,1763719200,,nonentry,2025-11-21 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11193,1763722800,,nonentry,2025-11-21 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11194,1763726400,,nonentry,2025-11-21 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11195,1763730000,,nonentry,2025-11-21 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11196,1763733600,,nonentry,2025-11-21 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11197,1763737200,,nonentry,2025-11-21 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11198,1763740800,,nonentry,2025-11-21 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11199,1763920800,,nonentry,2025-11-23 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11200,1763924400,,nonentry,2025-11-23 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11201,1763928000,,nonentry,2025-11-23 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11202,1763931600,,nonentry,2025-11-23 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11203,1763935200,,nonentry,2025-11-23 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11204,1763938800,,nonentry,2025-11-23 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11205,1763942400,,nonentry,2025-11-24 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11206,1763946000,,nonentry,2025-11-24 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11207,1763949600,,nonentry,2025-11-24 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11208,1763953200,,nonentry,2025-11-24 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11209,1763956800,,nonentry,2025-11-24 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11210,1763960400,,nonentry,2025-11-24 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11211,1763964000,,nonentry,2025-11-24 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11212,1763967600,,nonentry,2025-11-24 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
11213,1763971200,,nonentry,2025-11-24 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
