i,time,layer,decision,datetime,reason,box_cause,event_type,direction,box_dir,entry_price,exit_time,exit_price,exit_reason,pnl,equity,dd,in_position,position_owner,l2_reason
3245,1753153200,,nonentry,2025-07-22 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3246,1753156800,,nonentry,2025-07-22 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3247,1753160400,L1,entry,2025-07-22 05:00,entered,,ENTRY,long,,6337.25,1753177980,6323.45,STOP_LOSS_HARD,-690.0000000000091,20255.0,902.5,True,L1,
3248,1753164000,L1,nonentry,2025-07-22 06:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3249,1753167600,L1,nonentry,2025-07-22 07:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3250,1753171200,L1,nonentry,2025-07-22 08:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3251,1753174800,L1,nonentry,2025-07-22 09:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3252,1753178400,,nonentry,2025-07-22 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3253,1753182000,,nonentry,2025-07-22 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3254,1753185600,,nonentry,2025-07-22 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3255,1753189200,,nonentry,2025-07-22 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3256,1753192800,,nonentry,2025-07-22 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3257,1753196400,,nonentry,2025-07-22 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3258,1753200000,,nonentry,2025-07-22 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3259,1753207200,,nonentry,2025-07-22 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3260,1753210800,,nonentry,2025-07-22 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3261,1753214400,L1,entry,2025-07-22 20:00,entered,,ENTRY,short,,6362.0,1753246080,6370.75,STOP_LOSS_SOFT,-437.5,19817.5,1340.0,True,L1,
3262,1753218000,L1,nonentry,2025-07-22 21:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3263,1753221600,L1,nonentry,2025-07-22 22:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3264,1753225200,L1,nonentry,2025-07-22 23:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3265,1753228800,L1,nonentry,2025-07-23 00:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3266,1753232400,L1,nonentry,2025-07-23 01:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3267,1753236000,L1,nonentry,2025-07-23 02:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3268,1753239600,L1,nonentry,2025-07-23 03:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3269,1753243200,L1,nonentry,2025-07-23 04:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3270,1753246800,,nonentry,2025-07-23 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3271,1753250400,,nonentry,2025-07-23 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3272,1753254000,,nonentry,2025-07-23 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3273,1753257600,,nonentry,2025-07-23 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3274,1753261200,,nonentry,2025-07-23 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3275,1753264800,,nonentry,2025-07-23 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3276,1753268400,,nonentry,2025-07-23 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3277,1753272000,,nonentry,2025-07-23 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3278,1753275600,,nonentry,2025-07-23 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3279,1753279200,L1,entry,2025-07-23 14:00,entered,,ENTRY,short,,6382.0,1753280580,6390.5,STOP_LOSS_SOFT,-425.0,19392.5,1765.0,True,L1,
3280,1753282800,,nonentry,2025-07-23 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3281,1753286400,,nonentry,2025-07-23 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3282,1753293600,,nonentry,2025-07-23 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3283,1753297200,,nonentry,2025-07-23 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3284,1753300800,,nonentry,2025-07-23 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3285,1753304400,,nonentry,2025-07-23 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3286,1753308000,,nonentry,2025-07-23 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3287,1753311600,,nonentry,2025-07-23 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3288,1753315200,,nonentry,2025-07-24 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3289,1753318800,,nonentry,2025-07-24 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3290,1753322400,,nonentry,2025-07-24 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3291,1753326000,,nonentry,2025-07-24 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3292,1753329600,,nonentry,2025-07-24 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3293,1753333200,,nonentry,2025-07-24 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3294,1753336800,,nonentry,2025-07-24 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3295,1753340400,,nonentry,2025-07-24 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3296,1753344000,,nonentry,2025-07-24 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3297,1753347600,,nonentry,2025-07-24 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3298,1753351200,,nonentry,2025-07-24 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3299,1753354800,,nonentry,2025-07-24 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3300,1753358400,,nonentry,2025-07-24 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3301,1753362000,,nonentry,2025-07-24 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3302,1753365600,,nonentry,2025-07-24 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3303,1753369200,,nonentry,2025-07-24 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3304,1753372800,L1,entry,2025-07-24 16:00,entered,,ENTRY,long,,6401.75,1753431720,6408.25,TIME_CAP,325.0,19717.5,1440.0,True,L1,
3305,1753380000,L1,nonentry,2025-07-24 18:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3306,1753383600,L1,nonentry,2025-07-24 19:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3307,1753387200,L1,nonentry,2025-07-24 20:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3308,1753390800,L1,nonentry,2025-07-24 21:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3309,1753394400,L1,nonentry,2025-07-24 22:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3310,1753398000,L1,nonentry,2025-07-24 23:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3311,1753401600,L1,nonentry,2025-07-25 00:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3312,1753405200,L1,nonentry,2025-07-25 01:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3313,1753408800,L1,nonentry,2025-07-25 02:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3314,1753412400,L1,nonentry,2025-07-25 03:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3315,1753416000,L1,nonentry,2025-07-25 04:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3316,1753419600,L1,nonentry,2025-07-25 05:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3317,1753423200,L1,nonentry,2025-07-25 06:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3318,1753426800,L1,nonentry,2025-07-25 07:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3319,1753430400,L1,nonentry,2025-07-25 08:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
3320,1753434000,,nonentry,2025-07-25 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
3321,1753437600,,nonentry,2025-07-25 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
