set,instrument,et,title,stop,tp,long_usd,long_outcome,long_t,short_usd,short_outcome,short_t,straddle_usd,both_stopped
RELEASES,NQ,2024-02-27 08:30:00,Durable Goods Orders MoM,0.1,0.4,230.0,timed,987,-359.945000000007,stopped_post,575,-129.94500000000698,False
RELEASES,NQ,2024-02-27 08:30:00,Durable Goods Orders MoM,0.1,0.0,230.0,timed,987,-359.945000000007,stopped_post,575,-129.94500000000698,False
RELEASES,NQ,2024-02-27 08:30:00,Durable Goods Orders MoM,0.2,0.2,230.0,timed,987,-230.0,timed,987,0.0,False
RELEASES,NQ,2024-02-27 08:30:00,Durable Goods Orders MoM,0.2,0.4,230.0,timed,987,-230.0,timed,987,0.0,False
RELEASES,NQ,2024-02-27 08:30:00,Durable Goods Orders MoM,0.2,0.0,230.0,timed,987,-230.0,timed,987,0.0,False
RELEASES,NQ,2024-03-08 08:30:00,Non Farm Payrolls,0.05,0.2,-182.97500000000582,stopped_pre,90,731.9000000000233,tp,235,548.9250000000175,False
RELEASES,NQ,2024-03-08 08:30:00,Non Farm Payrolls,0.05,0.4,-182.97500000000582,stopped_pre,90,1463.7999999999738,tp,240,1280.824999999968,False
RELEASES,NQ,2024-03-08 08:30:00,Non Farm Payrolls,0.05,0.0,-182.97500000000582,stopped_pre,90,-182.97500000000582,stopped_post,258,-365.95000000001164,True
RELEASES,NQ,2024-03-08 08:30:00,Non Farm Payrolls,0.1,0.2,-365.95000000001164,stopped_pre,180,731.9000000000233,tp,235,365.95000000001164,False
RELEASES,NQ,2024-03-08 08:30:00,Non Farm Payrolls,0.1,0.4,-365.95000000001164,stopped_pre,180,1463.7999999999738,tp,240,1097.8499999999622,False
RELEASES,NQ,2024-03-08 08:30:00,Non Farm Payrolls,0.1,0.0,-365.95000000001164,stopped_pre,180,-365.95000000001164,stopped_post,288,-731.9000000000233,True
RELEASES,NQ,2024-03-08 08:30:00,Non Farm Payrolls,0.2,0.2,-731.9000000000233,stopped_post,235,731.9000000000233,tp,235,0.0,False
RELEASES,NQ,2024-03-08 08:30:00,Non Farm Payrolls,0.2,0.4,-731.9000000000233,stopped_post,235,1463.7999999999738,tp,240,731.8999999999505,False
RELEASES,NQ,2024-03-08 08:30:00,Non Farm Payrolls,0.2,0.0,-731.9000000000233,stopped_post,235,-731.9000000000233,stopped_post,306,-1463.8000000000466,True
RELEASES,NQ,2024-03-12 08:30:00,Inflation Rate MoM,0.05,0.2,-182.9899999999907,stopped_pre,198,731.9600000000355,tp,206,548.9700000000448,False
RELEASES,NQ,2024-03-12 08:30:00,Inflation Rate MoM,0.05,0.4,-182.9899999999907,stopped_pre,198,1463.9199999999983,tp,206,1280.9300000000076,False
RELEASES,NQ,2024-03-12 08:30:00,Inflation Rate MoM,0.05,0.0,-182.9899999999907,stopped_pre,198,-182.9899999999907,stopped_post,358,-365.9799999999814,True
RELEASES,NQ,2024-03-12 08:30:00,Inflation Rate MoM,0.1,0.2,-365.9799999999814,stopped_pre,198,731.9600000000355,tp,206,365.98000000005413,False
RELEASES,NQ,2024-03-12 08:30:00,Inflation Rate MoM,0.1,0.4,-365.9799999999814,stopped_pre,198,1463.9199999999983,tp,206,1097.9400000000169,False
RELEASES,NQ,2024-03-12 08:30:00,Inflation Rate MoM,0.1,0.0,-365.9799999999814,stopped_pre,198,-365.9799999999814,stopped_post,360,-731.9599999999627,True
RELEASES,NQ,2024-03-12 08:30:00,Inflation Rate MoM,0.2,0.2,-731.9600000000355,stopped_post,206,731.9600000000355,tp,206,0.0,False
RELEASES,NQ,2024-03-12 08:30:00,Inflation Rate MoM,0.2,0.4,-731.9600000000355,stopped_post,206,1463.9199999999983,tp,206,731.9599999999627,False
RELEASES,NQ,2024-03-12 08:30:00,Inflation Rate MoM,0.2,0.0,-731.9600000000355,stopped_post,206,-731.9600000000355,stopped_post,371,-1463.920000000071,True
RELEASES,NQ,2024-03-14 08:30:00,Retail Sales MoM,0.05,0.2,-183.99749999996857,stopped_post,216,-183.99749999996857,stopped_pre,139,-367.99499999993714,True
RELEASES,NQ,2024-03-14 08:30:00,Retail Sales MoM,0.05,0.4,-183.99749999996857,stopped_post,216,-183.99749999996857,stopped_pre,139,-367.99499999993714,True
RELEASES,NQ,2024-03-14 08:30:00,Retail Sales MoM,0.05,0.0,-183.99749999996857,stopped_post,216,-183.99749999996857,stopped_pre,139,-367.99499999993714,True
RELEASES,NQ,2024-03-14 08:30:00,Retail Sales MoM,0.1,0.2,-367.9950000000099,stopped_post,216,735.9900000000198,tp,330,367.9950000000099,False
RELEASES,NQ,2024-03-14 08:30:00,Retail Sales MoM,0.1,0.4,-367.9950000000099,stopped_post,216,315.0,timed,1107,-52.995000000009895,False
RELEASES,NQ,2024-03-14 08:30:00,Retail Sales MoM,0.1,0.0,-367.9950000000099,stopped_post,216,315.0,timed,1107,-52.995000000009895,False
RELEASES,NQ,2024-03-14 08:30:00,Retail Sales MoM,0.2,0.2,-735.9900000000198,stopped_post,330,735.9900000000198,tp,330,0.0,False
RELEASES,NQ,2024-03-14 08:30:00,Retail Sales MoM,0.2,0.4,-735.9900000000198,stopped_post,330,315.0,timed,1107,-420.9900000000198,False
RELEASES,NQ,2024-03-14 08:30:00,Retail Sales MoM,0.2,0.0,-735.9900000000198,stopped_post,330,315.0,timed,1107,-420.9900000000198,False
RELEASES,NQ,2024-03-20 14:00:00,Fed Interest Rate Decision,0.05,0.2,730.8499999999913,tp,275,-182.71249999997963,stopped_post,274,548.1375000000116,False
RELEASES,NQ,2024-03-20 14:00:00,Fed Interest Rate Decision,0.05,0.4,1461.6999999999825,tp,353,-182.71249999997963,stopped_post,274,1278.987500000003,False
RELEASES,NQ,2024-03-20 14:00:00,Fed Interest Rate Decision,0.05,0.0,1505.0,timed,1173,-182.71249999997963,stopped_post,274,1322.2875000000204,False
RELEASES,NQ,2024-03-20 14:00:00,Fed Interest Rate Decision,0.1,0.2,730.8499999999913,tp,275,-365.425000000032,stopped_post,275,365.42499999995925,False
RELEASES,NQ,2024-03-20 14:00:00,Fed Interest Rate Decision,0.1,0.4,1461.6999999999825,tp,353,-365.425000000032,stopped_post,275,1096.2749999999505,False
RELEASES,NQ,2024-03-20 14:00:00,Fed Interest Rate Decision,0.1,0.0,1505.0,timed,1173,-365.425000000032,stopped_post,275,1139.574999999968,False
RELEASES,NQ,2024-03-20 14:00:00,Fed Interest Rate Decision,0.2,0.2,730.8499999999913,tp,275,-730.8499999999913,stopped_post,275,0.0,False
RELEASES,NQ,2024-03-20 14:00:00,Fed Interest Rate Decision,0.2,0.4,1461.6999999999825,tp,353,-730.8499999999913,stopped_post,275,730.8499999999913,False
RELEASES,NQ,2024-03-20 14:00:00,Fed Interest Rate Decision,0.2,0.0,1505.0,timed,1173,-730.8499999999913,stopped_post,275,774.1500000000087,False
RELEASES,NQ,2024-03-26 08:30:00,Durable Goods Orders MoM,0.05,0.2,-186.02500000000873,stopped_post,202,744.1000000000349,tp,850,558.0750000000262,False
RELEASES,NQ,2024-03-26 08:30:00,Durable Goods Orders MoM,0.05,0.4,-186.02500000000873,stopped_post,202,770.0,timed,965,583.9749999999913,False
RELEASES,NQ,2024-03-26 08:30:00,Durable Goods Orders MoM,0.05,0.0,-186.02500000000873,stopped_post,202,770.0,timed,965,583.9749999999913,False
RELEASES,NQ,2024-03-26 08:30:00,Durable Goods Orders MoM,0.1,0.2,-372.05000000001746,stopped_post,447,744.1000000000349,tp,850,372.05000000001746,False
RELEASES,NQ,2024-03-26 08:30:00,Durable Goods Orders MoM,0.1,0.4,-372.05000000001746,stopped_post,447,770.0,timed,965,397.94999999998254,False
RELEASES,NQ,2024-03-26 08:30:00,Durable Goods Orders MoM,0.1,0.0,-372.05000000001746,stopped_post,447,770.0,timed,965,397.94999999998254,False
RELEASES,NQ,2024-03-26 08:30:00,Durable Goods Orders MoM,0.2,0.2,-744.1000000000349,stopped_post,850,744.1000000000349,tp,850,0.0,False
RELEASES,NQ,2024-03-26 08:30:00,Durable Goods Orders MoM,0.2,0.4,-744.1000000000349,stopped_post,850,770.0,timed,965,25.899999999965075,False
RELEASES,NQ,2024-03-26 08:30:00,Durable Goods Orders MoM,0.2,0.0,-744.1000000000349,stopped_post,850,770.0,timed,965,25.899999999965075,False
RELEASES,NQ,2024-04-05 08:30:00,Non Farm Payrolls,0.05,0.2,-181.41999999999825,stopped_post,215,-181.41999999999825,stopped_pre,184,-362.8399999999965,True
RELEASES,NQ,2024-04-05 08:30:00,Non Farm Payrolls,0.05,0.4,-181.41999999999825,stopped_post,215,-181.41999999999825,stopped_pre,184,-362.8399999999965,True
RELEASES,NQ,2024-04-05 08:30:00,Non Farm Payrolls,0.05,0.0,-181.41999999999825,stopped_post,215,-181.41999999999825,stopped_pre,184,-362.8399999999965,True
RELEASES,NQ,2024-04-05 08:30:00,Non Farm Payrolls,0.1,0.2,-362.8399999999965,stopped_post,215,725.679999999993,tp,215,362.8399999999965,False
RELEASES,NQ,2024-04-05 08:30:00,Non Farm Payrolls,0.1,0.4,-362.8399999999965,stopped_post,215,1451.359999999986,tp,215,1088.5199999999895,False
RELEASES,NQ,2024-04-05 08:30:00,Non Farm Payrolls,0.1,0.0,-362.8399999999965,stopped_post,215,-362.8399999999965,stopped_post,467,-725.679999999993,True
RELEASES,NQ,2024-04-05 08:30:00,Non Farm Payrolls,0.2,0.2,-725.679999999993,stopped_post,215,725.679999999993,tp,215,0.0,False
RELEASES,NQ,2024-04-05 08:30:00,Non Farm Payrolls,0.2,0.4,-725.679999999993,stopped_post,215,1451.359999999986,tp,215,725.679999999993,False
RELEASES,NQ,2024-04-05 08:30:00,Non Farm Payrolls,0.2,0.0,-725.679999999993,stopped_post,215,-725.679999999993,stopped_post,979,-1451.359999999986,True
RELEASES,NQ,2024-04-10 08:30:00,Inflation Rate MoM,0.05,0.2,735.3100000000268,tp,243,-183.8274999999703,stopped_pre,156,551.4825000000565,False
RELEASES,NQ,2024-04-10 08:30:00,Inflation Rate MoM,0.05,0.4,1470.6199999999808,tp,246,-183.8274999999703,stopped_pre,156,1286.7925000000105,False
RELEASES,NQ,2024-04-10 08:30:00,Inflation Rate MoM,0.05,0.0,-183.8274999999703,stopped_post,257,-183.8274999999703,stopped_pre,156,-367.6549999999406,True
RELEASES,NQ,2024-04-10 08:30:00,Inflation Rate MoM,0.1,0.2,735.3100000000268,tp,243,-367.6550000000134,stopped_pre,243,367.6550000000134,False
RELEASES,NQ,2024-04-10 08:30:00,Inflation Rate MoM,0.1,0.4,1470.6199999999808,tp,246,-367.6550000000134,stopped_pre,243,1102.9649999999674,False
RELEASES,NQ,2024-04-10 08:30:00,Inflation Rate MoM,0.1,0.0,-367.6550000000134,stopped_post,257,-367.6550000000134,stopped_pre,243,-735.3100000000268,True
RELEASES,NQ,2024-04-10 08:30:00,Inflation Rate MoM,0.2,0.2,735.3100000000268,tp,243,-735.3100000000268,stopped_pre,243,0.0,False
RELEASES,NQ,2024-04-10 08:30:00,Inflation Rate MoM,0.2,0.4,1470.6199999999808,tp,246,-735.3100000000268,stopped_pre,243,735.309999999954,False
RELEASES,NQ,2024-04-10 08:30:00,Inflation Rate MoM,0.2,0.0,-735.3100000000268,stopped_post,257,-735.3100000000268,stopped_pre,243,-1470.6200000000536,True
RELEASES,NQ,2024-04-15 08:30:00,Retail Sales MoM,0.05,0.2,-183.0174999999872,stopped_post,206,-183.0174999999872,stopped_post,459,-366.0349999999744,True
RELEASES,NQ,2024-04-15 08:30:00,Retail Sales MoM,0.05,0.4,-183.0174999999872,stopped_post,206,-183.0174999999872,stopped_post,459,-366.0349999999744,True
RELEASES,NQ,2024-04-15 08:30:00,Retail Sales MoM,0.05,0.0,-183.0174999999872,stopped_post,206,-183.0174999999872,stopped_post,459,-366.0349999999744,True
RELEASES,NQ,2024-04-15 08:30:00,Retail Sales MoM,0.1,0.2,-366.0349999999744,stopped_post,206,-366.0349999999744,stopped_post,524,-732.0699999999488,True
RELEASES,NQ,2024-04-15 08:30:00,Retail Sales MoM,0.1,0.4,-366.0349999999744,stopped_post,206,-366.0349999999744,stopped_post,524,-732.0699999999488,True
RELEASES,NQ,2024-04-15 08:30:00,Retail Sales MoM,0.1,0.0,-366.0349999999744,stopped_post,206,-366.0349999999744,stopped_post,524,-732.0699999999488,True
RELEASES,NQ,2024-04-15 08:30:00,Retail Sales MoM,0.2,0.2,732.0700000000215,tp,575,-732.0700000000215,stopped_post,575,0.0,False
RELEASES,NQ,2024-04-15 08:30:00,Retail Sales MoM,0.2,0.4,490.0,timed,1085,-732.0700000000215,stopped_post,575,-242.07000000002154,False
RELEASES,NQ,2024-04-15 08:30:00,Retail Sales MoM,0.2,0.0,490.0,timed,1085,-732.0700000000215,stopped_post,575,-242.07000000002154,False
RELEASES,NQ,2024-04-24 08:30:00,Durable Goods Orders MoM,0.05,0.2,-177.3475000000326,stopped_post,601,-177.3475000000326,stopped_post,256,-354.6950000000652,True
RELEASES,NQ,2024-04-24 08:30:00,Durable Goods Orders MoM,0.05,0.4,-177.3475000000326,stopped_post,601,-177.3475000000326,stopped_post,256,-354.6950000000652,True
RELEASES,NQ,2024-04-24 08:30:00,Durable Goods Orders MoM,0.05,0.0,-177.3475000000326,stopped_post,601,-177.3475000000326,stopped_post,256,-354.6950000000652,True
RELEASES,NQ,2024-04-24 08:30:00,Durable Goods Orders MoM,0.1,0.2,-265.0,timed,1020,-354.69499999999243,stopped_post,340,-619.6949999999924,False
RELEASES,NQ,2024-04-24 08:30:00,Durable Goods Orders MoM,0.1,0.4,-265.0,timed,1020,-354.69499999999243,stopped_post,340,-619.6949999999924,False
RELEASES,NQ,2024-04-24 08:30:00,Durable Goods Orders MoM,0.1,0.0,-265.0,timed,1020,-354.69499999999243,stopped_post,340,-619.6949999999924,False
RELEASES,NQ,2024-04-24 08:30:00,Durable Goods Orders MoM,0.2,0.2,-265.0,timed,1020,265.0,timed,1020,0.0,False
RELEASES,NQ,2024-04-24 08:30:00,Durable Goods Orders MoM,0.2,0.4,-265.0,timed,1020,265.0,timed,1020,0.0,False
RELEASES,NQ,2024-04-24 08:30:00,Durable Goods Orders MoM,0.2,0.0,-265.0,timed,1020,265.0,timed,1020,0.0,False
RELEASES,NQ,2024-05-01 14:00:00,Fed Interest Rate Decision,0.05,0.2,-174.71250000002328,stopped_pre,145,-174.71250000002328,stopped_post,261,-349.42500000004657,True
RELEASES,NQ,2024-05-01 14:00:00,Fed Interest Rate Decision,0.05,0.4,-174.71250000002328,stopped_pre,145,-174.71250000002328,stopped_post,261,-349.42500000004657,True
RELEASES,NQ,2024-05-01 14:00:00,Fed Interest Rate Decision,0.05,0.0,-174.71250000002328,stopped_pre,145,-174.71250000002328,stopped_post,261,-349.42500000004657,True
RELEASES,NQ,2024-05-01 14:00:00,Fed Interest Rate Decision,0.1,0.2,698.8500000000204,tp,307,-349.4249999999738,stopped_post,262,349.42500000004657,False
RELEASES,NQ,2024-05-01 14:00:00,Fed Interest Rate Decision,0.1,0.4,285.0,timed,1156,-349.4249999999738,stopped_post,262,-64.4249999999738,False
RELEASES,NQ,2024-05-01 14:00:00,Fed Interest Rate Decision,0.1,0.0,285.0,timed,1156,-349.4249999999738,stopped_post,262,-64.4249999999738,False
RELEASES,NQ,2024-05-01 14:00:00,Fed Interest Rate Decision,0.2,0.2,698.8500000000204,tp,307,-698.8500000000204,stopped_post,307,0.0,False
RELEASES,NQ,2024-05-01 14:00:00,Fed Interest Rate Decision,0.2,0.4,285.0,timed,1156,-698.8500000000204,stopped_post,307,-413.8500000000204,False
RELEASES,NQ,2024-05-01 14:00:00,Fed Interest Rate Decision,0.2,0.0,285.0,timed,1156,-698.8500000000204,stopped_post,307,-413.8500000000204,False
RELEASES,NQ,2024-05-03 08:30:00,Non Farm Payrolls,0.05,0.2,710.3899999999703,tp,190,-177.5974999999744,stopped_pre,130,532.7924999999959,False
RELEASES,NQ,2024-05-03 08:30:00,Non Farm Payrolls,0.05,0.4,-177.5974999999744,stopped_pre,199,-177.5974999999744,stopped_pre,130,-355.1949999999488,True
RELEASES,NQ,2024-05-03 08:30:00,Non Farm Payrolls,0.05,0.0,-177.5974999999744,stopped_pre,199,-177.5974999999744,stopped_pre,130,-355.1949999999488,True
RELEASES,NQ,2024-05-03 08:30:00,Non Farm Payrolls,0.1,0.2,710.3899999999703,tp,190,-355.19500000002154,stopped_pre,190,355.1949999999488,False
RELEASES,NQ,2024-05-03 08:30:00,Non Farm Payrolls,0.1,0.4,1420.7800000000134,tp,201,-355.19500000002154,stopped_pre,190,1065.5849999999919,False
RELEASES,NQ,2024-05-03 08:30:00,Non Farm Payrolls,0.1,0.0,3110.0,timed,1100,-355.19500000002154,stopped_pre,190,2754.8049999999785,False
RELEASES,NQ,2024-05-03 08:30:00,Non Farm Payrolls,0.2,0.2,710.3899999999703,tp,190,-710.3899999999703,stopped_pre,190,0.0,False
RELEASES,NQ,2024-05-03 08:30:00,Non Farm Payrolls,0.2,0.4,1420.7800000000134,tp,201,-710.3899999999703,stopped_pre,190,710.3900000000431,False
RELEASES,NQ,2024-05-03 08:30:00,Non Farm Payrolls,0.2,0.0,3110.0,timed,1100,-710.3899999999703,stopped_pre,190,2399.6100000000297,False
RELEASES,NQ,2024-05-15 08:30:00,Inflation Rate MoM,0.05,0.2,736.2200000000303,tp,265,-184.05500000000757,stopped_pre,229,552.1650000000227,False
RELEASES,NQ,2024-05-15 08:30:00,Inflation Rate MoM,0.05,0.4,1472.4399999999878,tp,265,-184.05500000000757,stopped_pre,229,1288.3849999999802,False
RELEASES,NQ,2024-05-15 08:30:00,Inflation Rate MoM,0.05,0.0,1685.0,timed,1164,-184.05500000000757,stopped_pre,229,1500.9449999999924,False
RELEASES,NQ,2024-05-15 08:30:00,Inflation Rate MoM,0.1,0.2,736.2200000000303,tp,265,-368.11000000001513,stopped_post,265,368.11000000001513,False
RELEASES,NQ,2024-05-15 08:30:00,Inflation Rate MoM,0.1,0.4,1472.4399999999878,tp,265,-368.11000000001513,stopped_post,265,1104.3299999999726,False
RELEASES,NQ,2024-05-15 08:30:00,Inflation Rate MoM,0.1,0.0,1685.0,timed,1164,-368.11000000001513,stopped_post,265,1316.8899999999849,False
RELEASES,NQ,2024-05-15 08:30:00,Inflation Rate MoM,0.2,0.2,736.2200000000303,tp,265,-736.2200000000303,stopped_post,265,0.0,False
RELEASES,NQ,2024-05-15 08:30:00,Inflation Rate MoM,0.2,0.4,1472.4399999999878,tp,265,-736.2200000000303,stopped_post,265,736.2199999999575,False
RELEASES,NQ,2024-05-15 08:30:00,Inflation Rate MoM,0.2,0.0,1685.0,timed,1164,-736.2200000000303,stopped_post,265,948.7799999999697,False
RELEASES,NQ,2024-05-24 08:30:00,Durable Goods Orders MoM,0.05,0.2,-187.33500000002095,stopped_post,199,-187.33500000002095,stopped_post,260,-374.6700000000419,True
RELEASES,NQ,2024-05-24 08:30:00,Durable Goods Orders MoM,0.05,0.4,-187.33500000002095,stopped_post,199,-187.33500000002095,stopped_post,260,-374.6700000000419,True
RELEASES,NQ,2024-05-24 08:30:00,Durable Goods Orders MoM,0.05,0.0,-187.33500000002095,stopped_post,199,-187.33500000002095,stopped_post,260,-374.6700000000419,True
RELEASES,NQ,2024-05-24 08:30:00,Durable Goods Orders MoM,0.1,0.2,749.3400000000111,tp,732,-374.66999999996915,stopped_post,344,374.6700000000419,False
RELEASES,NQ,2024-05-24 08:30:00,Durable Goods Orders MoM,0.1,0.4,665.0,timed,997,-374.66999999996915,stopped_post,344,290.33000000003085,False
RELEASES,NQ,2024-05-24 08:30:00,Durable Goods Orders MoM,0.1,0.0,665.0,timed,997,-374.66999999996915,stopped_post,344,290.33000000003085,False
RELEASES,NQ,2024-05-24 08:30:00,Durable Goods Orders MoM,0.2,0.2,749.3400000000111,tp,732,-749.3400000000111,stopped_post,732,0.0,False
RELEASES,NQ,2024-05-24 08:30:00,Durable Goods Orders MoM,0.2,0.4,665.0,timed,997,-749.3400000000111,stopped_post,732,-84.34000000001106,False
RELEASES,NQ,2024-05-24 08:30:00,Durable Goods Orders MoM,0.2,0.0,665.0,timed,997,-749.3400000000111,stopped_post,732,-84.34000000001106,False
RELEASES,NQ,2024-06-07 08:30:00,Non Farm Payrolls,0.05,0.2,-190.89249999997264,stopped_post,196,-190.89249999997264,stopped_post,196,-381.7849999999453,True
RELEASES,NQ,2024-06-07 08:30:00,Non Farm Payrolls,0.05,0.4,-190.89249999997264,stopped_post,196,-190.89249999997264,stopped_post,196,-381.7849999999453,True
RELEASES,NQ,2024-06-07 08:30:00,Non Farm Payrolls,0.05,0.0,-190.89249999997264,stopped_post,196,-190.89249999997264,stopped_post,196,-381.7849999999453,True
RELEASES,NQ,2024-06-07 08:30:00,Non Farm Payrolls,0.1,0.2,-381.78500000001804,stopped_post,196,-381.78500000001804,stopped_post,196,-763.5700000000361,True
RELEASES,NQ,2024-06-07 08:30:00,Non Farm Payrolls,0.1,0.4,-381.78500000001804,stopped_post,196,-381.78500000001804,stopped_post,196,-763.5700000000361,True
RELEASES,NQ,2024-06-07 08:30:00,Non Farm Payrolls,0.1,0.0,-381.78500000001804,stopped_post,196,-381.78500000001804,stopped_post,196,-763.5700000000361,True
RELEASES,NQ,2024-06-07 08:30:00,Non Farm Payrolls,0.2,0.2,-763.5700000000361,stopped_post,196,-763.5700000000361,stopped_post,196,-1527.1400000000722,True
RELEASES,NQ,2024-06-07 08:30:00,Non Farm Payrolls,0.2,0.4,-763.5700000000361,stopped_post,196,-763.5700000000361,stopped_post,196,-1527.1400000000722,True
RELEASES,NQ,2024-06-07 08:30:00,Non Farm Payrolls,0.2,0.0,-763.5700000000361,stopped_post,196,-763.5700000000361,stopped_post,196,-1527.1400000000722,True
RELEASES,NQ,2024-06-12 08:30:00,Inflation Rate MoM,0.05,0.2,770.6199999999808,tp,234,-192.6550000000134,stopped_pre,234,577.9649999999674,False
RELEASES,NQ,2024-06-12 08:30:00,Inflation Rate MoM,0.05,0.4,1541.2400000000343,tp,237,-192.6550000000134,stopped_pre,234,1348.585000000021,False
RELEASES,NQ,2024-06-12 08:30:00,Inflation Rate MoM,0.05,0.0,2675.0,timed,1135,-192.6550000000134,stopped_pre,234,2482.3449999999866,False
RELEASES,NQ,2024-06-12 08:30:00,Inflation Rate MoM,0.1,0.2,770.6199999999808,tp,234,-385.3100000000268,stopped_pre,234,385.309999999954,False
RELEASES,NQ,2024-06-12 08:30:00,Inflation Rate MoM,0.1,0.4,1541.2400000000343,tp,237,-385.3100000000268,stopped_pre,234,1155.9300000000076,False
RELEASES,NQ,2024-06-12 08:30:00,Inflation Rate MoM,0.1,0.0,2675.0,timed,1135,-385.3100000000268,stopped_pre,234,2289.689999999973,False
RELEASES,NQ,2024-06-12 08:30:00,Inflation Rate MoM,0.2,0.2,770.6199999999808,tp,234,-770.6199999999808,stopped_pre,234,0.0,False
RELEASES,NQ,2024-06-12 08:30:00,Inflation Rate MoM,0.2,0.4,1541.2400000000343,tp,237,-770.6199999999808,stopped_pre,234,770.6200000000536,False
RELEASES,NQ,2024-06-12 08:30:00,Inflation Rate MoM,0.2,0.0,2675.0,timed,1135,-770.6199999999808,stopped_pre,234,1904.3800000000192,False
RELEASES,NQ,2024-06-12 14:00:00,Fed Interest Rate Decision,0.05,0.2,-195.14000000002852,stopped_post,250,780.5599999999686,tp,250,585.41999999994,False
RELEASES,NQ,2024-06-12 14:00:00,Fed Interest Rate Decision,0.05,0.4,-195.14000000002852,stopped_post,250,-195.14000000002852,stopped_post,371,-390.28000000005704,True
RELEASES,NQ,2024-06-12 14:00:00,Fed Interest Rate Decision,0.05,0.0,-195.14000000002852,stopped_post,250,-195.14000000002852,stopped_post,371,-390.28000000005704,True
RELEASES,NQ,2024-06-12 14:00:00,Fed Interest Rate Decision,0.1,0.2,-390.2799999999843,stopped_post,250,780.5599999999686,tp,250,390.2799999999843,False
RELEASES,NQ,2024-06-12 14:00:00,Fed Interest Rate Decision,0.1,0.4,-390.2799999999843,stopped_post,250,445.0,timed,1143,54.720000000015716,False
RELEASES,NQ,2024-06-12 14:00:00,Fed Interest Rate Decision,0.1,0.0,-390.2799999999843,stopped_post,250,445.0,timed,1143,54.720000000015716,False
RELEASES,NQ,2024-06-12 14:00:00,Fed Interest Rate Decision,0.2,0.2,-780.5599999999686,stopped_post,250,780.5599999999686,tp,250,0.0,False
RELEASES,NQ,2024-06-12 14:00:00,Fed Interest Rate Decision,0.2,0.4,-780.5599999999686,stopped_post,250,445.0,timed,1143,-335.55999999996857,False
RELEASES,NQ,2024-06-12 14:00:00,Fed Interest Rate Decision,0.2,0.0,-780.5599999999686,stopped_post,250,445.0,timed,1143,-335.55999999996857,False
RELEASES,NQ,2024-06-18 08:30:00,Retail Sales MoM,0.05,0.2,-202.37750000000233,stopped_post,275,-202.37750000000233,stopped_post,167,-404.75500000000466,True
RELEASES,NQ,2024-06-18 08:30:00,Retail Sales MoM,0.05,0.4,-202.37750000000233,stopped_post,275,-202.37750000000233,stopped_post,167,-404.75500000000466,True
RELEASES,NQ,2024-06-18 08:30:00,Retail Sales MoM,0.05,0.0,-202.37750000000233,stopped_post,275,-202.37750000000233,stopped_post,167,-404.75500000000466,True
RELEASES,NQ,2024-06-18 08:30:00,Retail Sales MoM,0.1,0.2,-404.75500000000466,stopped_post,364,-404.75500000000466,stopped_post,167,-809.5100000000093,True
RELEASES,NQ,2024-06-18 08:30:00,Retail Sales MoM,0.1,0.4,-404.75500000000466,stopped_post,364,-404.75500000000466,stopped_post,167,-809.5100000000093,True
RELEASES,NQ,2024-06-18 08:30:00,Retail Sales MoM,0.1,0.0,-404.75500000000466,stopped_post,364,-404.75500000000466,stopped_post,167,-809.5100000000093,True
RELEASES,NQ,2024-06-18 08:30:00,Retail Sales MoM,0.2,0.2,-809.5100000000093,stopped_post,922,809.5100000000093,tp,922,0.0,False
RELEASES,NQ,2024-06-18 08:30:00,Retail Sales MoM,0.2,0.4,-809.5100000000093,stopped_post,922,735.0,timed,1028,-74.51000000000931,False
RELEASES,NQ,2024-06-18 08:30:00,Retail Sales MoM,0.2,0.0,-809.5100000000093,stopped_post,922,735.0,timed,1028,-74.51000000000931,False
RELEASES,NQ,2024-06-27 08:30:00,Durable Goods Orders MoM,0.05,0.2,-199.6875,stopped_post,232,-199.6875,stopped_post,213,-399.375,True
RELEASES,NQ,2024-06-27 08:30:00,Durable Goods Orders MoM,0.05,0.4,-199.6875,stopped_post,232,-199.6875,stopped_post,213,-399.375,True
RELEASES,NQ,2024-06-27 08:30:00,Durable Goods Orders MoM,0.05,0.0,-199.6875,stopped_post,232,-199.6875,stopped_post,213,-399.375,True
RELEASES,NQ,2024-06-27 08:30:00,Durable Goods Orders MoM,0.1,0.2,460.0,timed,1011,-399.375,stopped_post,322,60.625,False
RELEASES,NQ,2024-06-27 08:30:00,Durable Goods Orders MoM,0.1,0.4,460.0,timed,1011,-399.375,stopped_post,322,60.625,False
RELEASES,NQ,2024-06-27 08:30:00,Durable Goods Orders MoM,0.1,0.0,460.0,timed,1011,-399.375,stopped_post,322,60.625,False
RELEASES,NQ,2024-06-27 08:30:00,Durable Goods Orders MoM,0.2,0.2,460.0,timed,1011,-460.0,timed,1011,0.0,False
RELEASES,NQ,2024-06-27 08:30:00,Durable Goods Orders MoM,0.2,0.4,460.0,timed,1011,-460.0,timed,1011,0.0,False
RELEASES,NQ,2024-06-27 08:30:00,Durable Goods Orders MoM,0.2,0.0,460.0,timed,1011,-460.0,timed,1011,0.0,False
RELEASES,NQ,2024-07-05 08:30:00,Non Farm Payrolls,0.05,0.2,-204.4275000000198,stopped_post,201,-204.4275000000198,stopped_pre,183,-408.8550000000396,True
