instrument,release,n,pearson_r,pearson_p,spearman_r,spearman_p,passes_alpha,rule_accuracy,rule_ci_lo,rule_ci_hi,tradeable,provenance_verified,perm_p,control_spearman_p
ES,New Home Sales,99,0.08557164125483642,0.39969842244455084,0.014928880643166357,0.8833986977997836,False,0.5102040816326531,0.41273047098073423,0.6069078965674553,False,True,,
ES,New Home Sales MoM,46,0.08727260729153762,0.5641258519944343,0.13499845821769965,0.3710487490707725,False,0.5555555555555556,0.411761344903146,0.6906106996783098,False,True,,
ES,Non Defense Goods Orders Ex Air,28,,,,,False,,,,False,True,,
ES,Non Farm Payrolls,103,0.1458729374992721,0.14149197416900441,0.03164160745267771,0.7510253880194833,False,0.5800000000000001,0.48206486700760776,0.6720161732765995,False,True,,
ES,Nonfarm Payrolls Private,103,0.14379677541398025,0.14730685542903238,0.06623760310555336,0.5062010000847933,False,0.56,0.4622810464941731,0.6532797337189823,False,True,,
ES,PCE Price Index MoM,29,,,,,False,,,,False,True,,
ES,PCE Price Index YoY,26,,,,,False,,,,False,True,,
ES,PPI MoM,102,0.1826048146048494,0.06621482984613458,0.16242796672428111,0.10287444186384082,False,0.6210526315789474,0.5205939201723966,0.7121019573874865,False,True,,
ES,PPI YoY,101,0.17524788577155576,0.07962098130568504,0.09417959955643307,0.34886334012242165,False,0.5106382978723404,0.41116886148832904,0.6092723709306229,False,True,,
ES,Pending Home Sales MoM,103,0.11897252285923562,0.2313221701207499,0.10342725664116585,0.2985012282091438,False,0.5151515151515151,0.4179933827002808,0.6111777320850311,False,True,,
ES,Personal Income MoM,85,-0.03511637817691277,0.7496796717303866,0.007113543091655267,0.9484818350304991,False,0.5294117647058824,0.4243417304776207,0.6319382998851164,False,True,,
ES,Personal Spending MoM,100,0.17737125070401888,0.07748996698946706,0.08600085808877019,0.3948949731605802,False,0.5102040816326531,0.41273047098073423,0.6069078965674553,False,True,,
ES,Philadelphia Fed Manufacturing Index,103,-0.04993892624346686,0.6164048386036586,0.02593052245601252,0.7948652872005687,False,0.53,0.43288856967879374,0.6248918204277839,False,True,,
ES,Retail Sales Ex Autos MoM,103,0.12005285808930273,0.22708266455679424,0.2661563341736029,0.00657920522256448,False,0.6138613861386139,0.5164020138927876,0.7029768488044625,False,True,,
ES,Retail Sales MoM,103,0.27453675655929155,0.005010228026705908,0.25305938655859833,0.009907192678417519,False,0.6138613861386139,0.5164020138927876,0.7029768488044625,False,True,,
ES,Richmond Fed Manufacturing Index,63,0.16125277861226914,0.2067489433616138,0.07366159828677384,0.5661416243147497,False,0.5081967213114754,0.38602618488383267,0.6293960467895399,False,True,,
ES,S&P/Case-Shiller Home Price YoY,103,0.02900864324589986,0.7711478382687655,-0.09723412316472202,0.3285231720569927,False,0.53125,0.4321560201215823,0.6279392556362279,False,True,,
ES,Total Vehicle Sales,38,-0.01472446273321202,0.9300831456207825,-0.005361636940584309,0.9745139561871128,False,0.5,0.3484992836116624,0.6515007163883376,False,True,,
ES,Unemployment Rate,103,-0.141175318399789,0.15490382125029808,-0.03693534393035582,0.7110811615960472,False,0.57,0.4721538954694098,0.6626670147792713,False,True,,
ES,Wholesale Inventories MoM,103,-0.05775758986712269,0.5622479396819747,-0.1515237214007639,0.12654568837711477,False,0.5544554455445545,0.4572998310233083,0.6476204946145069,False,True,,
ES,Wholesale Inventories MoM Adv,41,-0.018330210292570384,0.9094357105356536,0.03379790940766551,0.833839844568315,False,0.525,0.3749736210343269,0.6706452989039329,False,True,,
GC,ADP Employment Change,101,-0.13186530767988816,0.1886838645663606,0.30061735585323235,0.002254028909456104,False,0.594059405940594,0.4965498745793026,0.6846761424314692,False,True,,
GC,API Crude Oil Stock Change,262,-0.030901548605671184,0.6185456750169833,-0.0773630109535072,0.2119894738942049,False,0.5020242914979758,0.4401183308307022,0.5638682509915143,False,False,,
GC,Average Hourly Earnings MoM,100,-0.01579076309859594,0.8760865845583515,-0.07158715871587158,0.4790818069835254,False,0.5900000000000001,0.49201430051118533,0.6813268698085477,False,True,,
GC,Average Hourly Earnings YoY,80,-0.020500098979435895,0.8567666422519775,0.00285982184716362,0.979914186684886,False,0.5375,0.4290435758880117,0.6425200643952849,False,True,,
GC,Average Weekly Hours,100,-0.13707072573179035,0.17386084144405248,-0.030339033903390336,0.7644479890014005,False,0.51,0.41348011931837525,0.6057800107171506,False,True,,
GC,Balance of Trade,104,-0.11329791881720581,0.25214967935188315,-0.13780006401365624,0.1630247842144256,False,0.5533980582524272,0.45719211140745375,0.6457641765469726,False,True,,
GC,Building Permits,57,-0.15454132804652104,0.25104124382028753,-0.28098262898625875,0.034240076573320864,False,0.5263157894736843,0.39918016215909036,0.6501283202156074,False,True,,
GC,Business Inventories MoM,103,0.07474351329834153,0.45303996566585814,0.07769186838290208,0.4353652561962389,False,0.5436893203883495,0.44765934630344534,0.6365776165683581,False,True,,
GC,CB Consumer Confidence,103,-0.04447220169841679,0.6555567556171971,-0.10699409950974828,0.2820566761092535,False,0.5445544554455446,0.44757998086651596,0.6382639219280599,False,True,,
GC,CB Leading Index MoM,100,-0.20015591790743692,0.04586343094102977,-0.1147194719471947,0.2557354579176304,False,0.53,0.43288856967879386,0.6248918204277839,False,True,,
GC,Capacity Utilization,101,0.044520635025372665,0.6584335571239677,0.15075306644082068,0.13237409334247868,False,0.5306122448979592,0.4325246720221616,0.6263904306224068,False,True,,
GC,Chicago PMI,102,0.08256078334681281,0.40939646117079037,0.19480240428383216,0.04976252190551937,False,0.5294117647058824,0.43324770608773316,0.6234408549615094,False,True,,
GC,Construction Spending MoM,101,-0.10780124048120061,0.28325568439048826,-0.1664710730090722,0.09614831110280105,False,0.595959595959596,0.4974689618027013,0.6872814318376081,False,True,,
GC,Consumer Credit Change,103,-0.10099869557361173,0.31005164950769876,-0.11308464730917456,0.2554004241375336,False,0.59375,0.49373884891829156,0.6865469783551387,False,True,,
GC,Continuing Jobless Claims,507,-0.014066828446425898,0.752023886195066,-0.01354501440066084,0.760937701196424,False,0.5189620758483033,0.47523345291039765,0.5624021248892467,False,True,,
GC,Core Inflation Rate MoM,99,0.18901113310175874,0.06097468156891692,0.11330894653408076,0.2641259708362898,False,0.5567010309278351,0.45755805318635734,0.6515240657005025,False,True,,
GC,Core Inflation Rate YoY,100,0.23450982118877553,0.01885100821651963,0.14856330202077672,0.14017106830205506,False,0.5816326530612245,0.48269880397872866,0.674408136406787,False,True,,
GC,Core PCE Price Index MoM,100,0.07345250664092337,0.4676719483928342,0.061506150615061504,0.5432507336569464,False,0.5353535353535354,0.43763089170060054,0.6304350427984606,False,True,,
GC,Core PCE Price Index YoY,91,-0.007154448956590581,0.9463377214223025,0.08338907469342252,0.4319527189435779,False,0.5222222222222223,0.420245639105551,0.6223794442018823,False,True,,
GC,Core PPI MoM,102,0.08415484243664284,0.4003812988602572,0.10039524797711068,0.3153857376602559,False,0.5294117647058824,0.43324770608773316,0.6234408549615094,False,True,,
GC,Core PPI YoY,101,0.08572789451076405,0.3939913600011904,0.07565521258008154,0.4520871012203494,False,0.5346534653465347,0.4378967072304616,0.6288707727208755,False,True,,
GC,Durable Goods Orders Ex Transp MoM,102,0.03344202510289105,0.7386220535804643,0.03569116287500022,0.7217401917763284,False,0.52,0.4231657776301877,0.6153544824408642,False,True,,
GC,Durable Goods Orders MoM,103,-0.10105610325892524,0.30977530386528374,-0.1122218957904545,0.2590677147633617,False,0.594059405940594,0.49654987457930255,0.6846761424314691,False,True,,
GC,EIA Crude Oil Stocks Change,524,0.021207077038071596,0.6281393857189123,0.10116033156680557,0.020553910413793047,False,0.5107212475633528,0.4675452296888403,0.5537378926540554,False,False,,
GC,EIA Distillate Stocks Change,309,0.014269432544596582,0.8027189260423868,-0.00688601169564835,0.9040428084877078,False,0.5344262295081967,0.4783651781498942,0.5896308741938083,False,False,,
GC,EIA Gasoline Stocks Change,516,0.020164694428994663,0.6476786585677698,0.016377149282401356,0.7105332596066913,False,0.5128712871287129,0.4693447001777924,0.5562035325273083,False,False,,
GC,EIA Natural Gas Stocks Change,516,0.008854157567544547,0.8409769833213823,0.0017102480921079668,0.9690855790868782,False,0.5118577075098814,0.46837940035497605,0.5551573281561075,False,False,,
GC,Existing Home Sales,103,0.03535457913128977,0.722932982318178,0.06572068707991038,0.5095326313871242,False,0.5490196078431373,0.45242713450697597,0.6420538005750948,False,True,,
GC,Existing Home Sales MoM,48,0.1388250594397175,0.346693319598298,0.14448545375597047,0.327189035087229,False,0.5319148936170213,0.39232383217113287,0.6666831292631152,False,True,,
GC,Export Prices MoM,100,-0.013343859792060533,0.8951687510415437,0.01602160216021602,0.8742898680579363,False,0.5151515151515151,0.4179933827002808,0.6111777320850311,False,True,,
GC,Factory Orders MoM,104,-0.3345423745131362,0.0005184913935387299,-0.21277129193314756,0.030119142069544417,False,0.607843137254902,0.5108332390538617,0.6970248181266937,False,True,,
GC,Fed Interest Rate Decision,33,-0.23888898067003206,0.18061012321171416,-0.20606890532589164,0.24992489355517375,False,,,,False,True,,
GC,Goods Trade Balance Adv,36,0.11710312102089304,0.49639805061673514,0.1366795366795367,0.42668558950266644,False,0.5714285714285714,0.4085741114037501,0.7201543182582167,False,True,,
GC,House Price Index MoM,57,-0.056880279851460006,0.6742931640122214,-0.01737101374124968,0.8979492642681659,False,0.5614035087719298,0.43278009451315785,0.6822730310278036,False,True,,
GC,Housing Starts,99,-0.14845062630980288,0.14252720308121572,-0.17786023500309212,0.07819044694379704,False,0.5204081632653061,0.4226080629859069,0.6166686721104722,False,True,,
GC,IBD/TIPP Economic Optimism,28,,,,,False,,,,False,True,,
GC,ISM Manufacturing PMI,104,0.0037891864007990757,0.9695478633165969,-0.01273341708480227,0.8979182080546433,False,0.5294117647058824,0.43324770608773316,0.6234408549615094,False,True,,
GC,ISM Manufacturing Prices,101,0.23411079881968505,0.018455798139134755,0.2871636575422248,0.0035955445827445514,False,0.66,0.5627772885238507,0.7453847920445635,False,True,,
GC,ISM Non-Manufacturing Business Activity,49,-0.3655711953016671,0.00979385672725965,-0.20189290549695732,0.16418303939508794,False,0.5106382978723405,0.372424537452109,0.6472444496926403,False,True,,
GC,Import Prices MoM,100,0.13287542015903542,0.18753689725858505,0.14837083708370835,0.14069125191120913,False,0.5454545454545454,0.4475069462728359,0.6400063980831,False,True,,
GC,Industrial Production MoM,101,0.07718793442920976,0.44295129487502943,0.13231371362241398,0.18717175170598851,False,0.5510204081632653,0.4524754605581002,0.645716377182847,False,True,,
GC,Inflation Rate MoM,99,0.1727160249712178,0.08734906642619165,0.0028447830698437476,0.9777053765583347,False,0.5567010309278351,0.45755805318635734,0.6515240657005025,False,True,,
GC,Initial Jobless Claims,523,-0.015344728966077668,0.7262617454421145,0.045030962768775475,0.30400664665316157,False,0.5087040618955513,0.4657059995796756,0.5515737308403009,False,True,,
GC,JOLTs Job Openings,100,0.09815688407677399,0.3312611341780096,0.11632763276327632,0.24908737013604437,False,0.51,0.4134801193183753,0.6057800107171506,False,True,,
GC,Manufacturing Payrolls,100,-0.048132663258258095,0.6343943280206971,-0.24438043804380435,0.014271563895599582,False,0.55,0.45244602995194905,0.6438546202256804,False,True,,
GC,Manufacturing Production MoM,64,0.06192546786399162,0.6268915097998231,0.045833857991304044,0.719121474078204,False,0.5161290322580645,0.3944745960295141,0.6359014016438034,False,True,,
GC,Michigan Consumer Expectations Final,45,0.0841975316907987,0.5823891559718456,0.1562582345191041,0.30534963432687307,False,0.6,0.45451854587026114,0.729751134376359,False,True,,
GC,Michigan Consumer Expectations Prel,70,-0.221186684836665,0.0657501382659058,-0.2728545184148368,0.022294636281212445,False,0.6231884057971014,0.5052188643118054,0.728164709751782,False,True,,
GC,Michigan Consumer Sentiment Final,102,-0.016884941105069603,0.8662372692856516,0.07717796337029477,0.44070473886024164,False,0.5392156862745098,0.442819613769073,0.6327651342965834,False,True,,
GC,Michigan Consumer Sentiment Prel,103,-0.23541776123268737,0.016674014375867116,-0.19228625479538833,0.051669720666268994,False,0.5544554455445545,0.4572998310233083,0.6476204946145069,False,True,,
GC,Michigan Current Conditions Final,47,-0.02685951698991116,0.8577701662157876,0.025208140610545788,0.8664327441768814,False,0.5106382978723404,0.372424537452109,0.6472444496926403,False,True,,
GC,Michigan Current Conditions Prel,72,-0.14943001577578016,0.21027398913228473,-0.10955688468711815,0.35960767022527096,False,0.5211267605633803,0.4068599735003444,0.6332247609129058,False,True,,
GC,Monthly Budget Statement,99,0.20242451846169662,0.04449768761103999,0.11821310517405052,0.2438737765148754,False,0.5670103092783505,0.4677158455418068,0.6611993858699364,False,True,,
GC,NAHB Housing Market Index,103,-0.020366157757579974,0.8382030299263635,-0.06457848262531302,0.5169342767382592,False,0.5294117647058824,0.4332477060877331,0.6234408549615091,False,True,,
GC,NFIB Business Optimism Index,65,-0.11405707430084841,0.36563908830695147,-0.13352272727272727,0.28897903364081956,False,0.5625,0.44086208954219464,0.6770599029805708,False,True,,
GC,Net Long-term TIC Flows,43,0.14569845107303878,0.3512108428450432,0.1416490486257928,0.36490167847510974,False,0.5238095238095238,0.37722464128149835,0.6664039877231809,False,True,,
GC,New Home Sales,99,0.008974528536206153,0.929747026582252,-0.07299491329693351,0.4727419739521223,False,0.5161290322580645,0.4159554924645039,0.6150229751926053,False,True,,
GC,New Home Sales MoM,46,0.1766531715105739,0.24023047076611284,0.11075789764243334,0.46369118490971717,False,0.5,0.35199526930296476,0.6480047306970352,False,True,,
GC,Non Defense Goods Orders Ex Air,28,,,,,False,,,,False,True,,
GC,Non Farm Payrolls,100,-0.1693261538596523,0.09215123762485543,-0.050141014101410135,0.6203051060535061,False,0.55,0.45244602995194905,0.6438546202256804,False,True,,
GC,Nonfarm Payrolls Private,100,-0.16611684653206116,0.09857914954349131,-0.00798079807980798,0.937187058148034,False,0.52,0.4231657776301877,0.6153544824408642,False,True,,
GC,PCE Price Index MoM,29,,,,,False,,,,False,True,,
GC,PCE Price Index YoY,26,,,,,False,,,,False,True,,
GC,PPI MoM,102,0.08961169236788374,0.3704219070921189,0.09174389740516027,0.35909840475401433,False,0.5294117647058824,0.43324770608773316,0.6234408549615094,False,True,,
GC,PPI YoY,101,0.05158213435813712,0.6084531873773503,0.04881770529994176,0.6278222705679988,False,0.5445544554455446,0.4475799808665162,0.6382639219280601,False,True,,
GC,Pending Home Sales MoM,103,-0.04357310974455064,0.662089957982644,0.011246444301125293,0.9102291406681952,False,0.51,0.41348011931837525,0.6057800107171506,False,True,,
GC,Personal Income MoM,85,-0.02194597530978625,0.8419810837192416,-0.026148133672073477,0.8122339725515514,False,0.5595238095238095,0.4530710171802016,0.6607704437204784,False,True,,
GC,Personal Spending MoM,100,0.38459881116925704,7.791836867820456e-05,-0.13885388538853885,0.1682756445619416,False,0.5555555555555556,0.4574214280430705,0.6495393261697401,False,True,,
GC,Philadelphia Fed Manufacturing Index,103,-0.08981570388973287,0.36693440600456184,-0.12468699204849977,0.20951698126763604,False,0.5533980582524272,0.45719211140745375,0.6457641765469726,False,True,,
GC,Retail Sales Ex Autos MoM,103,-0.07259629959524001,0.4661591414129322,0.22151321788026956,0.024532209963030082,False,0.63,0.5322052957861855,0.7181763946756509,False,True,,
GC,Retail Sales MoM,103,0.049675323176906684,0.6182694132623637,0.1679278646134822,0.08997201819840121,False,0.59,0.4920143005111852,0.6813268698085477,False,True,,
GC,Richmond Fed Manufacturing Index,63,-0.21847419667526324,0.08539460613741719,-0.2970430107526882,0.018072757485069948,False,0.6190476190476191,0.49558630377339896,0.7288253153660593,False,True,,
GC,S&P/Case-Shiller Home Price YoY,103,-0.0959762875209197,0.3348484531662527,-0.15382418837587314,0.12081999829249483,False,0.5490196078431373,0.4524271345069759,0.6420538005750946,False,True,,
GC,Total Vehicle Sales,39,-0.043708391516696185,0.791622591354175,0.04018421990064572,0.8080955760219986,False,0.5135135135135135,0.3589489666230554,0.6655359570018853,False,True,,
GC,Unemployment Rate,100,0.17318653532642334,0.0848635654870351,0.001872187218721872,0.9852507429291101,False,0.57,0.4721538954694098,0.6626670147792713,False,True,,
GC,Wholesale Inventories MoM,103,0.08487291573669367,0.3939959226345605,0.10500593067697579,0.2911467134896258,False,0.5098039215686274,0.41421021425876053,0.6046859727576537,False,True,,
GC,Wholesale Inventories MoM Adv,41,0.08680426747793404,0.5894384093600483,0.10905923344947738,0.4972944078153718,False,0.55,0.39829091795587246,0.6929469219206468,False,True,,
HG,ADP Employment Change,101,0.11329643514656695,0.25928655546247625,0.027827930437885996,0.7823640132089593,False,0.5408163265306123,0.44248041590107046,0.6360730542916875,False,True,,
HG,API Crude Oil Stock Change,262,-0.024308972714149193,0.6953156691500829,-0.04193987679537574,0.4990992309399208,False,0.52,0.4549337827444643,0.5843947552150011,False,False,,
HG,Average Hourly Earnings MoM,100,0.02431032727335693,0.8102664288486855,0.022118477271047068,0.8270935933606663,False,0.5154639175257731,0.4173312640173832,0.6124184047699421,False,True,,
HG,Average Hourly Earnings YoY,80,0.004817267493577179,0.9661726053591176,-0.07882137143461318,0.4870637461069746,False,0.5128205128205128,0.4039270122831101,0.6205104797750132,False,True,,
HG,Average Weekly Hours,100,0.04662126782091229,0.6450843069970358,0.06934376650684207,0.4929998738932225,False,0.5257731958762887,0.42732770347454624,0.6222550778376628,False,True,,
HG,Balance of Trade,104,-0.058549603154391,0.5549349957136598,-0.05025206051239467,0.6124362973097289,False,0.53,0.43288856967879374,0.6248918204277839,False,True,,
HG,Building Permits,57,0.01554938453893066,0.9086026019450656,-0.0031765583380459787,0.9812903537559444,False,0.5471698113207547,0.4145397548413224,0.6734242084977231,False,True,,
HG,Business Inventories MoM,103,0.08256182833897713,0.40704683166171707,0.003970269654359885,0.9682507961402176,False,0.5445544554455446,0.44757998086651596,0.6382639219280599,False,True,,
HG,CB Consumer Confidence,103,0.18876557751257142,0.05618653642400808,0.22665692845956667,0.021318691078206234,False,0.6060606060606061,0.5075800287026935,0.6966177747944906,False,True,,
HG,CB Leading Index MoM,100,-0.13695205146567413,0.17423733365993438,-0.13883630013953918,0.16833006958872765,False,0.5510204081632653,0.4524754605581003,0.6457163771828471,False,True,,
HG,Capacity Utilization,101,0.005529053490113676,0.9562379993492628,0.08387547689860758,0.4043279617652123,False,0.5154639175257731,0.4173312640173832,0.6124184047699421,False,True,,
HG,Chicago PMI,102,0.1013868325608231,0.31060537816809247,0.14233046272022815,0.15357202869763123,False,0.5555555555555556,0.4574214280430706,0.6495393261697402,False,True,,
HG,Consumer Credit Change,103,-0.156060533694559,0.11544737762369452,-0.1262317266180205,0.2038829687860954,False,0.6421052631578947,0.5419151424852291,0.7312495833459378,False,True,,
HG,Core Inflation Rate MoM,99,0.06453522794721632,0.5256733927097867,0.026995352362171633,0.7908265734991297,False,0.5578947368421052,0.45771096957419677,0.6535783631718342,False,True,,
HG,Core Inflation Rate YoY,100,0.10621454263572114,0.2929049822951543,0.010723426221527145,0.9156703481076649,False,0.5104166666666666,0.41196037087654813,0.6080713877093885,False,True,,
HG,Core PCE Price Index MoM,100,-0.08201223448706446,0.4172628226786852,-0.10534653465346533,0.2968896846893683,False,0.5454545454545454,0.44750694627283594,0.6400063980831001,False,True,,
HG,Core PCE Price Index YoY,91,-0.05516946059711244,0.6034792574189178,-0.027838827838827844,0.7933637600176839,False,0.5111111111111111,0.40951745782988713,0.6117950838238294,False,True,,
HG,Core PPI MoM,102,0.20573073182537457,0.038040653944071905,0.18010020024614645,0.07008711190959992,False,0.6224489795918368,0.5235658620282422,0.7120945485500314,False,True,,
HG,Core PPI YoY,101,0.20698367011180224,0.0378186471705248,0.13501266786935784,0.17825615530184163,False,0.5670103092783505,0.4677158455418068,0.6611993858699364,False,True,,
HG,Durable Goods Orders Ex Transp MoM,102,0.06086912153168709,0.5433629691184237,-0.04579690806259152,0.6476238864272207,False,0.6020408163265306,0.5030495272059645,0.6933341482759303,False,True,,
HG,Durable Goods Orders MoM,103,-0.0951490492737288,0.3390502365403661,-0.13466850454557236,0.1750218796256433,False,0.6161616161616161,0.5177316736908317,0.705913539663227,False,True,,
HG,EIA Crude Oil Stocks Change,524,-0.10097785858420222,0.020784265204896325,0.039505882784699055,0.3667787356365621,False,0.5218253968253967,0.4782149823303232,0.5651056241656689,False,False,,
HG,EIA Distillate Stocks Change,309,-0.02844587561070541,0.6184085479478008,-0.04153171274409165,0.4669711733919069,False,0.5167785234899329,0.4601899163228047,0.5729400587277091,False,False,,
HG,EIA Gasoline Stocks Change,516,-0.0015601575561822927,0.9717974324763898,-0.015880914133914355,0.7189272667245156,False,0.5130784708249497,0.4692037308178946,0.5567525868371247,False,False,,
HG,EIA Natural Gas Stocks Change,516,0.009916318860253577,0.8222012259761651,0.059811625040360875,0.17491512031039916,False,0.501002004008016,0.45729231110652424,0.5446963872842999,False,False,,
HG,Existing Home Sales,103,0.03679898114153241,0.712100885285369,0.05621025579410083,0.5727842150134227,False,0.52,0.4231657776301877,0.6153544824408642,False,True,,
HG,Existing Home Sales MoM,48,0.003505832464655481,0.9811326510222134,0.022036474164133738,0.881816626827371,False,0.5531914893617021,0.4124545983507584,0.6858903373729885,False,True,,
HG,Export Prices MoM,100,0.0449958068908639,0.6566621623056251,0.0516657865718164,0.6096988645411024,False,0.5567010309278351,0.45755805318635734,0.6515240657005025,False,True,,
HG,Factory Orders MoM,104,-0.21159271573632632,0.031065879129786932,-0.14816040115810744,0.1333604494028834,False,0.5463917525773196,0.4474409242724182,0.6418080820895581,False,True,,
HG,Fed Interest Rate Decision,33,-0.03210915861581077,0.8592048963881037,-0.03019067437483251,0.8675409822127871,False,,,,False,True,,
HG,Goods Trade Balance Adv,36,0.4917472216629884,0.0023192650036115803,0.3419782489866703,0.04120448330695244,False,0.6176470588235294,0.4504101734063336,0.7609981667828117,False,True,,
HG,House Price Index MoM,57,-0.11530827161019269,0.3930354124205349,-0.0752973981559266,0.5777463280110813,False,0.5283018867924528,0.39660081275782066,0.6561775652456067,False,True,,
HG,Housing Starts,99,0.09895659034405016,0.329810639851159,0.12619209622748995,0.21326723567196335,False,0.5106382978723404,0.41116886148832904,0.6092723709306229,False,True,,
HG,IBD/TIPP Economic Optimism,28,,,,,False,,,,False,True,,
HG,ISM Manufacturing Employment,51,-1.3361334843876413e-05,0.9999257541276597,-0.022533936651583708,0.8752804393838501,False,0.52,0.38511744887073723,0.6520286471626846,False,True,,
HG,ISM Manufacturing PMI,104,0.15756920755197176,0.11016055544040283,0.09925317401045558,0.31613497541012664,False,0.5242718446601942,0.4286982092033799,0.6181001035031775,False,True,,
HG,ISM Manufacturing Prices,101,0.10865244281492047,0.27944921447916504,0.11479324403028537,0.253004852757715,False,0.6,0.5020025867680465,0.6905987135872121,False,True,,
HG,ISM Non-Manufacturing Business Activity,49,-0.05311164956340726,0.717023331215765,-0.11612541140032218,0.42685389096344684,False,0.5531914893617021,0.4124545983507584,0.6858903373729885,False,True,,
HG,ISM Non-Manufacturing PMI,63,-0.013652177362487684,0.9154270132567726,-0.061446882121592356,0.6323616631402679,False,0.5666666666666667,0.4410343877326336,0.6842760319782156,False,True,,
HG,Import Prices MoM,100,0.005696770630580035,0.9551411129018328,0.0016321828045916446,0.9871413459730877,False,0.5257731958762887,0.4273277034745463,0.6222550778376628,False,True,,
HG,Inflation Rate MoM,99,0.08086491015014667,0.42621723182395177,0.002244974320153105,0.982405239674047,False,0.5052631578947369,0.40649300025799184,0.6036242118098292,False,True,,
HG,Inflation Rate YoY,100,0.15356387901867338,0.12716058701623603,0.06965726445410582,0.49104219112684316,False,0.53125,0.4321560201215823,0.6279392556362279,False,True,,
HG,Initial Jobless Claims,523,0.05837077026478269,0.18258594246148138,-0.010878353012673446,0.8039864361435858,False,0.5139442231075697,0.4702828069509939,0.55739384895734,False,True,,
HG,JOLTs Job Openings,100,-0.023525538310192672,0.8162818811755874,0.03594402573347041,0.7225626478514,False,0.5360824742268041,0.43736420744376897,0.6320516863933237,False,True,,
HG,Manufacturing Payrolls,100,0.02060653930671119,0.838747189092775,-0.015289712448895258,0.8799886226008246,False,0.5360824742268041,0.4373642074437689,0.6320516863933237,False,True,,
HG,Michigan Consumer Expectations Final,45,0.1558960523735082,0.30648598572598185,0.14297008952688897,0.34880526879573204,False,0.6428571428571429,0.49166365715925553,0.7701081168688194,False,True,,
HG,Michigan Consumer Expectations Prel,70,0.07990982832888449,0.5108027350397252,0.06450935622113894,0.5957243852521625,False,0.5147058823529411,0.3983475330372297,0.6294915452997165,False,True,,
HG,Michigan Consumer Sentiment Final,102,0.07762926162077367,0.438029044393802,0.05950940368572827,0.5524217007933687,False,0.5204081632653061,0.4226080629859068,0.6166686721104722,False,True,,
HG,Michigan Consumer Sentiment Prel,103,-0.019443153438016565,0.8454425390212889,0.016144797971341975,0.8714140119638999,False,0.51,0.41348011931837525,0.6057800107171506,False,True,,
HG,Michigan Current Conditions Final,47,0.025416606375062246,0.8653383242746394,0.040245172004986424,0.7882480837666305,False,0.5227272727272727,0.3793546555748737,0.6624500897072563,False,True,,
HG,Michigan Current Conditions Prel,72,0.12292319237029826,0.303625038422159,0.1508630045630826,0.20588375197033704,False,0.5285714285714286,0.4132188746572597,0.640951236060831,False,True,,
HG,Monthly Budget Statement,99,-0.016515055356147494,0.8711114754082995,-0.03830050405368663,0.7066318177705891,False,0.5157894736842106,0.4166522134998169,0.6136994227036462,False,True,,
HG,NAHB Housing Market Index,103,-0.0024938576406147,0.980054135099155,-0.029478470513421378,0.7675456089965375,False,0.5408163265306123,0.44248041590107046,0.6360730542916875,False,True,,
HG,NFIB Business Optimism Index,65,-0.05050169850504067,0.6895155190519292,-0.11734236765505962,0.3519004116437888,False,0.5901639344262295,0.46499792270120477,0.7046466257058938,False,True,,
HG,NY Empire State Manufacturing Index,101,0.046940486438140784,0.6411216070424302,-0.03881301146117081,0.6999737231018458,False,0.5257731958762887,0.4273277034745463,0.6222550778376628,False,True,,
HG,Net Long-term TIC Flows,43,0.19544036524145847,0.2091242385052352,0.23393007182356076,0.13109015492081275,False,0.6153846153846154,0.4589906145334738,0.7510862653713227,False,True,,
HG,New Home Sales,99,0.059620688387759455,0.5577369599865444,-0.07875320823827636,0.43843578642851433,False,0.5263157894736842,0.4268534816775178,0.623732578661587,False,True,,
HG,New Home Sales MoM,46,0.016536391376895998,0.9131421592411796,0.04718435859005481,0.7555070028681037,False,0.5348837209302325,0.3891564046911177,0.6748894229883385,False,True,,
HG,Non Defense Goods Orders Ex Air,28,,,,,False,,,,False,True,,
HG,Non Farm Payrolls,100,0.0894700273982138,0.3760332679781818,0.13994767414958212,0.16491595911828558,False,0.5463917525773196,0.4474409242724182,0.6418080820895581,False,True,,
HG,Nonfarm Payrolls Private,100,0.09067991324897264,0.3695861735139917,0.16677067832798156,0.09724178236609048,False,0.5360824742268041,0.4373642074437689,0.6320516863933237,False,True,,
HG,PCE Price Index MoM,29,,,,,False,,,,False,True,,
HG,PCE Price Index YoY,26,,,,,False,,,,False,True,,
HG,PPI MoM,102,0.27855024470844403,0.004584243332233904,0.24762787972305325,0.01209680913907837,False,0.6020408163265306,0.5030495272059644,0.6933341482759302,False,True,,
HG,PPI YoY,101,0.24550527711156225,0.013339178045912909,0.1945601212275527,0.05121898842082704,False,0.5670103092783505,0.4677158455418068,0.6611993858699364,False,True,,
HG,Pending Home Sales MoM,103,0.07368529681448681,0.45947970392292314,0.03015892192469732,0.7623372733171996,False,0.53,0.43288856967879386,0.6248918204277839,False,True,,
HG,Personal Income MoM,85,0.055990410954616945,0.6107785161648456,0.0708813758061364,0.5191672029095437,False,0.5119047619047619,0.4068518288762964,0.6159164633038396,False,True,,
HG,Personal Spending MoM,100,0.2613528888451212,0.008627115495451256,-0.04903690369036903,0.6280342424008569,False,0.5454545454545454,0.44750694627283594,0.6400063980831001,False,True,,
