anchor,tier,clock,n_moments,n_filled,gross_mean,net_stressed_mean,t,p,alpha,half1_gross,half2_gross,mde_usd,jump_ratio,jump_ok,ctrl_mean_net,ctrl_p,floor_ok,noise_p,noise_ok,verdict,t2_fdr_pass
17-Week Bill Auction,2,11:30,193,193,17.261062176165662,-5.238937823834337,-0.3296851844051685,0.7416378495609309,0.05,24.20614583333342,10.387577319587265,44.519230659980096,1.6,True,-18.20417312661481,0.027066829845798585,True,0.143,False,POWERED-NULL,False
2-Year Note Auction,2,13:00,91,91,14.600769230768952,-7.899230769231048,-0.5363541346478837,0.5917138235420103,0.05,23.030666666666246,6.354130434782469,41.260739376729575,1.0,False,-11.723090909091026,0.1446085670207184,True,0.383,False,VOID-TIMESTAMP,False
20-Year Bond Auction,2,13:00,71,71,-7.474084507041329,-29.97408450704133,-1.607379509968199,0.10797114208555889,0.05,3.2017142857153624,-17.853333333332557,52.24338843603504,1.4,True,-11.723090909091026,0.1446085670207184,False,0.831,False,POWERED-NULL,False
3-Year Note Auction,2,13:00,106,106,8.694764150943556,-13.805235849056444,-0.8252854654522664,0.4092095415912957,0.05,11.840471698112866,5.549056603774244,46.864444263798426,0.8,False,-11.723090909091026,0.1446085670207184,False,0.532,False,VOID-TIMESTAMP,False
30-Year Bond Auction,2,13:00,123,123,24.817764227642122,2.3177642276421215,0.1413209202258022,0.8876164235180372,0.05,23.385901639344038,26.22653225806443,45.94800253606409,0.8,False,-11.723090909091026,0.1446085670207184,True,0.173,False,VOID-TIMESTAMP,False
4-Week Bill Auction,2,11:30,545,544,-10.34924632352914,-32.849246323529144,-4.162776319500374,3.14401321173599e-05,0.05,-12.75661764705854,-7.941874999999741,22.107832822807772,1.4,True,-18.20417312661481,0.027066829845798585,False,0.985,False,SIGNIFICANT-NEGATIVE (p=3.1e-05),True
42-Day Bill Auction,2,11:30,84,83,-14.764397590360346,-37.264397590360346,-1.6649512414772312,0.09592248390539768,0.05,-13.138292682925101,-16.351785714285228,62.70416987452185,1.2,False,-18.20417312661481,0.027066829845798585,False,0.865,False,VOID-TIMESTAMP,False
5-Year Note Auction,2,13:00,99,99,-23.26808080808148,-45.76808080808148,-3.247201894179372,0.0011654568393027463,0.05,-26.72561224489871,-19.879700000000593,39.487282548322106,0.8,False,-11.723090909091026,0.1446085670207184,False,0.993,False,VOID-TIMESTAMP,True
52-Week Bill Auction,2,11:30,102,102,5.200637254902355,-17.299362745097646,-0.8896672294034537,0.3736445953038351,0.05,-25.930784313725727,36.33205882353044,54.47614271982609,1.4,True,-18.20417312661481,0.027066829845798585,True,0.46,False,POWERED-NULL,False
6-Month Bill Auction,2,11:30,551,551,-13.030145190562536,-35.530145190562536,-4.757736431380516,1.9577588915968293e-06,0.05,-2.699072727272472,-23.323786231884156,20.921867157840488,1.2,False,-18.20417312661481,0.027066829845798585,False,0.998,False,VOID-TIMESTAMP,True
