set,instrument,lead_min,stop_pct,direction,et,title,pnl_usd,stopped_pre_release,pre_usd,resolution_usd
RELEASES,NQ,15,0.4,long,2020-11-12 08:30:00,Inflation Rate MoM,640.0,False,355.0,285.0
RELEASES,NQ,15,0.4,long,2020-11-17 08:30:00,Retail Sales MoM,-185.0,False,10.0,-195.0
RELEASES,NQ,15,0.4,long,2020-11-25 08:30:00,Durable Goods Orders MoM,190.0,False,-200.0,390.0
RELEASES,NQ,15,0.4,long,2020-12-04 08:30:00,Non Farm Payrolls,-145.0,False,25.0,-170.0
RELEASES,NQ,15,0.4,long,2020-12-10 08:30:00,Inflation Rate MoM,-370.0,False,105.0,-475.0
RELEASES,NQ,15,0.4,long,2020-12-16 08:30:00,Retail Sales MoM,-10.0,False,-235.0,225.0
RELEASES,NQ,15,0.4,long,2020-12-16 14:00:00,Fed Interest Rate Decision,-660.0,False,-130.0,-530.0
RELEASES,NQ,15,0.4,long,2020-12-23 08:30:00,Durable Goods Orders MoM,300.0,False,95.0,205.0
RELEASES,NQ,15,0.4,long,2021-01-08 08:30:00,Non Farm Payrolls,115.0,False,-100.0,215.0
RELEASES,NQ,15,0.4,long,2021-01-13 08:30:00,Inflation Rate MoM,505.0,False,215.0,290.0
RELEASES,NQ,15,0.4,long,2021-01-15 08:30:00,Retail Sales MoM,-10.0,False,180.0,-190.0
RELEASES,NQ,15,0.4,long,2021-01-27 08:30:00,Durable Goods Orders MoM,55.0,False,-15.0,70.0
RELEASES,NQ,15,0.4,long,2021-01-27 14:00:00,Fed Interest Rate Decision,215.0,False,40.0,175.0
RELEASES,NQ,15,0.4,long,2021-02-05 08:30:00,Non Farm Payrolls,445.0,False,60.0,385.0
RELEASES,NQ,15,0.4,long,2021-02-10 08:30:00,Inflation Rate MoM,465.0,False,-75.0,540.0
RELEASES,NQ,15,0.4,long,2021-02-17 08:30:00,Retail Sales MoM,-605.0,False,-415.0,-190.0
RELEASES,NQ,15,0.4,long,2021-02-25 08:30:00,Durable Goods Orders MoM,805.0,False,5.0,800.0
RELEASES,NQ,15,0.4,long,2021-03-05 08:30:00,Non Farm Payrolls,-998.5399999999936,False,410.0,-120.0
RELEASES,NQ,15,0.4,long,2021-03-10 08:30:00,Inflation Rate MoM,2310.0,False,185.0,2125.0
RELEASES,NQ,15,0.4,long,2021-03-16 08:30:00,Retail Sales MoM,130.0,False,195.0,-65.0
RELEASES,NQ,15,0.4,long,2021-03-17 14:00:00,Fed Interest Rate Decision,2755.0,False,-140.0,2895.0
RELEASES,NQ,15,0.4,long,2021-03-24 08:30:00,Durable Goods Orders MoM,-200.0,False,-250.0,50.0
RELEASES,NQ,15,0.4,long,2021-04-02 08:30:00,Non Farm Payrolls,180.0,False,25.0,155.0
RELEASES,NQ,15,0.4,long,2021-04-13 08:30:00,Inflation Rate MoM,1225.0,False,-125.0,1350.0
RELEASES,NQ,15,0.4,long,2021-04-15 08:30:00,Retail Sales MoM,360.0,False,0.0,360.0
RELEASES,NQ,15,0.4,long,2021-04-26 08:30:00,Durable Goods Orders MoM,250.0,False,80.0,170.0
RELEASES,NQ,15,0.4,long,2021-04-28 14:00:00,Fed Interest Rate Decision,190.0,False,-140.0,330.0
RELEASES,NQ,15,0.4,long,2021-05-07 08:30:00,Non Farm Payrolls,3415.0,False,440.0,2975.0
RELEASES,NQ,15,0.4,long,2021-05-12 08:30:00,Inflation Rate MoM,-1063.199999999997,False,-460.0,-1530.0
RELEASES,NQ,15,0.4,long,2021-05-14 08:30:00,Retail Sales MoM,-225.0,False,380.0,-605.0
RELEASES,NQ,15,0.4,long,2021-05-27 08:30:00,Durable Goods Orders MoM,-150.0,False,-215.0,65.0
RELEASES,NQ,15,0.4,long,2021-06-04 08:30:00,Non Farm Payrolls,470.0,False,15.0,455.0
RELEASES,NQ,15,0.4,long,2021-06-10 08:30:00,Inflation Rate MoM,-1103.080000000009,False,-35.0,-380.0
RELEASES,NQ,15,0.4,long,2021-06-15 08:30:00,Retail Sales MoM,-555.0,False,-15.0,-540.0
RELEASES,NQ,15,0.4,long,2021-06-16 14:00:00,Fed Interest Rate Decision,-1121.939999999995,False,-195.0,-2640.0
RELEASES,NQ,15,0.4,long,2021-06-24 08:30:00,Durable Goods Orders MoM,-120.0,False,-10.0,-110.0
RELEASES,NQ,15,0.4,long,2021-07-02 08:30:00,Non Farm Payrolls,580.0,False,-25.0,605.0
RELEASES,NQ,15,0.4,long,2021-07-13 08:30:00,Inflation Rate MoM,-1193.0199999999968,False,-30.0,-1005.0
RELEASES,NQ,15,0.4,long,2021-07-16 08:30:00,Retail Sales MoM,410.0,False,-20.0,430.0
RELEASES,NQ,15,0.4,long,2021-07-27 08:30:00,Durable Goods Orders MoM,85.0,False,-5.0,90.0
RELEASES,NQ,15,0.4,long,2021-07-28 14:00:00,Fed Interest Rate Decision,740.0,False,5.0,735.0
RELEASES,NQ,15,0.4,long,2021-08-06 08:30:00,Non Farm Payrolls,-790.0,False,-125.0,-665.0
RELEASES,NQ,15,0.4,long,2021-08-11 08:30:00,Inflation Rate MoM,1515.0,False,-110.0,1625.0
RELEASES,NQ,15,0.4,long,2021-08-17 08:30:00,Retail Sales MoM,-475.0,False,-365.0,-110.0
RELEASES,NQ,15,0.4,long,2021-08-25 08:30:00,Durable Goods Orders MoM,280.0,False,-115.0,395.0
RELEASES,NQ,15,0.4,long,2021-09-03 08:30:00,Non Farm Payrolls,-640.0,False,55.0,-695.0
RELEASES,NQ,15,0.4,long,2021-09-14 08:30:00,Inflation Rate MoM,1620.0,False,150.0,1470.0
RELEASES,NQ,15,0.4,long,2021-09-16 08:30:00,Retail Sales MoM,-5.0,False,-145.0,140.0
RELEASES,NQ,15,0.4,long,2021-09-22 14:00:00,Fed Interest Rate Decision,1675.0,False,40.0,1635.0
RELEASES,NQ,15,0.4,long,2021-09-27 08:30:00,Durable Goods Orders MoM,-110.0,False,-385.0,275.0
RELEASES,NQ,15,0.4,long,2021-10-08 08:30:00,Non Farm Payrolls,775.0,False,150.0,625.0
RELEASES,NQ,15,0.4,long,2021-10-13 08:30:00,Inflation Rate MoM,-1177.8800000000047,False,-195.0,-1165.0
RELEASES,NQ,15,0.4,long,2021-10-15 08:30:00,Retail Sales MoM,220.0,False,-15.0,235.0
