i,ref_month,release,tv_actual,tv_forecast,tv_previous,prev_pit,prev_first,prev_today,first,current,revision,prior_actual
82,2022-12-01,2023-01-18 08:30:00,-1.1,-0.8,-1.0,-0.9909748440399824,-0.5824231919501877,-1.3778076213863066,-1.146297453386047,-1.1668673365096804,-0.020569883123633392,-0.6
83,2023-01-01,2023-02-15 08:30:00,3.0,1.8,-1.1,-1.0937872126543846,-1.146297453386047,-1.1668673365096804,2.9629574915980283,4.3712208272025155,1.4082633356044871,-1.1
84,2023-02-01,2023-03-15 08:30:00,-0.4,-0.3,3.2,3.2213489684229213,2.9629574915980283,4.3712208272025155,-0.4004669736057176,-1.1908804518318883,-0.7904134782261707,3.0
85,2023-03-01,2023-04-14 08:30:00,-1.0,-0.4,-0.2,-0.21141286647277102,-0.4004669736057176,-1.1908804518318883,-0.9878724025583652,-1.0534819505111925,-0.06560954795282736,-0.4
86,2023-04-01,2023-05-16 08:30:00,0.4,0.8,-0.7,-0.6923548787543088,-0.9878724025583652,-1.0534819505111925,0.42053400353347925,0.8154016638824979,0.39486766034901866,-1.0
87,2023-05-01,2023-06-15 08:30:00,0.3,-0.1,0.4,0.3726126749922676,0.42053400353347925,0.8154016638824979,0.3449218298980039,0.5082819533060778,0.16336012340807393,0.4
88,2023-06-01,2023-07-18 08:30:00,0.2,0.5,0.5,0.5148721364345521,0.3449218298980039,0.5082819533060778,0.19443124501388187,0.4770723339595273,0.28264108894564544,0.3
89,2023-07-01,2023-08-15 08:30:00,0.7,0.4,0.3,0.3125553211310139,0.19443124501388187,0.4770723339595273,0.729337838776134,0.19302424839429122,-0.5363135903818428,0.2
90,2023-08-01,2023-09-14 08:30:00,0.6,0.2,0.5,0.4561792741101689,0.729337838776134,0.19302424839429122,0.5606428435505073,0.933192221973278,0.3725493784227707,0.7
91,2023-09-01,2023-10-17 08:30:00,0.7,0.3,0.8,0.7872813807305423,0.5606428435505073,0.933192221973278,0.7142632615212197,0.6787829223591002,-0.035480339162119456,0.6
92,2023-10-01,2023-11-15 08:30:00,-0.1,-0.3,0.9,0.880721617062652,0.7142632615212197,0.6787829223591002,-0.1058521951931457,-0.47214764078484794,-0.36629544559170224,0.7
93,2023-11-01,2023-12-14 08:30:00,0.3,-0.1,-0.2,-0.22061408981092212,-0.1058521951931457,-0.47214764078484794,0.2762352432973181,-0.1195077446848214,-0.39574298798213947,-0.1
94,2023-12-01,2024-01-17 08:30:00,0.6,0.4,0.3,0.3486712682366555,0.2762352432973181,-0.1195077446848214,0.5536976207574984,0.1384738402633534,-0.415223780494145,0.3
95,2024-01-01,2024-02-15 08:30:00,-0.8,-0.1,0.4,0.40435865646006874,0.5536976207574984,0.1384738402633534,-0.8339233623155584,-0.8481997793893692,-0.014276417073810777,0.6
96,2024-02-01,2024-03-14 08:30:00,0.6,0.8,-1.1,-1.050550555526364,-0.8339233623155584,-0.8481997793893692,0.5765670077937823,0.7089363603230758,0.1323693525292935,-0.8
97,2024-03-01,2024-04-15 08:30:00,0.7,0.3,0.9,0.9418958842559721,0.5765670077937823,0.7089363603230758,0.7184952194944749,0.3445307027784228,-0.37396451671605213,0.6
98,2024-04-01,2024-05-15 08:30:00,0.0,0.4,0.6,0.6478054128439048,0.7184952194944749,0.3445307027784228,0.0174453980316569,-0.005671564086495717,-0.023116962118152617,0.7
99,2024-05-01,2024-06-18 08:30:00,0.1,0.2,-0.2,-0.18188587229907016,0.0174453980316569,-0.005671564086495717,0.08968507725728436,0.7521793130328192,0.6624942357755348,0.0
100,2024-06-01,2024-07-16 08:30:00,0.0,0.0,0.3,0.25644638178632384,0.08968507725728436,0.7521793130328192,-0.022569742633959944,-0.046912846036373246,-0.024343103402413302,0.1
101,2024-07-01,2024-08-15 08:30:00,1.0,0.3,-0.2,-0.205449596696905,-0.022569742633959944,-0.046912846036373246,0.9683266416451675,0.9222339840190497,-0.046092657626117806,0.0
102,2024-08-01,2024-09-17 08:30:00,0.1,-0.2,1.1,1.1474336157186515,0.9683266416451675,0.9222339840190497,0.051238089607541504,-0.25699914858300366,-0.30823723819054516,1.0
103,2024-09-01,2024-10-17 08:30:00,0.4,0.3,0.1,0.06189764099648887,0.051238089607541504,-0.25699914858300366,0.43118779796174067,0.863079397279054,0.43189159931731336,0.1
104,2024-10-01,2024-11-15 08:30:00,0.4,0.3,0.8,0.843335145442925,0.43118779796174067,0.863079397279054,0.3967733015281638,0.7446074631429989,0.34783416161483505,0.4
105,2024-11-01,2024-12-17 08:30:00,0.7,0.5,0.5,0.45896916196250803,0.3967733015281638,0.7446074631429989,0.6854473401919803,0.5030425390729842,-0.18240480111899604,0.4
106,2024-12-01,2025-01-16 08:30:00,0.4,0.6,0.8,0.7679141801766542,0.6854473401919803,0.5030425390729842,0.44990873712849044,0.7602693252680037,0.3103605881395133,0.7
107,2025-01-01,2025-02-14 08:30:00,-0.9,-0.1,0.7,0.7200594693819617,0.44990873712849044,0.7602693252680037,-0.8827878953854618,-0.83720800540944,0.045579889976021803,0.4
108,2025-02-01,2025-03-17 08:30:00,0.2,0.6,-1.2,-1.2372387503833848,-0.8827878953854618,-0.83720800540944,0.19520310550396047,0.044287602283277216,-0.15091550322068326,-0.9
109,2025-03-01,2025-04-16 08:30:00,1.4,1.3,0.2,0.2200723707507013,0.19520310550396047,0.044287602283277216,1.4264321254321644,1.6532340231177223,0.22680189768555792,0.2
110,2025-04-01,2025-05-15 08:30:00,0.1,0.0,1.7,1.6799272785515296,1.4264321254321644,1.6532340231177223,0.05761944635587213,-0.12400824509669617,-0.1816276914525683,1.4
111,2025-05-01,2025-06-17 08:30:00,-0.9,-0.7,-0.1,-0.08151436811832946,0.05761944635587213,-0.12400824509669617,-0.9094396959485218,-1.097527552384825,-0.1880878564363031,0.1
112,2025-06-01,2025-07-17 08:30:00,0.6,0.1,-0.9,-0.8656269352954937,-0.9094396959485218,-1.097527552384825,0.637978816028717,0.6957186223343736,0.05773980630565667,-0.9
113,2025-07-01,2025-08-15 08:30:00,0.5,0.5,0.9,0.9035038353528257,0.637978816028717,0.6957186223343736,0.5137211429741884,1.0690995213236132,0.5553783783494248,0.6
114,2025-08-01,2025-09-16 08:30:00,0.6,0.2,0.6,0.6059197851273623,0.5137211429741884,1.0690995213236132,0.6318272675532866,0.6221327436549018,-0.009694523898384766,0.5
115,2025-09-01,2025-11-25 08:30:00,0.2,0.4,0.6,0.5952781743703284,0.6318272675532866,0.6221327436549018,0.16378461298884872,0.06724067240673204,-0.09654394058211668,0.6
116,2025-10-01,2025-12-16 08:30:00,0.0,0.1,0.1,0.10168101681016228,0.16378461298884872,0.06724067240673204,0.02580402051215458,-0.15583344259428866,-0.18163746310644324,0.2
117,2025-11-01,2026-01-14 08:30:00,0.6,0.4,-0.1,-0.10652943490232492,0.02580402051215458,-0.15583344259428866,0.6141545394387826,0.5016065910586232,-0.11254794838015947,0.0
118,2025-12-01,2026-02-10 08:30:00,0.0,0.4,0.6,0.5518082869731433,0.6141545394387826,0.5016065910586232,-0.0160525653495891,-0.00013610664227892144,0.015916458707310177,0.6
119,2026-01-01,2026-03-06 08:30:00,-0.2,-0.3,0.0,-0.00449151919511559,-0.0160525653495891,-0.00013610664227892144,-0.15625744366633,-0.02912686109073359,0.1271305825755964,0.0
120,2026-02-01,2026-04-01 08:30:00,0.6,0.5,-0.1,-0.10371340257541162,-0.15625744366633,-0.02912686109073359,0.600990523942202,0.922392420453022,0.3214018965108201,-0.2
121,2026-03-01,2026-04-21 08:30:00,1.7,1.4,0.7,0.7173558174711436,0.600990523942202,0.922392420453022,1.6614578545822267,1.7179789498676712,0.05652109528544447,0.6
122,2026-04-01,2026-05-14 08:30:00,0.5,0.5,1.6,1.6312368639026076,1.6614578545822267,1.7179789498676712,0.49311759162165014,0.6742589318751824,0.18114134025353223,1.7
123,2026-05-01,2026-06-17 08:30:00,0.9,0.5,0.4,0.40092146952372953,0.49311759162165014,0.6742589318751824,0.8809356490312226,0.9346631589902232,0.05372750995900066,0.5
124,2026-06-01,2026-07-16 08:30:00,0.2,0.2,1.0,1.0247702204066123,0.8809356490312226,0.9346631589902232,0.2186794214449339,0.2453693069100149,0.026689885465080998,0.9
