set,instrument,et,title,stop,tp,bars_pre_release,long_usd,long_outcome,long_exit_s,short_usd,short_outcome,short_exit_s,straddle_usd,both_stopped
CONTROL,NQ,2016-01-25 08:30:00,CTRL,0.1,0.4,115,-84.67500000000655,stopped_pre,-81.0,100.0,timed,900.0,15.324999999993452,False
CONTROL,NQ,2016-01-25 08:30:00,CTRL,0.1,0.0,115,-84.67500000000655,stopped_pre,-81.0,100.0,timed,900.0,15.324999999993452,False
CONTROL,NQ,2016-01-25 08:30:00,CTRL,0.2,0.2,115,-100.0,timed,900.0,100.0,timed,900.0,0.0,False
CONTROL,NQ,2016-01-25 08:30:00,CTRL,0.2,0.4,115,-100.0,timed,900.0,100.0,timed,900.0,0.0,False
CONTROL,NQ,2016-01-25 08:30:00,CTRL,0.2,0.0,115,-100.0,timed,900.0,100.0,timed,900.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.05,0.2,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.05,0.4,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.05,0.0,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.1,0.2,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.1,0.4,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.1,0.0,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.2,0.2,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.2,0.4,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.2,0.0,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-06-13 14:00:00,CTRL,0.05,0.2,209,115.0,timed,899.0,-60.0,stopped_pre,-184.0,55.0,False
CONTROL,NQ,2017-06-13 14:00:00,CTRL,0.05,0.4,209,115.0,timed,899.0,-60.0,stopped_pre,-184.0,55.0,False
CONTROL,NQ,2017-06-13 14:00:00,CTRL,0.05,0.0,209,115.0,timed,899.0,-60.0,stopped_pre,-184.0,55.0,False
CONTROL,NQ,2017-06-13 14:00:00,CTRL,0.1,0.2,209,115.0,timed,899.0,-114.93500000000495,stopped_pre,-152.0,0.06499999999505235,False
CONTROL,NQ,2017-06-13 14:00:00,CTRL,0.1,0.4,209,115.0,timed,899.0,-114.93500000000495,stopped_pre,-152.0,0.06499999999505235,False
CONTROL,NQ,2017-06-13 14:00:00,CTRL,0.1,0.0,209,115.0,timed,899.0,-114.93500000000495,stopped_pre,-152.0,0.06499999999505235,False
CONTROL,NQ,2017-06-13 14:00:00,CTRL,0.2,0.2,209,115.0,timed,899.0,-115.0,timed,899.0,0.0,False
CONTROL,NQ,2017-06-13 14:00:00,CTRL,0.2,0.4,209,115.0,timed,899.0,-115.0,timed,899.0,0.0,False
CONTROL,NQ,2017-06-13 14:00:00,CTRL,0.2,0.0,209,115.0,timed,899.0,-115.0,timed,899.0,0.0,False
CONTROL,NQ,2016-02-10 08:30:00,CTRL,0.05,0.2,118,-40.12249999999767,stopped_pre,-223.0,160.48999999999978,tp,94.0,120.36750000000211,False
CONTROL,NQ,2016-02-10 08:30:00,CTRL,0.05,0.4,118,-40.12249999999767,stopped_pre,-223.0,320.97999999999956,tp,350.0,280.8575000000019,False
CONTROL,NQ,2016-02-10 08:30:00,CTRL,0.05,0.0,118,-40.12249999999767,stopped_pre,-223.0,205.0,timed,900.0,164.87750000000233,False
CONTROL,NQ,2016-02-10 08:30:00,CTRL,0.1,0.2,118,-80.24500000000444,stopped_pre,-156.0,160.48999999999978,tp,94.0,80.24499999999534,False
CONTROL,NQ,2016-02-10 08:30:00,CTRL,0.1,0.4,118,-80.24500000000444,stopped_pre,-156.0,320.97999999999956,tp,350.0,240.73499999999513,False
CONTROL,NQ,2016-02-10 08:30:00,CTRL,0.1,0.0,118,-80.24500000000444,stopped_pre,-156.0,205.0,timed,900.0,124.75499999999556,False
CONTROL,NQ,2016-02-10 08:30:00,CTRL,0.2,0.2,118,-160.48999999999978,stopped_post,94.0,160.48999999999978,tp,94.0,0.0,False
CONTROL,NQ,2016-02-10 08:30:00,CTRL,0.2,0.4,118,-160.48999999999978,stopped_post,94.0,320.97999999999956,tp,350.0,160.48999999999978,False
CONTROL,NQ,2016-02-10 08:30:00,CTRL,0.2,0.0,118,-160.48999999999978,stopped_post,94.0,205.0,timed,900.0,44.51000000000022,False
CONTROL,NQ,2016-06-13 08:30:00,CTRL,0.05,0.2,73,-15.0,timed,895.0,-44.377499999991414,stopped_post,328.0,-59.377499999991414,False
CONTROL,NQ,2016-06-13 08:30:00,CTRL,0.05,0.4,73,-15.0,timed,895.0,-44.377499999991414,stopped_post,328.0,-59.377499999991414,False
CONTROL,NQ,2016-06-13 08:30:00,CTRL,0.05,0.0,73,-15.0,timed,895.0,-44.377499999991414,stopped_post,328.0,-59.377499999991414,False
CONTROL,NQ,2016-06-13 08:30:00,CTRL,0.1,0.2,73,-15.0,timed,895.0,15.0,timed,895.0,0.0,False
CONTROL,NQ,2016-06-13 08:30:00,CTRL,0.1,0.4,73,-15.0,timed,895.0,15.0,timed,895.0,0.0,False
CONTROL,NQ,2016-06-13 08:30:00,CTRL,0.1,0.0,73,-15.0,timed,895.0,15.0,timed,895.0,0.0,False
CONTROL,NQ,2016-06-13 08:30:00,CTRL,0.2,0.2,73,-15.0,timed,895.0,15.0,timed,895.0,0.0,False
CONTROL,NQ,2016-06-13 08:30:00,CTRL,0.2,0.4,73,-15.0,timed,895.0,15.0,timed,895.0,0.0,False
CONTROL,NQ,2016-06-13 08:30:00,CTRL,0.2,0.0,73,-15.0,timed,895.0,15.0,timed,895.0,0.0,False
CONTROL,NQ,2017-09-08 14:00:00,CTRL,0.05,0.2,143,-60.0,stopped_post,192.0,35.0,timed,900.0,-25.0,False
CONTROL,NQ,2017-09-08 14:00:00,CTRL,0.05,0.4,143,-60.0,stopped_post,192.0,35.0,timed,900.0,-25.0,False
CONTROL,NQ,2017-09-08 14:00:00,CTRL,0.05,0.0,143,-60.0,stopped_post,192.0,35.0,timed,900.0,-25.0,False
CONTROL,NQ,2017-09-08 14:00:00,CTRL,0.1,0.2,143,-35.0,timed,900.0,35.0,timed,900.0,0.0,False
CONTROL,NQ,2017-09-08 14:00:00,CTRL,0.1,0.4,143,-35.0,timed,900.0,35.0,timed,900.0,0.0,False
CONTROL,NQ,2017-09-08 14:00:00,CTRL,0.1,0.0,143,-35.0,timed,900.0,35.0,timed,900.0,0.0,False
CONTROL,NQ,2017-09-08 14:00:00,CTRL,0.2,0.2,143,-35.0,timed,900.0,35.0,timed,900.0,0.0,False
CONTROL,NQ,2017-09-08 14:00:00,CTRL,0.2,0.4,143,-35.0,timed,900.0,35.0,timed,900.0,0.0,False
CONTROL,NQ,2017-09-08 14:00:00,CTRL,0.2,0.0,143,-35.0,timed,900.0,35.0,timed,900.0,0.0,False
CONTROL,NQ,2017-03-27 08:30:00,CTRL,0.05,0.2,55,-53.3849999999984,stopped_post,502.0,-5.0,timed,882.0,-58.3849999999984,False
CONTROL,NQ,2017-03-27 08:30:00,CTRL,0.05,0.4,55,-53.3849999999984,stopped_post,502.0,-5.0,timed,882.0,-58.3849999999984,False
CONTROL,NQ,2017-03-27 08:30:00,CTRL,0.05,0.0,55,-53.3849999999984,stopped_post,502.0,-5.0,timed,882.0,-58.3849999999984,False
CONTROL,NQ,2017-03-27 08:30:00,CTRL,0.1,0.2,55,5.0,timed,882.0,-5.0,timed,882.0,0.0,False
CONTROL,NQ,2017-03-27 08:30:00,CTRL,0.1,0.4,55,5.0,timed,882.0,-5.0,timed,882.0,0.0,False
CONTROL,NQ,2017-03-27 08:30:00,CTRL,0.1,0.0,55,5.0,timed,882.0,-5.0,timed,882.0,0.0,False
CONTROL,NQ,2017-03-27 08:30:00,CTRL,0.2,0.2,55,5.0,timed,882.0,-5.0,timed,882.0,0.0,False
CONTROL,NQ,2017-03-27 08:30:00,CTRL,0.2,0.4,55,5.0,timed,882.0,-5.0,timed,882.0,0.0,False
CONTROL,NQ,2017-03-27 08:30:00,CTRL,0.2,0.0,55,5.0,timed,882.0,-5.0,timed,882.0,0.0,False
CONTROL,NQ,2017-08-23 08:30:00,CTRL,0.05,0.2,91,-60.0,stopped_post,170.0,100.0,timed,898.0,40.0,False
CONTROL,NQ,2017-08-23 08:30:00,CTRL,0.05,0.4,91,-60.0,stopped_post,170.0,100.0,timed,898.0,40.0,False
CONTROL,NQ,2017-08-23 08:30:00,CTRL,0.05,0.0,91,-60.0,stopped_post,170.0,100.0,timed,898.0,40.0,False
CONTROL,NQ,2017-08-23 08:30:00,CTRL,0.1,0.2,91,-120.0,stopped_post,644.0,100.0,timed,898.0,-20.0,False
CONTROL,NQ,2017-08-23 08:30:00,CTRL,0.1,0.4,91,-120.0,stopped_post,644.0,100.0,timed,898.0,-20.0,False
CONTROL,NQ,2017-08-23 08:30:00,CTRL,0.1,0.0,91,-120.0,stopped_post,644.0,100.0,timed,898.0,-20.0,False
CONTROL,NQ,2017-08-23 08:30:00,CTRL,0.2,0.2,91,-100.0,timed,898.0,100.0,timed,898.0,0.0,False
CONTROL,NQ,2017-08-23 08:30:00,CTRL,0.2,0.4,91,-100.0,timed,898.0,100.0,timed,898.0,0.0,False
CONTROL,NQ,2017-08-23 08:30:00,CTRL,0.2,0.0,91,-100.0,timed,898.0,100.0,timed,898.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.05,0.2,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.05,0.4,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.05,0.0,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.1,0.2,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.1,0.4,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.1,0.0,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.2,0.2,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.2,0.4,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-03-03 08:30:00,CTRL,0.2,0.0,69,-35.0,timed,896.0,35.0,timed,896.0,0.0,False
CONTROL,NQ,2017-09-25 14:00:00,CTRL,0.05,0.2,187,-58.65750000000844,stopped_pre,-168.0,115.0,timed,900.0,56.34249999999156,False
CONTROL,NQ,2017-09-25 14:00:00,CTRL,0.05,0.4,187,-58.65750000000844,stopped_pre,-168.0,115.0,timed,900.0,56.34249999999156,False
CONTROL,NQ,2017-09-25 14:00:00,CTRL,0.05,0.0,187,-58.65750000000844,stopped_pre,-168.0,115.0,timed,900.0,56.34249999999156,False
CONTROL,NQ,2017-09-25 14:00:00,CTRL,0.1,0.2,187,-117.31499999999869,stopped_post,486.0,115.0,timed,900.0,-2.3149999999986903,False
CONTROL,NQ,2017-09-25 14:00:00,CTRL,0.1,0.4,187,-117.31499999999869,stopped_post,486.0,115.0,timed,900.0,-2.3149999999986903,False
CONTROL,NQ,2017-09-25 14:00:00,CTRL,0.1,0.0,187,-117.31499999999869,stopped_post,486.0,115.0,timed,900.0,-2.3149999999986903,False
CONTROL,NQ,2017-09-25 14:00:00,CTRL,0.2,0.2,187,-115.0,timed,900.0,115.0,timed,900.0,0.0,False
CONTROL,NQ,2017-09-25 14:00:00,CTRL,0.2,0.4,187,-115.0,timed,900.0,115.0,timed,900.0,0.0,False
CONTROL,NQ,2017-09-25 14:00:00,CTRL,0.2,0.0,187,-115.0,timed,900.0,115.0,timed,900.0,0.0,False
CONTROL,NQ,2017-04-19 08:30:00,CTRL,0.05,0.2,93,-35.0,timed,897.0,35.0,timed,897.0,0.0,False
CONTROL,NQ,2017-04-19 08:30:00,CTRL,0.05,0.4,93,-35.0,timed,897.0,35.0,timed,897.0,0.0,False
CONTROL,NQ,2017-04-19 08:30:00,CTRL,0.05,0.0,93,-35.0,timed,897.0,35.0,timed,897.0,0.0,False
CONTROL,NQ,2017-04-19 08:30:00,CTRL,0.1,0.2,93,-35.0,timed,897.0,35.0,timed,897.0,0.0,False
CONTROL,NQ,2017-04-19 08:30:00,CTRL,0.1,0.4,93,-35.0,timed,897.0,35.0,timed,897.0,0.0,False
CONTROL,NQ,2017-04-19 08:30:00,CTRL,0.1,0.0,93,-35.0,timed,897.0,35.0,timed,897.0,0.0,False
CONTROL,NQ,2017-04-19 08:30:00,CTRL,0.2,0.2,93,-35.0,timed,897.0,35.0,timed,897.0,0.0,False
CONTROL,NQ,2017-04-19 08:30:00,CTRL,0.2,0.4,93,-35.0,timed,897.0,35.0,timed,897.0,0.0,False
CONTROL,NQ,2017-04-19 08:30:00,CTRL,0.2,0.0,93,-35.0,timed,897.0,35.0,timed,897.0,0.0,False
CONTROL,NQ,2016-01-11 08:30:00,CTRL,0.05,0.2,147,-45.0,stopped_pre,-169.0,0.0,timed,900.0,-45.0,False
CONTROL,NQ,2016-01-11 08:30:00,CTRL,0.05,0.4,147,-45.0,stopped_pre,-169.0,0.0,timed,900.0,-45.0,False
CONTROL,NQ,2016-01-11 08:30:00,CTRL,0.05,0.0,147,-45.0,stopped_pre,-169.0,0.0,timed,900.0,-45.0,False
CONTROL,NQ,2016-01-11 08:30:00,CTRL,0.1,0.2,147,-85.78999999999724,stopped_pre,-157.0,0.0,timed,900.0,-85.78999999999724,False
CONTROL,NQ,2016-01-11 08:30:00,CTRL,0.1,0.4,147,-85.78999999999724,stopped_pre,-157.0,0.0,timed,900.0,-85.78999999999724,False
CONTROL,NQ,2016-01-11 08:30:00,CTRL,0.1,0.0,147,-85.78999999999724,stopped_pre,-157.0,0.0,timed,900.0,-85.78999999999724,False
CONTROL,NQ,2016-01-11 08:30:00,CTRL,0.2,0.2,147,0.0,timed,900.0,0.0,timed,900.0,0.0,False
CONTROL,NQ,2016-01-11 08:30:00,CTRL,0.2,0.4,147,0.0,timed,900.0,0.0,timed,900.0,0.0,False
CONTROL,NQ,2016-01-11 08:30:00,CTRL,0.2,0.0,147,0.0,timed,900.0,0.0,timed,900.0,0.0,False
CONTROL,NQ,2016-09-16 14:00:00,CTRL,0.05,0.2,169,-50.0,stopped_pre,-84.0,-50.0,stopped_post,479.0,-100.0,True
CONTROL,NQ,2016-09-16 14:00:00,CTRL,0.05,0.4,169,-50.0,stopped_pre,-84.0,-50.0,stopped_post,479.0,-100.0,True
CONTROL,NQ,2016-09-16 14:00:00,CTRL,0.05,0.0,169,-50.0,stopped_pre,-84.0,-50.0,stopped_post,479.0,-100.0,True
CONTROL,NQ,2016-09-16 14:00:00,CTRL,0.1,0.2,169,105.0,timed,900.0,-95.95499999999447,stopped_post,771.0,9.04500000000553,False
CONTROL,NQ,2016-09-16 14:00:00,CTRL,0.1,0.4,169,105.0,timed,900.0,-95.95499999999447,stopped_post,771.0,9.04500000000553,False
CONTROL,NQ,2016-09-16 14:00:00,CTRL,0.1,0.0,169,105.0,timed,900.0,-95.95499999999447,stopped_post,771.0,9.04500000000553,False
CONTROL,NQ,2016-09-16 14:00:00,CTRL,0.2,0.2,169,105.0,timed,900.0,-105.0,timed,900.0,0.0,False
CONTROL,NQ,2016-09-16 14:00:00,CTRL,0.2,0.4,169,105.0,timed,900.0,-105.0,timed,900.0,0.0,False
CONTROL,NQ,2016-09-16 14:00:00,CTRL,0.2,0.0,169,105.0,timed,900.0,-105.0,timed,900.0,0.0,False
CONTROL,NQ,2017-10-20 08:30:00,CTRL,0.05,0.2,64,20.0,timed,899.0,-20.0,timed,899.0,0.0,False
CONTROL,NQ,2017-10-20 08:30:00,CTRL,0.05,0.4,64,20.0,timed,899.0,-20.0,timed,899.0,0.0,False
CONTROL,NQ,2017-10-20 08:30:00,CTRL,0.05,0.0,64,20.0,timed,899.0,-20.0,timed,899.0,0.0,False
CONTROL,NQ,2017-10-20 08:30:00,CTRL,0.1,0.2,64,20.0,timed,899.0,-20.0,timed,899.0,0.0,False
CONTROL,NQ,2017-10-20 08:30:00,CTRL,0.1,0.4,64,20.0,timed,899.0,-20.0,timed,899.0,0.0,False
CONTROL,NQ,2017-10-20 08:30:00,CTRL,0.1,0.0,64,20.0,timed,899.0,-20.0,timed,899.0,0.0,False
CONTROL,NQ,2017-10-20 08:30:00,CTRL,0.2,0.2,64,20.0,timed,899.0,-20.0,timed,899.0,0.0,False
CONTROL,NQ,2017-10-20 08:30:00,CTRL,0.2,0.4,64,20.0,timed,899.0,-20.0,timed,899.0,0.0,False
CONTROL,NQ,2017-10-20 08:30:00,CTRL,0.2,0.0,64,20.0,timed,899.0,-20.0,timed,899.0,0.0,False
CONTROL,NQ,2016-01-25 08:30:00,CTRL,0.05,0.2,115,-42.33749999999418,stopped_pre,-97.0,100.0,timed,900.0,57.66250000000582,False
CONTROL,NQ,2016-01-25 08:30:00,CTRL,0.05,0.4,115,-42.33749999999418,stopped_pre,-97.0,100.0,timed,900.0,57.66250000000582,False
CONTROL,NQ,2016-01-25 08:30:00,CTRL,0.05,0.0,115,-42.33749999999418,stopped_pre,-97.0,100.0,timed,900.0,57.66250000000582,False
CONTROL,NQ,2016-01-25 08:30:00,CTRL,0.1,0.2,115,-84.67500000000655,stopped_pre,-81.0,100.0,timed,900.0,15.324999999993452,False
CONTROL,NQ,2016-01-25 08:30:00,CTRL,0.1,0.4,115,-84.67500000000655,stopped_pre,-81.0,100.0,timed,900.0,15.324999999993452,False
CONTROL,NQ,2016-01-25 08:30:00,CTRL,0.1,0.0,115,-84.67500000000655,stopped_pre,-81.0,100.0,timed,900.0,15.324999999993452,False
CONTROL,NQ,2016-01-25 08:30:00,CTRL,0.2,0.2,115,-100.0,timed,900.0,100.0,timed,900.0,0.0,False
CONTROL,NQ,2016-01-25 08:30:00,CTRL,0.2,0.4,115,-100.0,timed,900.0,100.0,timed,900.0,0.0,False
CONTROL,NQ,2016-01-25 08:30:00,CTRL,0.2,0.0,115,-100.0,timed,900.0,100.0,timed,900.0,0.0,False
CONTROL,NQ,2016-08-10 08:30:00,CTRL,0.05,0.2,53,20.0,timed,896.0,-20.0,timed,896.0,0.0,False
CONTROL,NQ,2016-08-10 08:30:00,CTRL,0.05,0.4,53,20.0,timed,896.0,-20.0,timed,896.0,0.0,False
CONTROL,NQ,2016-08-10 08:30:00,CTRL,0.05,0.0,53,20.0,timed,896.0,-20.0,timed,896.0,0.0,False
CONTROL,NQ,2016-08-10 08:30:00,CTRL,0.1,0.2,53,20.0,timed,896.0,-20.0,timed,896.0,0.0,False
CONTROL,NQ,2016-08-10 08:30:00,CTRL,0.1,0.4,53,20.0,timed,896.0,-20.0,timed,896.0,0.0,False
CONTROL,NQ,2016-08-10 08:30:00,CTRL,0.1,0.0,53,20.0,timed,896.0,-20.0,timed,896.0,0.0,False
CONTROL,NQ,2016-08-10 08:30:00,CTRL,0.2,0.2,53,20.0,timed,896.0,-20.0,timed,896.0,0.0,False
CONTROL,NQ,2016-08-10 08:30:00,CTRL,0.2,0.4,53,20.0,timed,896.0,-20.0,timed,896.0,0.0,False
CONTROL,NQ,2016-08-10 08:30:00,CTRL,0.2,0.0,53,20.0,timed,896.0,-20.0,timed,896.0,0.0,False
CONTROL,NQ,2016-10-21 08:30:00,CTRL,0.05,0.2,55,15.0,timed,900.0,-50.0,stopped_post,192.0,-35.0,False
CONTROL,NQ,2016-10-21 08:30:00,CTRL,0.05,0.4,55,15.0,timed,900.0,-50.0,stopped_post,192.0,-35.0,False
CONTROL,NQ,2016-10-21 08:30:00,CTRL,0.05,0.0,55,15.0,timed,900.0,-50.0,stopped_post,192.0,-35.0,False
CONTROL,NQ,2016-10-21 08:30:00,CTRL,0.1,0.2,55,15.0,timed,900.0,-15.0,timed,900.0,0.0,False
CONTROL,NQ,2016-10-21 08:30:00,CTRL,0.1,0.4,55,15.0,timed,900.0,-15.0,timed,900.0,0.0,False
CONTROL,NQ,2016-10-21 08:30:00,CTRL,0.1,0.0,55,15.0,timed,900.0,-15.0,timed,900.0,0.0,False
CONTROL,NQ,2016-10-21 08:30:00,CTRL,0.2,0.2,55,15.0,timed,900.0,-15.0,timed,900.0,0.0,False
CONTROL,NQ,2016-10-21 08:30:00,CTRL,0.2,0.4,55,15.0,timed,900.0,-15.0,timed,900.0,0.0,False
CONTROL,NQ,2016-10-21 08:30:00,CTRL,0.2,0.0,55,15.0,timed,900.0,-15.0,timed,900.0,0.0,False
CONTROL,NQ,2016-05-06 14:00:00,CTRL,0.05,0.2,218,172.12999999999738,tp,-2.0,-43.03250000000844,stopped_pre,-136.0,129.09749999998894,False
CONTROL,NQ,2016-05-06 14:00:00,CTRL,0.05,0.4,218,344.25999999999476,tp,500.0,-43.03250000000844,stopped_pre,-136.0,301.2274999999863,False
CONTROL,NQ,2016-05-06 14:00:00,CTRL,0.05,0.0,218,315.0,timed,900.0,-43.03250000000844,stopped_pre,-136.0,271.96749999999156,False
CONTROL,NQ,2016-05-06 14:00:00,CTRL,0.1,0.2,218,172.12999999999738,tp,-2.0,-86.06499999999869,stopped_pre,-106.0,86.06499999999869,False
CONTROL,NQ,2016-05-06 14:00:00,CTRL,0.1,0.4,218,344.25999999999476,tp,500.0,-86.06499999999869,stopped_pre,-106.0,258.19499999999607,False
CONTROL,NQ,2016-05-06 14:00:00,CTRL,0.1,0.0,218,315.0,timed,900.0,-86.06499999999869,stopped_pre,-106.0,228.9350000000013,False
CONTROL,NQ,2016-05-06 14:00:00,CTRL,0.2,0.2,218,172.12999999999738,tp,-2.0,-172.12999999999738,stopped_pre,-2.0,0.0,False
CONTROL,NQ,2016-05-06 14:00:00,CTRL,0.2,0.4,218,344.25999999999476,tp,500.0,-172.12999999999738,stopped_pre,-2.0,172.12999999999738,False
CONTROL,NQ,2016-05-06 14:00:00,CTRL,0.2,0.0,218,315.0,timed,900.0,-172.12999999999738,stopped_pre,-2.0,142.87000000000262,False
CONTROL,NQ,2016-09-06 08:30:00,CTRL,0.05,0.2,41,30.0,timed,900.0,-30.0,timed,900.0,0.0,False
CONTROL,NQ,2016-09-06 08:30:00,CTRL,0.05,0.4,41,30.0,timed,900.0,-30.0,timed,900.0,0.0,False
CONTROL,NQ,2016-09-06 08:30:00,CTRL,0.05,0.0,41,30.0,timed,900.0,-30.0,timed,900.0,0.0,False
CONTROL,NQ,2016-09-06 08:30:00,CTRL,0.1,0.2,41,30.0,timed,900.0,-30.0,timed,900.0,0.0,False
CONTROL,NQ,2016-09-06 08:30:00,CTRL,0.1,0.4,41,30.0,timed,900.0,-30.0,timed,900.0,0.0,False
CONTROL,NQ,2016-09-06 08:30:00,CTRL,0.1,0.0,41,30.0,timed,900.0,-30.0,timed,900.0,0.0,False
CONTROL,NQ,2016-09-06 08:30:00,CTRL,0.2,0.2,41,30.0,timed,900.0,-30.0,timed,900.0,0.0,False
CONTROL,NQ,2016-09-06 08:30:00,CTRL,0.2,0.4,41,30.0,timed,900.0,-30.0,timed,900.0,0.0,False
CONTROL,NQ,2016-09-06 08:30:00,CTRL,0.2,0.0,41,30.0,timed,900.0,-30.0,timed,900.0,0.0,False
CONTROL,NQ,2017-04-10 14:00:00,CTRL,0.05,0.2,124,-54.3224999999984,stopped_post,177.0,55.0,timed,900.0,0.6775000000016007,False
CONTROL,NQ,2017-04-10 14:00:00,CTRL,0.05,0.4,124,-54.3224999999984,stopped_post,177.0,55.0,timed,900.0,0.6775000000016007,False
CONTROL,NQ,2017-04-10 14:00:00,CTRL,0.05,0.0,124,-54.3224999999984,stopped_post,177.0,55.0,timed,900.0,0.6775000000016007,False
CONTROL,NQ,2017-04-10 14:00:00,CTRL,0.1,0.2,124,-108.6449999999968,stopped_post,213.0,55.0,timed,900.0,-53.6449999999968,False
CONTROL,NQ,2017-04-10 14:00:00,CTRL,0.1,0.4,124,-108.6449999999968,stopped_post,213.0,55.0,timed,900.0,-53.6449999999968,False
CONTROL,NQ,2017-04-10 14:00:00,CTRL,0.1,0.0,124,-108.6449999999968,stopped_post,213.0,55.0,timed,900.0,-53.6449999999968,False
CONTROL,NQ,2017-04-10 14:00:00,CTRL,0.2,0.2,124,-55.0,timed,900.0,55.0,timed,900.0,0.0,False
CONTROL,NQ,2017-04-10 14:00:00,CTRL,0.2,0.4,124,-55.0,timed,900.0,55.0,timed,900.0,0.0,False
CONTROL,NQ,2017-04-10 14:00:00,CTRL,0.2,0.0,124,-55.0,timed,900.0,55.0,timed,900.0,0.0,False
CONTROL,NQ,2017-02-17 08:30:00,CTRL,0.05,0.2,78,100.0,timed,899.0,-55.0,stopped_post,118.0,45.0,False
CONTROL,NQ,2017-02-17 08:30:00,CTRL,0.05,0.4,78,100.0,timed,899.0,-55.0,stopped_post,118.0,45.0,False
CONTROL,NQ,2017-02-17 08:30:00,CTRL,0.05,0.0,78,100.0,timed,899.0,-55.0,stopped_post,118.0,45.0,False
CONTROL,NQ,2017-02-17 08:30:00,CTRL,0.1,0.2,78,100.0,timed,899.0,-105.77499999999418,stopped_post,565.0,-5.774999999994179,False
CONTROL,NQ,2017-02-17 08:30:00,CTRL,0.1,0.4,78,100.0,timed,899.0,-105.77499999999418,stopped_post,565.0,-5.774999999994179,False
CONTROL,NQ,2017-02-17 08:30:00,CTRL,0.1,0.0,78,100.0,timed,899.0,-105.77499999999418,stopped_post,565.0,-5.774999999994179,False
CONTROL,NQ,2017-02-17 08:30:00,CTRL,0.2,0.2,78,100.0,timed,899.0,-100.0,timed,899.0,0.0,False
CONTROL,NQ,2017-02-17 08:30:00,CTRL,0.2,0.4,78,100.0,timed,899.0,-100.0,timed,899.0,0.0,False
CONTROL,NQ,2017-02-17 08:30:00,CTRL,0.2,0.0,78,100.0,timed,899.0,-100.0,timed,899.0,0.0,False
CONTROL,NQ,2018-01-08 08:30:00,CTRL,0.05,0.2,126,-66.57999999999447,stopped_pre,-151.0,-15.0,timed,900.0,-81.57999999999447,False
CONTROL,NQ,2018-01-08 08:30:00,CTRL,0.05,0.4,126,-66.57999999999447,stopped_pre,-151.0,-15.0,timed,900.0,-81.57999999999447,False
CONTROL,NQ,2018-01-08 08:30:00,CTRL,0.05,0.0,126,-66.57999999999447,stopped_pre,-151.0,-15.0,timed,900.0,-81.57999999999447,False
CONTROL,NQ,2018-01-08 08:30:00,CTRL,0.1,0.2,126,15.0,timed,900.0,-15.0,timed,900.0,0.0,False
CONTROL,NQ,2018-01-08 08:30:00,CTRL,0.1,0.4,126,15.0,timed,900.0,-15.0,timed,900.0,0.0,False
CONTROL,NQ,2018-01-08 08:30:00,CTRL,0.1,0.0,126,15.0,timed,900.0,-15.0,timed,900.0,0.0,False
CONTROL,NQ,2018-01-08 08:30:00,CTRL,0.2,0.2,126,15.0,timed,900.0,-15.0,timed,900.0,0.0,False
CONTROL,NQ,2018-01-08 08:30:00,CTRL,0.2,0.4,126,15.0,timed,900.0,-15.0,timed,900.0,0.0,False
CONTROL,NQ,2018-01-08 08:30:00,CTRL,0.2,0.0,126,15.0,timed,900.0,-15.0,timed,900.0,0.0,False
