set,instrument,lead_min,stop_pct,direction,et,title,pnl_usd,stopped_pre_release,pre_usd,resolution_usd
RELEASES,RTY,15,0.2,long,2019-10-16 08:30:00,Retail Sales MoM,-152.25000000000364,False,64.99999999999773,-104.99999999999545
RELEASES,RTY,15,0.2,long,2019-10-24 08:30:00,Durable Goods Orders MoM,-45.00000000000455,False,-5.000000000006821,-39.999999999997726
RELEASES,RTY,15,0.2,long,2019-10-30 14:00:00,Fed Interest Rate Decision,204.99999999999545,False,-10.000000000002274,214.99999999999773
RELEASES,RTY,15,0.2,long,2019-11-01 08:30:00,Non Farm Payrolls,335.0000000000023,False,-35.000000000002274,370.00000000000455
RELEASES,RTY,15,0.2,long,2019-11-13 08:30:00,Inflation Rate MoM,-10.000000000002274,False,-5.000000000006821,-4.9999999999954525
RELEASES,RTY,15,0.2,long,2019-11-15 08:30:00,Retail Sales MoM,54.99999999999545,False,14.999999999997726,39.999999999997726
RELEASES,RTY,15,0.2,long,2019-11-27 08:30:00,Durable Goods Orders MoM,110.00000000000227,False,35.000000000002274,75.0
RELEASES,RTY,15,0.2,long,2019-12-06 08:30:00,Non Farm Payrolls,509.9999999999909,False,-20.000000000004547,529.9999999999955
RELEASES,RTY,15,0.2,long,2019-12-11 08:30:00,Inflation Rate MoM,25.0,False,-10.000000000002274,35.000000000002274
RELEASES,RTY,15,0.2,long,2019-12-11 14:00:00,Fed Interest Rate Decision,60.000000000002274,False,70.00000000000455,-10.000000000002274
RELEASES,RTY,15,0.2,long,2019-12-13 08:30:00,Retail Sales MoM,9.999999999990905,False,-15.000000000009095,25.0
RELEASES,RTY,15,0.2,long,2019-12-23 08:30:00,Durable Goods Orders MoM,29.999999999995453,False,9.999999999990905,20.000000000004547
RELEASES,RTY,15,0.2,long,2020-01-10 08:30:00,Non Farm Payrolls,-166.72999999999547,False,35.000000000002274,-210.00000000000227
RELEASES,RTY,15,0.2,long,2020-01-14 08:30:00,Inflation Rate MoM,35.000000000002274,False,0.0,35.000000000002274
RELEASES,RTY,15,0.2,long,2020-01-16 08:30:00,Retail Sales MoM,170.00000000000455,False,45.00000000000455,125.0
RELEASES,RTY,15,0.2,long,2020-01-28 08:30:00,Durable Goods Orders MoM,-60.000000000002274,False,-15.000000000009095,-44.99999999999318
RELEASES,RTY,15,0.2,long,2020-01-29 14:00:00,Fed Interest Rate Decision,70.00000000000455,False,80.00000000000682,-10.000000000002274
RELEASES,RTY,15,0.2,long,2020-02-07 08:30:00,Non Farm Payrolls,-30.00000000000682,False,139.99999999999773,-170.00000000000455
RELEASES,RTY,15,0.2,long,2020-02-13 08:30:00,Inflation Rate MoM,89.99999999999773,False,25.0,64.99999999999773
RELEASES,RTY,15,0.2,long,2020-02-14 08:30:00,Retail Sales MoM,-169.9200000000019,False,25.0,-185.00000000000227
RELEASES,RTY,15,0.2,long,2020-02-27 08:30:00,Durable Goods Orders MoM,-152.95999999999594,True,-4.9999999999954525,-10.000000000002274
RELEASES,RTY,15,0.2,long,2020-03-06 08:30:00,Non Farm Payrolls,64.99999999999773,False,54.99999999999545,10.000000000002274
RELEASES,RTY,15,0.2,long,2020-03-11 08:30:00,Inflation Rate MoM,-130.52000000000135,True,-35.000000000002274,-110.00000000000227
RELEASES,RTY,15,0.2,long,2020-03-17 08:30:00,Retail Sales MoM,184.9999999999909,False,184.9999999999909,0.0
RELEASES,RTY,15,0.2,long,2020-03-25 08:30:00,Durable Goods Orders MoM,89.99999999999773,False,35.000000000002274,54.99999999999545
RELEASES,RTY,15,0.2,long,2020-04-03 08:30:00,Non Farm Payrolls,-107.06000000000131,True,-179.99999999999545,164.99999999999773
RELEASES,RTY,15,0.2,long,2020-04-15 08:30:00,Retail Sales MoM,-119.65000000000146,True,-245.00000000000455,-494.9999999999932
RELEASES,RTY,15,0.2,long,2020-04-24 08:30:00,Durable Goods Orders MoM,414.9999999999977,False,120.00000000000455,294.9999999999932
RELEASES,RTY,15,0.2,long,2020-04-29 14:00:00,Fed Interest Rate Decision,-136.1599999999953,False,20.000000000004547,239.99999999999773
RELEASES,RTY,15,0.2,long,2020-05-08 08:30:00,Non Farm Payrolls,400.0,False,-25.0,425.0
RELEASES,RTY,15,0.2,long,2020-05-12 08:30:00,Inflation Rate MoM,-133.0500000000029,True,-214.99999999999773,119.99999999999318
