instrument,release,n,pearson_r,pearson_p,spearman_r,spearman_p,passes_alpha,hit_rate,rule_accuracy,rule_ci_lo,rule_ci_hi,tradeable_possible,provenance_verified,perm_p,control_spearman_r,control_spearman_p
HG,NAHB Housing Market Index,103,0.053221895659610635,0.5933900542945407,-0.01736967254730846,0.8617517832971411,False,0.46938775510204084,0.5306122448979591,0.4325246720221616,0.6263904306224068,False,True,,,
HG,NFIB Business Optimism Index,65,0.061331653328764224,0.6274390400683728,-0.045438651042717215,0.7192841295237099,False,0.41379310344827586,0.5862068965517242,0.45798408167910565,0.7037197362839035,False,True,,,
HG,NY Empire State Manufacturing Index,101,0.0232064044541215,0.8178201870220582,-0.0341269496334111,0.7347594602588565,False,0.4631578947368421,0.5368421052631579,0.4370969126596531,0.6337235718150938,False,True,,,
HG,Net Long-term TIC Flows,43,0.19850271108698228,0.20193588196986037,0.23318731154723538,0.13235340203721507,False,0.631578947368421,0.631578947368421,0.472839595533472,0.76615780755476,True,True,,,
HG,New Home Sales,99,0.05308272945230401,0.6017909301041751,-0.04007433541866846,0.6937074000456304,False,0.47959183673469385,0.5204081632653061,0.4226080629859069,0.6166686721104722,False,True,,,
HG,New Home Sales MoM,46,0.12336327771910838,0.41404786051732756,0.11230342275670675,0.45743778912855776,False,0.5555555555555556,0.5555555555555556,0.411761344903146,0.6906106996783098,False,True,,,
HG,Non Defense Goods Orders Ex Air,28,,,,,False,,,,,False,True,,,
HG,Non Farm Payrolls,100,0.10193141837690277,0.3129122051224748,-0.09418541854185418,0.3512916378811595,False,0.38,0.62,0.522097552931935,0.7090240074943756,False,True,,,
HG,Nonfarm Payrolls Private,100,0.10281880898827467,0.3086959611413933,-0.05735373537353734,0.5708545281403645,False,0.39,0.61,0.5120301704353077,0.699831259955477,False,True,,,
HG,PCE Price Index MoM,29,,,,,False,,,,,False,True,,,
HG,PCE Price Index YoY,26,,,,,False,,,,,False,True,,,
HG,PPI MoM,102,0.0019824891154713465,0.9842225331482162,-0.02852716159165512,0.7759373503398785,False,0.494949494949495,0.505050505050505,0.40823170282067067,0.6014920021077665,False,True,,,
HG,PPI YoY,101,-0.03527996984475829,0.7261472744191418,-0.05984927023434836,0.5521615157739896,False,0.5,0.5,0.4028918256032012,0.5971081743967988,False,True,,,
HG,Pending Home Sales MoM,103,0.06783613600439282,0.49596999777520184,0.007446314870417709,0.9404927356810068,False,0.43564356435643564,0.5643564356435644,0.4670564676304422,0.6569402808506122,False,True,,,
HG,Personal Income MoM,85,0.029157139472148198,0.7910929139255871,0.08782489740082079,0.42413802576473963,False,0.5058823529411764,0.5058823529411764,0.40166435806203304,0.6095916480105142,False,True,,,
HG,Personal Spending MoM,100,0.19241256543042976,0.05512412156687487,-0.13678967896789676,0.17475342856380732,False,0.44,0.56,0.4622810464941731,0.6532797337189823,False,True,,,
HG,Philadelphia Fed Manufacturing Index,103,-0.11091628156110879,0.2646855289120769,-0.09537774673140283,0.3378852967339549,False,0.5154639175257731,0.5154639175257731,0.4173312640173832,0.6124184047699421,False,True,,,
HG,Retail Sales Ex Autos MoM,103,0.07825456052457117,0.4320371588981291,0.26639714922799074,0.00652865472051165,False,0.5957446808510638,0.5957446808510638,0.4946729927617103,0.689298099008859,False,True,,,
HG,Retail Sales MoM,103,0.16750921108954597,0.09078765484469596,0.2171782763914105,0.027553094439523435,False,0.6063829787234043,0.6063829787234043,0.5053112567595219,0.6991010674299998,False,True,,,
HG,S&P/Case-Shiller Home Price YoY,103,-0.11271043499743892,0.2569866963890888,-0.11170539911259501,0.26128029713132894,False,0.43137254901960786,0.5686274509803921,0.47174977730153644,0.6605235318133622,False,True,,,
HG,Unemployment Rate,100,-0.12062967171601954,0.2318910232905181,-0.14687068706870685,0.14479598324739254,False,0.48,0.52,0.4231657776301877,0.6153544824408642,False,True,,,
HG,Wholesale Inventories MoM,103,-0.060893978180640566,0.541178705405535,-0.06706791363271522,0.5008731999934906,False,0.4444444444444444,0.5555555555555556,0.4574214280430705,0.6495393261697401,False,True,,,
HG,Wholesale Inventories MoM Adv,41,0.016664272341551944,0.9176370646331132,0.08013937282229966,0.6184307391755876,False,0.55,0.55,0.39829091795587246,0.6929469219206468,False,True,,,
NG,ADP Employment Change,89,0.13803771971495105,0.19704325211271576,0.1925867917398773,0.07058426504869592,False,0.6091954022988506,0.6091954022988506,0.504133895486985,0.7050217064406077,False,True,,,
NG,API Crude Oil Stock Change,262,-0.03752562220696254,0.5453690515580163,-0.053841953482731596,0.3854103073106977,False,0.46473029045643155,0.5352697095435685,0.47224088133029385,0.5971918041379157,False,False,,,
NG,Average Hourly Earnings MoM,88,0.037997189179148946,0.7252315354280662,-0.033118035284545246,0.7593635710731608,False,0.5232558139534884,0.5232558139534884,0.41897826791647297,0.6255446066274829,False,True,,,
NG,Average Hourly Earnings YoY,80,0.050051888361305044,0.6592792834380318,-0.07743833473137388,0.4947617649424747,False,0.46153846153846156,0.5384615384615384,0.4286364393790021,0.6446760367953679,False,True,,,
NG,Average Weekly Hours,88,0.0253955153250271,0.8143153594863475,-0.05659488471498402,0.6004621003173574,False,0.40963855421686746,0.5903614457831325,0.4828576852132005,0.6898708732816519,False,True,,,
NG,Balance of Trade,92,0.09534232644454053,0.3659690729419562,0.11652961992605952,0.26863807589903316,False,0.5909090909090909,0.5909090909090909,0.4864808525875053,0.6877324080154581,False,True,,,
NG,Building Permits,45,0.0612708205689056,0.6892838729420575,0.131927519517085,0.3876551695369242,False,0.36585365853658536,0.6341463414634146,0.48120701084363826,0.7641016898287242,True,True,,,
NG,Business Inventories MoM,91,0.030378269752036315,0.7749928759200972,-0.014142604598140122,0.8941510853827547,False,0.4772727272727273,0.5227272727272727,0.41961959492047307,0.6239337202302677,False,True,,,
NG,CB Consumer Confidence,91,0.07288286536204375,0.4923594439385047,0.07909564053948594,0.4561129969170583,False,0.5581395348837209,0.5581395348837209,0.4529345699272528,0.6583726164326366,False,True,,,
NG,CB Leading Index MoM,88,0.09224529389077409,0.3926678219202651,0.10104879411691668,0.3488775538045737,False,0.5119047619047619,0.5119047619047619,0.4068518288762964,0.6159164633038396,False,True,,,
NG,CPI,38,-0.10487745129117858,0.5308930908545836,-0.10680089746247902,0.5233424519807378,False,0.4444444444444444,0.5555555555555556,0.3958106175219248,0.7045873126297026,False,True,,,
NG,Capacity Utilization,89,0.01614195055037229,0.8806542705681554,-0.014453770069681711,0.8930578291115838,False,0.46511627906976744,0.5348837209302326,0.4302430271939165,0.6365412846220171,False,True,,,
NG,Construction Spending MoM,89,0.06123467584013482,0.5686399566677658,0.08547983453459583,0.4257562945570334,False,0.5348837209302325,0.5348837209302325,0.43024302719391644,0.636541284622017,False,True,,,
NG,Consumer Credit Change,91,-0.1824152434745059,0.0835182068949025,-0.15376896011293603,0.14559868621380415,False,0.39285714285714285,0.6071428571428572,0.5002180658756822,0.704696563745542,False,True,,,
NG,Continuing Jobless Claims,456,0.04867746850788482,0.2996295043148356,0.0010586744865540192,0.9820131704733918,False,0.5147392290249433,0.5147392290249433,0.46816808607652927,0.5610558087340202,False,True,,,
NG,Core Inflation Rate MoM,87,-0.013056218135225802,0.9044641395747717,-0.07250259720160956,0.504544077396909,False,0.4166666666666667,0.5833333333333333,0.47652642984365545,0.6828516154172967,False,True,,,
NG,Core Inflation Rate YoY,88,-0.009520561814739413,0.929848241103778,-0.0479561825332821,0.6572653120941809,False,0.47058823529411764,0.5294117647058824,0.4243417304776207,0.6319382998851164,False,True,,,
NG,Core PCE Price Index MoM,88,-0.08115859100610041,0.45223718329113527,-0.14135009952703714,0.1889712269995386,False,0.4588235294117647,0.5411764705882354,0.4357633606755509,0.6430286818322812,False,True,,,
NG,Core PCE Price Index YoY,87,-0.1758611660190751,0.10324446672504063,-0.13009641498871016,0.22974367730437523,False,0.4642857142857143,0.5357142857142857,0.4298471593522587,0.6384577171881494,False,True,,,
NG,Core PPI MoM,90,0.195864807558693,0.06429533856748397,0.16845978451942567,0.11247283402180876,False,0.5747126436781609,0.5747126436781609,0.46983887415509906,0.6732675903216748,False,True,,,
NG,Core PPI YoY,90,0.2395219793735573,0.022981169239254338,0.21617016375590703,0.040720280022827064,False,0.5977011494252874,0.5977011494252874,0.49264741198606377,0.6944918107912561,False,True,,,
NG,Durable Goods Orders Ex Transp MoM,91,-0.01457418369747211,0.8909405306690946,0.08002898562328771,0.4507981782571413,False,0.5393258426966292,0.5393258426966292,0.43629456159015195,0.6391027887830607,False,True,,,
NG,Durable Goods Orders MoM,91,0.04637893868056683,0.6624407298206046,0.07439908583864449,0.4833759225334148,False,0.5280898876404494,0.5280898876404494,0.4253754742716865,0.6284797759948939,False,True,,,
NG,EIA Crude Oil Stocks Change,473,-0.0980523191631272,0.03300730955879593,-0.06665069252378317,0.1478042058152074,False,0.4605263157894737,0.5394736842105263,0.4935855992756186,0.5847022525683282,False,False,,,
NG,EIA Distillate Stocks Change,309,-0.08939366601707724,0.11684153842417942,-0.09668220904122023,0.08977100222692441,False,0.47194719471947194,0.528052805280528,0.4718436463503195,0.5835595578491307,False,False,,,
NG,EIA Gasoline Stocks Change,467,0.021972081927264332,0.6357813353134383,-0.03568717720984166,0.4416649564662943,False,0.5444444444444444,0.5444444444444444,0.4982479339133694,0.5898885710762385,False,False,,,
NG,Existing Home Sales,91,0.05213898706981724,0.6235448042179232,0.02373027122886124,0.823321916481435,False,0.4772727272727273,0.5227272727272727,0.41961959492047307,0.6239337202302677,False,True,,,
NG,Existing Home Sales MoM,36,0.05250119045289049,0.7610518847097719,0.034622562656158935,0.8411177345150476,False,0.4411764705882353,0.5588235294117647,0.39453899252608493,0.7111651775684877,True,True,,,
NG,Export Prices MoM,88,-0.09200838659658366,0.3938897117447153,-0.06625211588170564,0.5396859619633793,False,0.4567901234567901,0.5432098765432098,0.4352401589421342,0.6472666731792371,False,True,,,
NG,Factory Orders MoM,92,0.09622078716954026,0.36154868530376894,0.12558037382910686,0.23295387987585608,False,0.4888888888888889,0.5111111111111111,0.40951745782988713,0.6117950838238294,False,True,,,
NG,Fed Interest Rate Decision,33,0.11044014924016264,0.5406409274311635,0.5030608881294765,0.0028452282197899545,False,,,,,False,True,,,
NG,Goods Trade Balance Adv,34,0.022031662358431806,0.9015724231445132,0.147440794499618,0.405338459532931,False,0.5454545454545454,0.5454545454545454,0.3798593853263406,0.7015706148930878,False,True,,,
NG,House Price Index MoM,47,0.25541375285921764,0.08314072279845017,0.19530527289546717,0.1883077900945767,False,0.5434782608695652,0.5434782608695652,0.4018018105665846,0.6784526622056792,False,True,,,
NG,Housing Starts,87,-0.0516911150556402,0.6344398001266712,-0.05420775408473304,0.618011821102815,False,0.5853658536585366,0.5853658536585366,0.4772569583190023,0.6858343986085307,False,True,,,
NG,ISM Manufacturing Employment,39,-0.007821309280128481,0.9623095465197433,-0.07105263157894738,0.6673187449511045,False,0.5,0.5,0.3484992836116624,0.6515007163883376,False,True,,,
NG,ISM Manufacturing PMI,92,0.05043565785437357,0.6330405950627945,0.051200641170040494,0.6278871957971273,False,0.5393258426966292,0.5393258426966292,0.43629456159015195,0.6391027887830607,False,True,,,
NG,ISM Manufacturing Prices,89,0.08988002548957427,0.4022346778399652,-0.0011236146343922176,0.9916620101510459,False,0.4418604651162791,0.5581395348837209,0.4529345699272527,0.6583726164326364,False,True,,,
NG,ISM Non-Manufacturing Business Activity,38,0.022759468789445812,0.8921141711806778,0.11171900645584856,0.5042791560233562,False,0.6216216216216216,0.6216216216216216,0.4610043043554111,0.7593600082690548,True,True,,,
NG,ISM Non-Manufacturing PMI,51,-0.19180457510786192,0.1775431945760002,-0.10063348416289593,0.48228199666129323,False,0.52,0.52,0.38511744887073723,0.6520286471626846,False,True,,,
NG,Import Prices MoM,88,-0.018741724119891803,0.8624043548713419,-0.0654770313034565,0.5444499854550423,False,0.4567901234567901,0.5432098765432098,0.4352401589421342,0.6472666731792371,False,True,,,
NG,Industrial Production MoM,89,-0.025705130620175626,0.8110179030070428,-0.0225744394727891,0.8336809732569823,False,0.46511627906976744,0.5348837209302326,0.4302430271939165,0.6365412846220171,False,True,,,
NG,Inflation Rate MoM,87,-0.053658947454556793,0.6215787032821708,-0.04317713744862067,0.6913012161043053,False,0.47619047619047616,0.5238095238095238,0.4183210564933705,0.6272155278669016,False,True,,,
NG,Inflation Rate YoY,88,-0.03215630848236007,0.7661483788034291,1.7611524984679435e-05,0.9998700657054294,False,0.49411764705882355,0.5058823529411764,0.40166435806203316,0.6095916480105144,False,True,,,
NG,Initial Jobless Claims,471,0.051488137995845104,0.2647674232218691,0.08370613341030668,0.06952475472959495,False,0.5504385964912281,0.5504385964912281,0.5045486340532814,0.5954858433028727,False,True,,,
NG,JOLTs Job Openings,88,-0.01703288257247109,0.8748434062140334,0.05494795795219984,0.6111225086724086,False,0.4588235294117647,0.5411764705882354,0.4357633606755509,0.6430286818322812,False,True,,,
NG,Manufacturing Payrolls,88,0.056069122751401246,0.6038563328195514,-0.15482967679025764,0.14976405317684374,False,0.5116279069767442,0.5116279069767442,0.4077672083303301,0.6144942289416477,False,True,,,
NG,Manufacturing Production MoM,64,-0.1846654329433745,0.14406950466303278,-0.2279330120686429,0.07007103428885686,False,0.3709677419354839,0.6290322580645161,0.5045796412053332,0.7384283401812067,True,True,,,
NG,Michigan Consumer Expectations Final,45,0.1641780897907443,0.2811758900765919,0.10685111989459814,0.4847940310085364,False,0.5227272727272727,0.5227272727272727,0.3793546555748737,0.6624500897072563,False,True,,,
NG,Michigan Consumer Expectations Prel,70,-0.08108401823000165,0.504591655608357,-0.01772373370658735,0.8842144467887685,False,0.4927536231884058,0.5072463768115942,0.3920526756006729,0.6216757699324791,False,True,,,
NG,Michigan Consumer Sentiment Prel,91,-0.006584705691379186,0.9506055042061787,0.017104634495938843,0.8721532947243101,False,0.4666666666666667,0.5333333333333333,0.4310218745160155,0.6329157504451343,False,True,,,
NG,Michigan Current Conditions Final,47,0.021208632389013285,0.8874752507317848,-0.08279370952821462,0.5800770486057583,False,0.34782608695652173,0.6521739130434783,0.5077005883865724,0.773190066316351,True,True,,,
NG,Michigan Current Conditions Prel,72,0.11422323945938317,0.33938292438522566,0.1334812528136858,0.2636463417168103,False,0.5352112676056338,0.5352112676056338,0.42039236911918804,0.6464155215695624,False,True,,,
NG,Monthly Budget Statement,87,0.18817029690072715,0.0809191469732679,0.18225478689487512,0.09111328180305502,False,0.4578313253012048,0.5421686746987953,0.4355004304289606,0.6451062302019706,False,True,,,
NG,NAHB Housing Market Index,91,0.11403695260248754,0.28178385661979066,-0.029177085161928722,0.7836677628471963,False,0.4772727272727273,0.5227272727272727,0.41961959492047307,0.6239337202302677,False,True,,,
NG,NFIB Business Optimism Index,55,-0.04610277002143007,0.738204596961726,0.0025617896862860042,0.9851902132248959,False,0.5882352941176471,0.5882352941176471,0.4516533720324963,0.7124560479800148,True,True,,,
NG,NY Empire State Manufacturing Index,89,-0.10836597739414129,0.3120877415165763,-0.1570136037949641,0.1417095224638905,False,0.4050632911392405,0.5949367088607596,0.48473153988906903,0.696337217387891,False,True,,,
NG,Net Long-term TIC Flows,38,-0.12605332507239228,0.45078724298650635,-0.0347370966202643,0.8359762566149749,False,0.5,0.5,0.3315412563702928,0.6684587436297071,False,True,,,
NG,New Home Sales,87,-0.0005366783246601005,0.9960637330651402,-0.017606692748682373,0.8714148994214779,False,0.5180722891566265,0.5180722891566265,0.412177570897311,0.6223681408016595,False,True,,,
NG,New Home Sales MoM,34,0.31308435137078305,0.0713995869986694,0.26844919786096255,0.12475968652219459,False,0.6060606060606061,0.6060606060606061,0.43683440816134356,0.7531689256839895,True,True,,,
NG,Non Farm Payrolls,88,0.017675775165812126,0.8701599085051049,-0.121174497088707,0.2607524953531968,False,0.4883720930232558,0.5116279069767442,0.4077672083303301,0.6144942289416477,False,True,,,
NG,Nonfarm Payrolls Private,88,0.020841320855648316,0.8471669853050461,-0.08863763445206924,0.41151873430919605,False,0.47674418604651164,0.5232558139534884,0.41897826791647286,0.6255446066274828,False,True,,,
NG,PCE Price Index MoM,28,,,,,False,,,,,False,True,,,
NG,PCE Price Index YoY,26,,,,,False,,,,,False,True,,,
NG,PPI MoM,90,0.13918281266778731,0.19076308698540895,0.14149304842924054,0.18343235778765454,False,0.5977011494252874,0.5977011494252874,0.49264741198606377,0.6944918107912561,False,True,,,
NG,PPI YoY,90,0.19426560323286815,0.06654651856874944,0.21353605034050432,0.043296768848164635,False,0.6091954022988506,0.6091954022988506,0.504133895486985,0.7050217064406077,False,True,,,
NG,Pending Home Sales MoM,91,0.03370165189197119,0.7511380617366833,0.022393883960475373,0.8331234571379195,False,0.47674418604651164,0.5232558139534884,0.41897826791647286,0.6255446066274828,False,True,,,
NG,Personal Income MoM,85,0.058138503331241,0.5971374051180649,0.12679552074965286,0.24753290474819947,False,0.573170731707317,0.573170731707317,0.4652120802607826,0.6745805113913885,False,True,,,
NG,Personal Spending MoM,88,0.10644526822864349,0.3236056102024098,-0.21480777023813508,0.04445342236279957,False,0.4235294117647059,0.5764705882352941,0.470363502050286,0.6759645768928306,False,True,,,
NG,Philadelphia Fed Manufacturing Index,91,0.10119624188408427,0.3398514633324103,0.08880536400814112,0.4025397749870276,False,0.5113636363636364,0.5113636363636364,0.4086553039583115,0.6131213536170589,False,True,,,
NG,Retail Sales Ex Autos MoM,91,0.13700498553398496,0.19532256669006973,0.0139260691499732,0.8957625573164205,False,0.4878048780487805,0.5121951219512195,0.40590772385810114,0.6173910414172608,False,True,,,
NG,Retail Sales MoM,91,0.05570622450655605,0.5999551632722631,0.0017367752143559255,0.9869641372255136,False,0.4634146341463415,0.5365853658536586,0.4294472560078726,0.640449039818213,False,True,,,
NG,Richmond Fed Manufacturing Index,51,0.297023287904453,0.034292988819064465,0.2869295686157126,0.041207799504182546,False,0.5918367346938775,0.5918367346938775,0.45247319388661844,0.7178476148221729,True,True,,,
NG,S&P/Case-Shiller Home Price YoY,91,0.325622916185505,0.0016348699645786493,0.3095397356266922,0.0028293316149789463,False,0.5333333333333333,0.5333333333333333,0.43102187451601554,0.6329157504451343,False,True,,,
NG,Total Vehicle Sales,27,,,,,False,,,,,False,True,,,
NG,Unemployment Rate,88,-0.037791782322965234,0.7266582262331885,-0.09883457272899118,0.3595937233041366,False,0.4069767441860465,0.5930232558139534,0.4873827309332478,0.690708767242575,False,True,,,
NG,Wholesale Inventories MoM,91,-0.004676444202238004,0.9649092040092053,0.012279220884195982,0.9080318896337138,False,0.5227272727272727,0.5227272727272727,0.419619594920473,0.6239337202302677,False,True,,,
NG,Wholesale Inventories MoM Adv,38,-0.07937004874840156,0.6357322513048143,-0.12266112266112267,0.46316054947930707,False,0.32432432432432434,0.6756756756756757,0.5146366723815708,0.8036673347426577,True,True,,,
NQ,ADP Employment Change,101,-0.016740571810148555,0.8680324901789508,0.16871483652672278,0.09168585701984022,False,0.5612244897959183,0.5612244897959183,0.46251002106890005,0.6553201842202366,False,True,,,
NQ,Average Hourly Earnings MoM,103,0.00756898349450336,0.9395142657002782,-0.2896806220621183,0.0029977301128954505,False,0.3883495145631068,0.6116504854368932,0.5151342340494736,0.7001380044006907,False,True,,,
NQ,Average Hourly Earnings YoY,83,0.012108660110843673,0.9134831921942993,-0.1830947483313043,0.09755726390786976,False,0.40963855421686746,0.5903614457831325,0.4828576852132005,0.6898708732816519,False,True,,,
NQ,Balance of Trade,104,-0.089749794912857,0.36491469997169446,-0.15255521177851275,0.12209854208101234,False,0.44660194174757284,0.5533980582524272,0.45719211140745375,0.6457641765469726,False,True,,,
NQ,Building Permits,56,0.011403641125760323,0.9335215768320665,0.04272043745727957,0.7545672400351495,False,0.35714285714285715,0.6428571428571428,0.5119388779830791,0.7554342829463614,True,True,,,
NQ,Business Inventories MoM,103,-0.021726085330558993,0.8275612528489794,0.06998198831436982,0.4824088120503235,False,0.5728155339805825,0.5728155339805825,0.47636299762231815,0.6640319404973541,False,True,,,
NQ,CB Consumer Confidence,103,0.28011420579778523,0.004160103562882318,0.2647717787637833,0.006876626124117402,False,0.6019417475728155,0.6019417475728155,0.5053868568356795,0.6911660565318617,False,True,,,
NQ,CB Leading Index MoM,100,-0.015188565392882356,0.8807766780299715,-0.03507950795079508,0.7289734542105085,False,0.46,0.54,0.44264860321134236,0.6343919169307612,False,True,,,
NQ,CPI,38,-0.5345992644674754,0.0005450850934906342,-0.6071780282306597,5.300382587160507e-05,True,0.2894736842105263,0.7105263157894737,0.5524286232040918,0.8299672217370797,True,True,0.000999000999000999,,
NQ,Capacity Utilization,101,-0.03449215923401226,0.732028006842025,-0.023389633080955152,0.816406940125825,False,0.5247524752475248,0.5247524752475248,0.428249843605253,0.619441213502845,False,True,,,
NQ,Chicago PMI,103,0.13084752032932137,0.1876970543556757,0.12763036506611608,0.19887623123037004,False,0.49514563106796117,0.5048543689320388,0.40987543920771663,0.5994842233335949,False,True,,,
NQ,Construction Spending MoM,101,-0.048539280395455825,0.6297874321112633,-0.07094933022714035,0.48078169917751745,False,0.46534653465346537,0.5346534653465347,0.4378967072304615,0.6288707727208754,False,True,,,
NQ,Consumer Credit Change,103,0.0880905347906634,0.37624712969757307,-0.0020208232658261217,0.9838368929160968,False,0.4563106796116505,0.5436893203883495,0.4476593463034453,0.6365776165683581,False,True,,,
NQ,Continuing Jobless Claims,507,0.026506725142762876,0.5515264148385333,0.026313328791705847,0.5544345118491713,False,0.5248508946322068,0.5248508946322068,0.4811865995573853,0.568138489313759,False,True,,,
NQ,Core Inflation Rate MoM,99,-0.3947889354471755,5.260383947411168e-05,-0.551638837353123,3.262617405290896e-09,True,0.3333333333333333,0.6666666666666667,0.5691204267283991,0.7517618359100329,True,True,0.000999000999000999,,
NQ,Core Inflation Rate YoY,100,-0.38415969883077256,7.952644501969603e-05,-0.5509870987098708,2.8516993336955192e-09,True,0.32,0.6799999999999999,0.5833738138720235,0.7633085267674424,True,True,0.000999000999000999,,
NQ,Core PCE Price Index MoM,100,-0.2393860093114972,0.016451096966253718,-0.31773177317731766,0.0012762202343765967,False,0.42,0.5800000000000001,0.48206486700760776,0.6720161732765995,False,True,,,
NQ,Core PCE Price Index YoY,91,-0.17335802713363957,0.10031313499242726,-0.16534480012740885,0.11728161699660476,False,0.38461538461538464,0.6153846153846154,0.5126876687408712,0.7087344841944087,False,True,,,
NQ,Core PPI MoM,102,-0.25662893695793704,0.00922395920665448,-0.3049468336262297,0.0018305064463056875,False,0.34,0.6599999999999999,0.5627772885238507,0.7453847920445635,True,True,,,
NQ,Durable Goods Orders Ex Transp MoM,102,0.11436861405468333,0.252378650157143,0.040095899938366195,0.6890689467169621,False,0.5490196078431373,0.5490196078431373,0.45242713450697597,0.6420538005750948,False,True,,,
NQ,Durable Goods Orders MoM,103,-0.06780373104903806,0.49617631242626475,0.0201313535122787,0.8400434440407907,False,0.5145631067961165,0.5145631067961165,0.41926957084070865,0.6088094167832259,False,True,,,
NQ,EIA Crude Oil Stocks Change,524,-0.0347981137879953,0.4266695199450934,-0.011827995104161668,0.7870694460821906,False,0.5468451242829828,0.5468451242829828,0.5039948714498852,0.5890122356777812,False,False,,,
NQ,EIA Distillate Stocks Change,309,-0.0655514473497916,0.25061566737885727,-0.06948967099295941,0.22320907543267163,False,0.4707792207792208,0.5292207792207793,0.4734598429831294,0.5842617956596843,False,False,,,
NQ,EIA Gasoline Stocks Change,516,0.007958127480832083,0.8568869488097671,-0.007519369654811591,0.8646991784180589,False,0.45436893203883494,0.5456310679611651,0.5024484195893852,0.5881380191016665,False,False,,,
NQ,EIA Natural Gas Stocks Change,516,0.016770312950213615,0.7039074548682426,0.062418311386078486,0.15683006043551379,False,0.5263157894736842,0.5263157894736842,0.48307332783386814,0.5691670633714216,False,False,,,
NQ,Existing Home Sales MoM,48,0.02437535408959081,0.8693767544905957,-0.006404689535388623,0.9655391233101188,False,0.4791666666666667,0.5208333333333333,0.3832923230032036,0.6552868382593663,False,True,,,
NQ,Export Prices MoM,100,-0.03600497429849862,0.722111402334372,-0.09611761176117611,0.3414538307637425,False,0.4444444444444444,0.5555555555555556,0.4574214280430705,0.6495393261697401,False,True,,,
NQ,Factory Orders MoM,104,-0.24418722909712526,0.012487094548808735,-0.23972047370105626,0.014246712559458176,False,0.4230769230769231,0.5769230769230769,0.48089808905940723,0.6674678564192735,False,True,,,
NQ,Fed Interest Rate Decision,33,-0.11676636145489624,0.517549569539878,-0.16710187212116598,0.35264446426079454,False,,,,,False,True,,,
NQ,Goods Trade Balance Adv,36,0.0875293092684151,0.6117215666486677,0.03680823680823681,0.831227649447116,False,0.5,0.5,0.34474325406334705,0.655256745936653,False,True,,,
NQ,House Price Index MoM,57,0.05744191555010059,0.6712597158989364,0.06332641949701841,0.6397974819159122,False,0.5714285714285714,0.5714285714285714,0.44137620727852633,0.6923103731861939,False,True,,,
NQ,Housing Starts,98,0.05755618658060626,0.5734801105219519,0.062499601527583847,0.5409519015438541,False,0.37755102040816324,0.6224489795918368,0.5235658620282422,0.7120945485500314,True,True,,,
NQ,IBD/TIPP Economic Optimism,28,,,,,False,,,,,False,True,,,
NQ,ISM Manufacturing Employment,51,-0.10663740705863507,0.4563978338071655,-0.056289592760180994,0.6948116914794318,False,0.43137254901960786,0.5686274509803921,0.4326530210622609,0.69498763894747,False,True,,,
NQ,ISM Manufacturing PMI,104,0.2864995009188081,0.0031932936130247545,0.20280593193214555,0.03894814037511501,False,0.5673076923076923,0.5673076923076923,0.4713702127976779,0.6584499894961678,False,True,,,
NQ,ISM Manufacturing Prices,101,0.09464262838641821,0.3464882476796956,0.09157833430401864,0.36239505424126955,False,0.504950495049505,0.504950495049505,0.4090648919102948,0.6004733195113248,False,True,,,
NQ,ISM Non-Manufacturing Business Activity,49,0.08087886027742672,0.5806448626444426,0.13959183673469386,0.3387630356101311,False,0.4897959183673469,0.5102040816326531,0.37467563737502574,0.6442488969259512,False,True,,,
NQ,Import Prices MoM,100,-0.16846439744451513,0.09384377043625426,-0.2083408340834083,0.037516482871262476,False,0.46464646464646464,0.5353535353535354,0.43763089170060054,0.6304350427984606,False,True,,,
NQ,Industrial Production MoM,101,-0.05551400407281836,0.5813664441035318,-0.04124635993011066,0.6821467300349384,False,0.5148514851485149,0.5148514851485149,0.418639265935981,0.6099753683288778,False,True,,,
NQ,Inflation Rate MoM,99,-0.4724285390755894,7.929863328433451e-07,-0.5859740259740259,1.869512154766741e-10,True,0.2828282828282828,0.7171717171717171,0.6216388443922471,0.7964804675305581,True,True,0.000999000999000999,,
NQ,Inflation Rate YoY,100,-0.47123556380602194,7.484627112402811e-07,-0.5585598559855984,1.5531414953774047e-09,True,0.29,0.71,0.6146110882208207,0.7898516425252229,True,True,0.000999000999000999,,
NQ,Initial Jobless Claims,523,0.12032153904369858,0.005867630749371736,-0.019964459292242172,0.6487322710618051,False,0.4816955684007707,0.5183044315992293,0.4753403447925877,0.5609995431015175,False,True,,,
NQ,JOLTs Job Openings,100,-0.16154355166383774,0.10834186670232408,-0.13336933693369335,0.18588736616593166,False,0.5252525252525253,0.5252525252525253,0.4277930823555662,0.6208254422866207,False,True,,,
NQ,Manufacturing Payrolls,103,0.0369877492410292,0.7106894089363984,-0.03862627948864385,0.6984791151246549,False,0.4368932038834951,0.5631067961165048,0.46675991745273704,0.6549156955843124,False,True,,,
NQ,Manufacturing Production MoM,64,-0.1881300545085071,0.13656488001333847,-0.2130952380952381,0.09090530838775758,False,0.375,0.625,0.5025037868112634,0.7333401982342674,True,True,,,
NQ,Michigan Consumer Expectations Final,45,0.14267431259463875,0.34981366286934756,0.13017127799736494,0.39405995524141607,False,0.5777777777777777,0.5777777777777777,0.43300788705934923,0.7103129753546886,True,True,,,
