pivot_time,pivot_price,kind,label,prior_ref,delta_pts,confirmed_time
2024-12-18 02:00:00,22368.5,high,LH,22418.0,-49.5,2024-12-18 14:00:00
2024-12-18 14:00:00,21459.5,low,LL,22304.75,-845.25,2024-12-19 02:00:00
2024-12-19 10:00:00,21598.25,high,LH,22368.5,-770.25,2024-12-19 22:00:00
2024-12-20 02:00:00,21105.0,low,LL,21459.5,-354.5,2024-12-20 14:00:00
2024-12-25 22:00:00,22077.25,high,HH,21598.25,479.0,2024-12-26 10:00:00
2024-12-26 02:00:00,21934.5,low,HL,21105.0,829.5,2024-12-26 14:00:00
2024-12-30 06:00:00,21288.0,low,LL,21934.5,-646.5,2024-12-30 18:00:00
2024-12-31 02:00:00,21496.5,high,LH,22077.25,-580.75,2024-12-31 14:00:00
2024-12-31 10:00:00,21220.0,low,LL,21288.0,-68.0,2025-01-01 22:00:00
2025-01-02 02:00:00,21397.75,high,LH,21496.5,-98.75,2025-01-02 14:00:00
2025-01-02 10:00:00,21047.5,low,LL,21220.0,-172.5,2025-01-02 22:00:00
2025-01-06 06:00:00,21819.5,high,HH,21397.75,421.75,2025-01-06 18:00:00
2025-01-07 14:00:00,21375.5,low,HL,21047.5,328.0,2025-01-08 02:00:00
2025-01-08 02:00:00,21443.75,high,LH,21819.5,-375.75,2025-01-08 14:00:00
2025-01-08 18:00:00,21345.0,high,LH,21443.75,-98.75,2025-01-09 06:00:00
2025-01-10 02:00:00,21315.75,high,LH,21345.0,-29.25,2025-01-10 14:00:00
2025-01-13 02:00:00,20750.25,low,LL,21375.5,-625.25,2025-01-13 14:00:00
2025-01-14 02:00:00,21095.25,high,LH,21315.75,-220.5,2025-01-14 14:00:00
2025-01-14 18:00:00,20937.75,low,HL,20750.25,187.5,2025-01-15 06:00:00
2025-01-16 02:00:00,21498.0,high,HH,21095.25,402.75,2025-01-16 14:00:00
2025-01-16 14:00:00,21214.25,low,HL,20937.75,276.5,2025-01-17 02:00:00
2025-01-17 10:00:00,21631.75,high,HH,21498.0,133.75,2025-01-19 22:00:00
2025-01-20 06:00:00,21743.0,high,HH,21631.75,111.25,2025-01-20 22:00:00
2025-01-20 18:00:00,21588.0,low,HL,21214.25,373.75,2025-01-21 06:00:00
2025-01-22 10:00:00,22027.25,high,HH,21743.0,284.25,2025-01-22 22:00:00
2025-01-23 02:00:00,21881.0,low,HL,21588.0,293.0,2025-01-23 14:00:00
2025-01-24 06:00:00,22058.25,high,HH,22027.25,31.0,2025-01-26 18:00:00
2025-01-27 02:00:00,20886.75,low,LL,21881.0,-994.25,2025-01-27 14:00:00
2025-01-28 06:00:00,21283.0,low,HL,20886.75,396.25,2025-01-28 18:00:00
2025-01-29 02:00:00,21665.0,high,LH,22058.25,-393.25,2025-01-29 14:00:00
2025-01-29 10:00:00,21467.25,low,HL,21283.0,184.25,2025-01-29 22:00:00
2025-01-30 10:00:00,21606.5,low,HL,21467.25,139.25,2025-01-30 22:00:00
2025-01-31 06:00:00,21868.25,high,HH,21665.0,203.25,2025-02-02 18:00:00
2025-02-02 18:00:00,21029.75,low,LL,21606.5,-576.75,2025-02-03 06:00:00
2025-02-03 14:00:00,21553.25,high,LH,21868.25,-315.0,2025-02-04 02:00:00
2025-02-04 02:00:00,21390.75,low,HL,21029.75,361.0,2025-02-04 14:00:00
2025-02-04 10:00:00,21622.0,high,HH,21553.25,68.75,2025-02-04 22:00:00
2025-02-05 02:00:00,21479.0,low,HL,21390.75,88.25,2025-02-05 14:00:00
2025-02-07 06:00:00,21904.0,high,HH,21622.0,282.0,2025-02-09 18:00:00
2025-02-07 14:00:00,21575.25,low,HL,21479.0,96.25,2025-02-10 02:00:00
2025-02-10 10:00:00,21878.75,high,LH,21904.0,-25.25,2025-02-10 22:00:00
2025-02-11 02:00:00,21734.0,low,HL,21575.25,158.75,2025-02-11 14:00:00
2025-02-11 18:00:00,21810.5,high,LH,21878.75,-68.25,2025-02-12 06:00:00
2025-02-12 06:00:00,21677.0,low,LL,21734.0,-57.0,2025-02-12 18:00:00
2025-02-13 02:00:00,21833.75,low,HL,21677.0,156.75,2025-02-13 14:00:00
2025-02-13 18:00:00,22134.5,high,HH,21810.5,324.0,2025-02-14 06:00:00
2025-02-16 22:00:00,22275.5,high,HH,22134.5,141.0,2025-02-17 10:00:00
2025-02-17 06:00:00,22213.0,low,HL,21833.75,379.25,2025-02-17 22:00:00
2025-02-17 22:00:00,22297.5,high,HH,22275.5,22.0,2025-02-18 10:00:00
2025-02-18 10:00:00,22158.75,low,LL,22213.0,-54.25,2025-02-18 22:00:00
2025-02-18 18:00:00,22286.25,high,LH,22297.5,-11.25,2025-02-19 06:00:00
2025-02-19 06:00:00,22167.75,low,HL,22158.75,9.0,2025-02-19 18:00:00
2025-02-20 06:00:00,22010.75,low,LL,22167.75,-157.0,2025-02-20 18:00:00
2025-02-21 02:00:00,22168.5,high,LH,22286.25,-117.75,2025-02-21 14:00:00
2025-02-21 14:00:00,21660.0,low,LL,22010.75,-350.75,2025-02-24 02:00:00
2025-02-23 22:00:00,21785.5,high,LH,22168.5,-383.0,2025-02-24 10:00:00
2025-02-25 14:00:00,21196.0,low,LL,21660.0,-464.0,2025-02-26 02:00:00
2025-02-26 02:00:00,21320.75,high,LH,21785.5,-464.75,2025-02-26 14:00:00
2025-02-26 10:00:00,21102.0,low,LL,21196.0,-94.0,2025-02-26 22:00:00
2025-02-27 02:00:00,21321.25,high,HH,21320.75,0.5,2025-02-27 14:00:00
2025-02-27 18:00:00,20587.75,low,LL,21102.0,-514.25,2025-02-28 06:00:00
2025-02-28 10:00:00,20542.25,low,LL,20587.75,-45.5,2025-03-02 22:00:00
2025-03-02 22:00:00,21008.25,high,LH,21321.25,-313.0,2025-03-03 10:00:00
2025-03-04 06:00:00,20232.0,low,LL,20542.25,-310.25,2025-03-04 18:00:00
2025-03-05 06:00:00,20316.75,low,HL,20232.0,84.75,2025-03-05 18:00:00
2025-03-05 22:00:00,20635.25,high,LH,21008.25,-373.0,2025-03-06 10:00:00
2025-03-06 10:00:00,20119.0,low,LL,20316.75,-197.75,2025-03-06 22:00:00
2025-03-07 14:00:00,20207.25,high,LH,20635.25,-428.0,2025-03-10 02:00:00
2025-03-10 18:00:00,19254.75,low,LL,20119.0,-864.25,2025-03-11 06:00:00
2025-03-11 02:00:00,19544.75,high,LH,20207.25,-662.5,2025-03-11 14:00:00
2025-03-11 10:00:00,19325.0,low,HL,19254.75,70.25,2025-03-11 22:00:00
2025-03-12 06:00:00,19644.5,high,HH,19544.75,99.75,2025-03-12 18:00:00
2025-03-13 10:00:00,19191.0,low,LL,19325.0,-134.0,2025-03-13 22:00:00
2025-03-14 14:00:00,19667.5,high,HH,19644.5,23.0,2025-03-17 02:00:00
2025-03-16 22:00:00,19593.75,low,HL,19191.0,402.75,2025-03-17 10:00:00
2025-03-18 02:00:00,19981.0,high,HH,19667.5,313.5,2025-03-18 14:00:00
2025-03-18 06:00:00,19672.5,low,HL,19593.75,78.75,2025-03-18 18:00:00
2025-03-19 22:00:00,20088.0,high,HH,19981.0,107.0,2025-03-20 10:00:00
2025-03-20 10:00:00,19848.5,low,HL,19672.5,176.0,2025-03-20 22:00:00
2025-03-21 06:00:00,19718.5,low,LL,19848.5,-130.0,2025-03-23 18:00:00
2025-03-24 22:00:00,20341.25,low,HL,19718.5,622.75,2025-03-25 10:00:00
2025-03-25 14:00:00,20517.25,high,HH,20088.0,429.25,2025-03-26 02:00:00
2025-03-26 10:00:00,20083.75,low,LL,20341.25,-257.5,2025-03-26 22:00:00
2025-03-27 02:00:00,20116.25,high,LH,20517.25,-401.0,2025-03-27 14:00:00
2025-03-31 06:00:00,19089.25,low,LL,20083.75,-994.5,2025-03-31 18:00:00
2025-04-01 14:00:00,19598.0,high,LH,20116.25,-518.25,2025-04-02 02:00:00
2025-04-02 10:00:00,19744.5,high,HH,19598.0,146.5,2025-04-02 22:00:00
2025-04-06 22:00:00,16761.5,low,LL,19089.25,-2327.75,2025-04-07 10:00:00
2025-04-08 06:00:00,18247.75,high,LH,19744.5,-1496.75,2025-04-08 18:00:00
2025-04-08 22:00:00,16895.75,low,HL,16761.5,134.25,2025-04-09 10:00:00
2025-04-09 14:00:00,19353.5,high,HH,18247.75,1105.75,2025-04-10 02:00:00
2025-04-10 18:00:00,18364.25,low,HL,16895.75,1468.5,2025-04-11 06:00:00
2025-04-13 22:00:00,19088.25,high,LH,19353.5,-265.25,2025-04-14 10:00:00
2025-04-14 22:00:00,18890.5,low,HL,18364.25,526.25,2025-04-15 10:00:00
2025-04-15 06:00:00,19067.75,high,LH,19088.25,-20.5,2025-04-15 18:00:00
2025-04-16 10:00:00,18293.0,low,LL,18890.5,-597.5,2025-04-16 22:00:00
2025-04-17 02:00:00,18577.5,high,LH,19067.75,-490.25,2025-04-17 14:00:00
2025-04-21 10:00:00,17712.25,low,LL,18293.0,-580.75,2025-04-21 22:00:00
2025-04-23 06:00:00,19074.75,high,HH,18577.5,497.25,2025-04-23 18:00:00
2025-04-24 02:00:00,18693.75,low,HL,17712.25,981.5,2025-04-24 14:00:00
2025-04-24 18:00:00,19411.0,high,HH,19074.75,336.25,2025-04-25 06:00:00
2025-04-25 06:00:00,19257.0,low,HL,18693.75,563.25,2025-04-27 18:00:00
2025-04-25 14:00:00,19554.75,high,HH,19411.0,143.75,2025-04-28 02:00:00
2025-04-28 10:00:00,19371.25,low,HL,19257.0,114.25,2025-04-28 22:00:00
2025-04-28 18:00:00,19594.25,high,HH,19554.75,39.5,2025-04-29 06:00:00
2025-04-29 06:00:00,19506.25,low,HL,19371.25,135.0,2025-04-29 18:00:00
2025-04-29 10:00:00,19656.0,high,HH,19594.25,61.75,2025-04-29 22:00:00
2025-04-30 06:00:00,19121.25,low,LL,19506.25,-385.0,2025-04-30 18:00:00
2025-05-01 02:00:00,20017.75,high,HH,19656.0,361.75,2025-05-01 14:00:00
2025-05-01 14:00:00,19799.0,low,HL,19121.25,677.75,2025-05-02 02:00:00
2025-05-02 10:00:00,20226.0,high,HH,20017.75,208.25,2025-05-04 22:00:00
2025-05-04 18:00:00,20004.0,low,HL,19799.0,205.0,2025-05-05 06:00:00
2025-05-05 10:00:00,20143.75,high,LH,20226.0,-82.25,2025-05-05 22:00:00
2025-05-06 06:00:00,19757.25,low,LL,20004.0,-246.75,2025-05-06 18:00:00
2025-05-06 18:00:00,20052.0,high,LH,20143.75,-91.75,2025-05-07 06:00:00
2025-05-07 10:00:00,19818.75,low,HL,19757.25,61.5,2025-05-07 22:00:00
2025-05-08 10:00:00,20250.75,high,HH,20052.0,198.75,2025-05-08 22:00:00
2025-05-09 14:00:00,20146.5,low,HL,19818.75,327.75,2025-05-12 02:00:00
2025-05-12 14:00:00,20957.0,high,HH,20250.75,706.25,2025-05-13 02:00:00
2025-05-12 22:00:00,20861.25,low,HL,20146.5,714.75,2025-05-13 10:00:00
2025-05-14 14:00:00,21399.75,high,HH,20957.0,442.75,2025-05-15 02:00:00
2025-05-15 02:00:00,21259.0,low,HL,20861.25,397.75,2025-05-15 14:00:00
2025-05-15 10:00:00,21475.5,high,HH,21399.75,75.75,2025-05-15 22:00:00
2025-05-16 10:00:00,21445.0,high,LH,21475.5,-30.5,2025-05-18 22:00:00
2025-05-19 02:00:00,21164.75,low,LL,21259.0,-94.25,2025-05-19 14:00:00
2025-05-19 14:00:00,21517.0,high,HH,21445.0,72.0,2025-05-20 02:00:00
2025-05-20 06:00:00,21394.75,low,HL,21164.75,230.0,2025-05-20 18:00:00
2025-05-20 10:00:00,21431.5,high,LH,21517.0,-85.5,2025-05-20 22:00:00
2025-05-21 14:00:00,21145.5,low,LL,21394.75,-249.25,2025-05-22 02:00:00
2025-05-22 10:00:00,21292.5,high,LH,21431.5,-139.0,2025-05-22 22:00:00
2025-05-23 06:00:00,20885.0,low,LL,21145.5,-260.5,2025-05-25 18:00:00
2025-05-26 18:00:00,21176.0,low,HL,20885.0,291.0,2025-05-27 06:00:00
2025-05-27 14:00:00,21477.0,high,HH,21292.5,184.5,2025-05-28 02:00:00
2025-05-28 02:00:00,21430.0,low,HL,21176.0,254.0,2025-05-28 14:00:00
2025-05-28 22:00:00,21805.25,high,HH,21477.0,328.25,2025-05-29 10:00:00
2025-05-29 22:00:00,21387.5,high,LH,21805.25,-417.75,2025-05-30 10:00:00
2025-05-30 10:00:00,21176.0,low,LL,21430.0,-254.0,2025-06-01 22:00:00
2025-05-30 14:00:00,21369.0,high,LH,21387.5,-18.5,2025-06-02 02:00:00
2025-06-02 02:00:00,21226.0,low,HL,21176.0,50.0,2025-06-02 14:00:00
2025-06-02 14:00:00,21554.5,high,HH,21369.0,185.5,2025-06-03 02:00:00
2025-06-03 02:00:00,21451.0,low,HL,21226.0,225.0,2025-06-03 14:00:00
2025-06-03 10:00:00,21717.75,high,HH,21554.5,163.25,2025-06-03 22:00:00
2025-06-04 10:00:00,21786.0,high,HH,21717.75,68.25,2025-06-04 22:00:00
2025-06-05 02:00:00,21775.75,high,LH,21786.0,-10.25,2025-06-05 14:00:00
2025-06-05 14:00:00,21515.0,low,HL,21451.0,64.0,2025-06-06 02:00:00
2025-06-06 06:00:00,21840.25,high,HH,21775.75,64.5,2025-06-08 18:00:00
2025-06-08 18:00:00,21742.75,low,HL,21515.0,227.75,2025-06-09 06:00:00
2025-06-09 18:00:00,21966.25,high,HH,21840.25,126.0,2025-06-10 06:00:00
2025-06-10 14:00:00,21951.0,high,LH,21966.25,-15.25,2025-06-11 02:00:00
2025-06-11 06:00:00,21980.5,high,HH,21951.0,29.5,2025-06-11 18:00:00
2025-06-11 18:00:00,21786.5,low,HL,21742.75,43.75,2025-06-12 06:00:00
2025-06-12 10:00:00,21937.0,high,LH,21980.5,-43.5,2025-06-12 22:00:00
2025-06-12 22:00:00,21570.25,low,LL,21786.5,-216.25,2025-06-13 10:00:00
2025-06-16 10:00:00,22165.0,high,HH,21937.0,228.0,2025-06-16 22:00:00
2025-06-17 06:00:00,22095.5,high,LH,22165.0,-69.5,2025-06-17 18:00:00
2025-06-17 14:00:00,21952.0,low,HL,21570.25,381.75,2025-06-18 02:00:00
2025-06-18 02:00:00,22031.5,high,LH,22095.5,-64.0,2025-06-18 14:00:00
2025-06-19 06:00:00,21685.25,low,LL,21952.0,-266.75,2025-06-19 22:00:00
2025-06-20 06:00:00,22018.0,high,LH,22031.5,-13.5,2025-06-22 18:00:00
2025-06-22 18:00:00,21740.0,low,HL,21685.25,54.75,2025-06-23 06:00:00
2025-06-25 06:00:00,22522.25,high,HH,22018.0,504.25,2025-06-25 18:00:00
2025-06-25 10:00:00,22412.25,low,HL,21740.0,672.25,2025-06-25 22:00:00
2025-06-30 02:00:00,22881.5,high,HH,22522.25,359.25,2025-06-30 14:00:00
2025-06-30 10:00:00,22821.0,low,HL,22412.25,408.75,2025-06-30 22:00:00
2025-06-30 18:00:00,22911.25,high,HH,22881.5,29.75,2025-07-01 06:00:00
2025-07-01 18:00:00,22690.0,low,LL,22821.0,-131.0,2025-07-02 06:00:00
2025-07-03 02:00:00,22849.75,low,HL,22690.0,159.75,2025-07-03 18:00:00
2025-07-03 10:00:00,23059.0,high,HH,22911.25,147.75,2025-07-04 02:00:00
2025-07-04 10:00:00,22906.75,low,HL,22849.75,57.0,2025-07-07 02:00:00
2025-07-07 02:00:00,22964.0,high,LH,23059.0,-95.0,2025-07-07 14:00:00
2025-07-07 14:00:00,22839.0,low,LL,22906.75,-67.75,2025-07-08 02:00:00
2025-07-08 06:00:00,22881.5,low,HL,22839.0,42.5,2025-07-08 18:00:00
2025-07-08 10:00:00,22934.0,high,LH,22964.0,-30.0,2025-07-08 22:00:00
2025-07-08 22:00:00,22874.0,low,LL,22881.5,-7.5,2025-07-09 10:00:00
2025-07-09 06:00:00,23086.0,high,HH,22934.0,152.0,2025-07-09 18:00:00
2025-07-10 10:00:00,23037.0,high,LH,23086.0,-49.0,2025-07-10 22:00:00
2025-07-11 02:00:00,22865.0,low,LL,22874.0,-9.0,2025-07-11 14:00:00
2025-07-11 10:00:00,22998.5,high,LH,23037.0,-38.5,2025-07-13 22:00:00
2025-07-13 22:00:00,22831.25,low,LL,22865.0,-33.75,2025-07-14 10:00:00
2025-07-15 02:00:00,23174.0,high,HH,22998.5,175.5,2025-07-15 14:00:00
2025-07-16 06:00:00,22968.5,low,HL,22831.25,137.25,2025-07-16 18:00:00
2025-07-17 22:00:00,23304.0,high,HH,23174.0,130.0,2025-07-18 10:00:00
2025-07-18 10:00:00,23198.5,low,HL,22968.5,230.0,2025-07-20 22:00:00
2025-07-21 10:00:00,23411.25,high,HH,23304.0,107.25,2025-07-21 22:00:00
2025-07-22 06:00:00,23142.25,low,LL,23198.5,-56.25,2025-07-22 18:00:00
2025-07-23 06:00:00,23166.0,low,HL,23142.25,23.75,2025-07-23 18:00:00
2025-07-23 14:00:00,23411.25,high,LH,23411.25,0.0,2025-07-24 02:00:00
2025-07-24 06:00:00,23362.75,low,HL,23166.0,196.75,2025-07-24 18:00:00
2025-07-24 18:00:00,23426.75,high,HH,23411.25,15.5,2025-07-25 06:00:00
2025-07-25 02:00:00,23374.0,low,HL,23362.75,11.25,2025-07-25 14:00:00
2025-07-27 22:00:00,23574.0,high,HH,23426.75,147.25,2025-07-28 10:00:00
2025-07-28 10:00:00,23461.25,low,HL,23374.0,87.25,2025-07-28 22:00:00
2025-07-29 02:00:00,23599.25,high,HH,23574.0,25.25,2025-07-29 14:00:00
2025-07-29 14:00:00,23452.0,low,LL,23461.25,-9.25,2025-07-30 02:00:00
2025-07-30 06:00:00,23483.75,low,HL,23452.0,31.75,2025-07-30 18:00:00
2025-07-30 22:00:00,23800.25,high,HH,23599.25,201.0,2025-07-31 10:00:00
2025-08-01 10:00:00,22845.0,low,LL,23483.75,-638.75,2025-08-03 22:00:00
2025-08-05 06:00:00,23374.25,high,LH,23800.25,-426.0,2025-08-05 18:00:00
2025-08-05 14:00:00,23092.0,low,HL,22845.0,247.0,2025-08-06 02:00:00
2025-08-07 06:00:00,23654.5,high,HH,23374.25,280.25,2025-08-07 18:00:00
2025-08-07 10:00:00,23419.25,low,HL,23092.0,327.25,2025-08-07 22:00:00
2025-08-08 14:00:00,23765.5,high,HH,23654.5,111.0,2025-08-11 02:00:00
2025-08-13 06:00:00,24017.25,high,HH,23765.5,251.75,2025-08-13 18:00:00
2025-08-13 22:00:00,23909.75,low,HL,23419.25,490.5,2025-08-14 10:00:00
2025-08-14 10:00:00,23962.25,high,LH,24017.25,-55.0,2025-08-14 22:00:00
2025-08-17 18:00:00,23881.5,high,LH,23962.25,-80.75,2025-08-18 06:00:00
2025-08-18 06:00:00,23749.0,low,LL,23909.75,-160.75,2025-08-18 18:00:00
2025-08-18 14:00:00,23788.0,high,LH,23881.5,-93.5,2025-08-19 02:00:00
2025-08-20 06:00:00,23173.25,low,LL,23749.0,-575.75,2025-08-20 18:00:00
2025-08-20 18:00:00,23353.5,high,LH,23788.0,-434.5,2025-08-21 06:00:00
2025-08-21 06:00:00,23187.75,low,HL,23173.25,14.5,2025-08-21 18:00:00
2025-08-21 22:00:00,23191.25,low,HL,23187.75,3.5,2025-08-22 10:00:00
2025-08-22 10:00:00,23605.75,high,HH,23353.5,252.25,2025-08-24 22:00:00
2025-08-25 10:00:00,23578.0,high,LH,23605.75,-27.75,2025-08-25 22:00:00
2025-08-25 18:00:00,23425.25,low,HL,23191.25,234.0,2025-08-26 06:00:00
2025-08-26 18:00:00,23627.25,high,HH,23578.0,49.25,2025-08-27 06:00:00
2025-08-27 06:00:00,23535.5,low,HL,23425.25,110.25,2025-08-27 18:00:00
2025-08-27 10:00:00,23621.25,high,LH,23627.25,-6.0,2025-08-27 22:00:00
2025-08-28 10:00:00,23766.5,high,HH,23621.25,145.25,2025-08-28 22:00:00
2025-08-31 22:00:00,23429.5,low,LL,23535.5,-106.0,2025-09-01 10:00:00
2025-09-01 10:00:00,23502.25,high,LH,23766.5,-264.25,2025-09-02 02:00:00
2025-09-02 10:00:00,23189.25,low,LL,23429.5,-240.25,2025-09-02 22:00:00
2025-09-05 06:00:00,23852.5,high,HH,23502.25,350.25,2025-09-07 18:00:00
2025-09-05 10:00:00,23613.5,low,HL,23189.25,424.25,2025-09-07 22:00:00
2025-09-08 06:00:00,23846.25,high,LH,23852.5,-6.25,2025-09-08 18:00:00
2025-09-10 06:00:00,23930.25,high,HH,23846.25,84.0,2025-09-10 18:00:00
2025-09-10 14:00:00,23858.0,low,HL,23613.5,244.5,2025-09-11 02:00:00
2025-09-15 02:00:00,24097.0,low,HL,23858.0,239.0,2025-09-15 14:00:00
2025-09-16 02:00:00,24625.75,high,HH,23930.25,695.5,2025-09-16 14:00:00
2025-09-17 10:00:00,24455.5,low,HL,24097.0,358.5,2025-09-17 22:00:00
2025-09-18 10:00:00,24734.25,high,HH,24625.75,108.5,2025-09-18 22:00:00
2025-09-18 22:00:00,24706.5,low,HL,24455.5,251.0,2025-09-19 10:00:00
2025-09-19 14:00:00,24861.0,high,HH,24734.25,126.75,2025-09-22 02:00:00
2025-09-22 02:00:00,24784.5,low,HL,24706.5,78.0,2025-09-22 14:00:00
2025-09-23 02:00:00,25013.5,high,HH,24861.0,152.5,2025-09-23 14:00:00
2025-09-24 02:00:00,24905.75,high,LH,25013.5,-107.75,2025-09-24 14:00:00
2025-09-24 10:00:00,24709.75,low,LL,24784.5,-74.75,2025-09-24 22:00:00
2025-09-25 06:00:00,24452.75,low,LL,24709.75,-257.0,2025-09-25 18:00:00
2025-09-29 06:00:00,24942.0,high,HH,24905.75,36.25,2025-09-29 18:00:00
2025-09-30 14:00:00,24838.25,high,LH,24942.0,-103.75,2025-10-01 02:00:00
2025-10-01 02:00:00,24745.75,low,HL,24452.75,293.0,2025-10-01 14:00:00
2025-10-02 06:00:00,25062.75,low,HL,24745.75,317.0,2025-10-02 18:00:00
2025-10-03 02:00:00,25192.75,high,HH,24838.25,354.5,2025-10-03 14:00:00
2025-10-03 10:00:00,24973.5,low,LL,25062.75,-89.25,2025-10-05 22:00:00
2025-10-06 10:00:00,25227.5,high,HH,25192.75,34.75,2025-10-06 22:00:00
2025-10-06 18:00:00,25146.75,low,HL,24973.5,173.25,2025-10-07 06:00:00
2025-10-07 06:00:00,25241.25,high,HH,25227.5,13.75,2025-10-07 18:00:00
2025-10-07 10:00:00,25015.5,low,LL,25146.75,-131.25,2025-10-07 22:00:00
2025-10-08 22:00:00,25355.25,high,HH,25241.25,114.0,2025-10-09 10:00:00
2025-10-09 10:00:00,25215.5,low,HL,25015.5,200.0,2025-10-09 22:00:00
2025-10-10 06:00:00,25355.5,high,HH,25355.25,0.25,2025-10-12 18:00:00
2025-10-10 14:00:00,24188.0,low,LL,25215.5,-1027.5,2025-10-13 02:00:00
2025-10-13 18:00:00,25005.75,high,LH,25355.5,-349.75,2025-10-14 06:00:00
2025-10-14 06:00:00,24576.25,low,HL,24188.0,388.25,2025-10-14 18:00:00
2025-10-14 10:00:00,24899.5,high,LH,25005.75,-106.25,2025-10-14 22:00:00
2025-10-15 06:00:00,25014.0,high,HH,24899.5,114.5,2025-10-15 18:00:00
2025-10-16 06:00:00,25062.25,high,HH,25014.0,48.25,2025-10-16 18:00:00
2025-10-17 02:00:00,24496.5,low,LL,24576.25,-79.75,2025-10-17 14:00:00
2025-10-20 18:00:00,25344.5,high,HH,25062.25,282.25,2025-10-21 06:00:00
2025-10-21 06:00:00,25234.75,low,HL,24496.5,738.25,2025-10-21 18:00:00
2025-10-21 10:00:00,25313.25,high,LH,25344.5,-31.25,2025-10-21 22:00:00
2025-10-22 10:00:00,24874.0,low,LL,25234.75,-360.75,2025-10-22 22:00:00
2025-10-27 14:00:00,26003.75,high,HH,25313.25,690.5,2025-10-28 02:00:00
2025-10-29 06:00:00,26318.75,high,HH,26003.75,315.0,2025-10-29 18:00:00
2025-10-30 10:00:00,26067.5,low,HL,24874.0,1193.5,2025-10-30 22:00:00
2025-10-30 18:00:00,26206.75,high,LH,26318.75,-112.0,2025-10-31 06:00:00
2025-10-31 10:00:00,25947.75,low,LL,26067.5,-119.75,2025-11-02 22:00:00
2025-11-03 02:00:00,26138.5,high,LH,26206.75,-68.25,2025-11-03 14:00:00
2025-11-05 02:00:00,25414.0,low,LL,25947.75,-533.75,2025-11-05 14:00:00
2025-11-05 10:00:00,25864.5,high,LH,26138.5,-274.0,2025-11-05 22:00:00
2025-11-06 02:00:00,25752.0,high,LH,25864.5,-112.5,2025-11-06 14:00:00
2025-11-07 10:00:00,24922.5,low,LL,25414.0,-491.5,2025-11-09 22:00:00
2025-11-10 18:00:00,25736.0,high,LH,25752.0,-16.0,2025-11-11 06:00:00
2025-11-11 02:00:00,25620.75,low,HL,24922.5,698.25,2025-11-11 14:00:00
2025-11-12 02:00:00,25797.25,high,HH,25736.0,61.25,2025-11-12 14:00:00
2025-11-12 06:00:00,25593.25,low,LL,25620.75,-27.5,2025-11-12 18:00:00
2025-11-12 22:00:00,25711.5,high,LH,25797.25,-85.75,2025-11-13 10:00:00
2025-11-14 02:00:00,24944.75,low,LL,25593.25,-648.5,2025-11-14 14:00:00
2025-11-16 18:00:00,25252.75,high,LH,25711.5,-458.75,2025-11-17 06:00:00
2025-11-18 06:00:00,24522.5,low,LL,24944.75,-422.25,2025-11-18 18:00:00
2025-11-20 06:00:00,25274.25,high,HH,25252.75,21.5,2025-11-20 18:00:00
2025-11-20 14:00:00,24073.75,low,LL,24522.5,-448.75,2025-11-21 02:00:00
2025-11-24 14:00:00,24962.75,high,LH,25274.25,-311.5,2025-11-25 02:00:00
2025-11-25 06:00:00,24817.0,low,HL,24073.75,743.25,2025-11-25 18:00:00
2025-11-26 06:00:00,25167.5,low,HL,24817.0,350.5,2025-11-26 18:00:00
2025-11-26 10:00:00,25316.5,high,HH,24962.75,353.75,2025-11-26 22:00:00
2025-11-27 06:00:00,25296.75,low,HL,25167.5,129.25,2025-11-28 06:00:00
2025-11-28 10:00:00,25484.5,high,HH,25316.5,168.0,2025-12-01 02:00:00
2025-11-30 22:00:00,25267.75,low,LL,25296.75,-29.0,2025-12-01 10:00:00
2025-12-01 10:00:00,25486.5,high,HH,25484.5,2.0,2025-12-01 22:00:00
2025-12-01 22:00:00,25369.5,low,HL,25267.75,101.75,2025-12-02 10:00:00
2025-12-02 22:00:00,25657.25,high,HH,25486.5,170.75,2025-12-03 10:00:00
2025-12-03 06:00:00,25494.5,low,HL,25369.5,125.0,2025-12-03 18:00:00
2025-12-03 22:00:00,25654.25,high,LH,25657.25,-3.0,2025-12-04 10:00:00
2025-12-04 06:00:00,25555.5,low,HL,25494.5,61.0,2025-12-04 18:00:00
2025-12-05 06:00:00,25791.25,high,HH,25654.25,137.0,2025-12-07 18:00:00
2025-12-08 02:00:00,25793.0,high,HH,25791.25,1.75,2025-12-08 14:00:00
2025-12-08 10:00:00,25592.5,low,HL,25555.5,37.0,2025-12-08 22:00:00
2025-12-09 06:00:00,25629.5,low,HL,25592.5,37.0,2025-12-09 18:00:00
2025-12-09 10:00:00,25721.75,high,LH,25793.0,-71.25,2025-12-09 22:00:00
2025-12-10 14:00:00,25800.5,high,HH,25721.75,78.75,2025-12-11 02:00:00
2025-12-11 06:00:00,25414.5,low,LL,25629.5,-215.0,2025-12-11 18:00:00
2025-12-11 14:00:00,25834.75,high,HH,25800.5,34.25,2025-12-12 02:00:00
2025-12-12 14:00:00,25202.5,low,LL,25414.5,-212.0,2025-12-15 02:00:00
2025-12-15 02:00:00,25595.75,high,LH,25834.75,-239.0,2025-12-15 14:00:00
2025-12-15 22:00:00,25133.0,low,LL,25202.5,-69.5,2025-12-16 10:00:00
2025-12-16 06:00:00,25393.5,high,LH,25595.75,-202.25,2025-12-16 18:00:00
