pivot_time,pivot_price,kind,label,prior_ref,delta_pts,confirmed_time
2024-09-12 06:00:00,19257.25,low,HL,18750.75,506.5,2024-09-12 14:00:00
2024-09-12 10:00:00,19466.0,high,HH,19310.5,155.5,2024-09-12 18:00:00
2024-09-15 18:00:00,19761.75,high,HH,19466.0,295.75,2024-09-16 02:00:00
2024-09-16 14:00:00,19650.25,low,HL,19257.25,393.0,2024-09-16 22:00:00
2024-09-17 02:00:00,19774.0,high,HH,19761.75,12.25,2024-09-17 10:00:00
2024-09-17 10:00:00,19661.5,low,HL,19650.25,11.25,2024-09-17 18:00:00
2024-09-17 18:00:00,19710.75,high,LH,19774.0,-63.25,2024-09-18 02:00:00
2024-09-18 14:00:00,19632.75,low,LL,19661.5,-28.75,2024-09-18 22:00:00
2024-09-19 10:00:00,20193.0,high,HH,19710.75,482.25,2024-09-19 18:00:00
2024-09-20 10:00:00,19995.25,low,HL,19632.75,362.5,2024-09-22 18:00:00
2024-09-22 18:00:00,20131.0,high,LH,20193.0,-62.0,2024-09-23 02:00:00
2024-09-23 18:00:00,20051.0,low,HL,19995.25,55.75,2024-09-24 02:00:00
2024-09-24 06:00:00,20089.25,low,HL,20051.0,38.25,2024-09-24 14:00:00
2024-09-24 14:00:00,20185.25,high,HH,20131.0,54.25,2024-09-24 22:00:00
2024-09-24 22:00:00,20099.0,low,HL,20089.25,9.75,2024-09-25 06:00:00
2024-09-26 02:00:00,20469.25,high,HH,20185.25,284.0,2024-09-26 10:00:00
2024-09-26 10:00:00,20274.25,low,HL,20099.0,175.25,2024-09-26 18:00:00
2024-09-27 06:00:00,20327.0,high,LH,20469.25,-142.25,2024-09-27 14:00:00
2024-09-29 22:00:00,20173.5,low,LL,20274.25,-100.75,2024-09-30 06:00:00
2024-09-30 18:00:00,20328.75,high,HH,20327.0,1.75,2024-10-01 02:00:00
2024-10-02 02:00:00,19912.25,low,LL,20173.5,-261.25,2024-10-02 10:00:00
2024-10-02 14:00:00,20056.25,high,LH,20328.75,-272.5,2024-10-02 22:00:00
2024-10-03 02:00:00,19918.75,low,HL,19912.25,6.5,2024-10-03 10:00:00
2024-10-03 06:00:00,20023.0,high,LH,20056.25,-33.25,2024-10-03 14:00:00
2024-10-03 14:00:00,19958.25,low,HL,19918.75,39.5,2024-10-03 22:00:00
2024-10-03 18:00:00,20042.5,high,HH,20023.0,19.5,2024-10-04 02:00:00
2024-10-06 18:00:00,20215.5,high,HH,20042.5,173.0,2024-10-07 02:00:00
2024-10-07 02:00:00,20095.25,low,HL,19958.25,137.0,2024-10-07 10:00:00
2024-10-07 10:00:00,20148.75,high,LH,20215.5,-66.75,2024-10-07 18:00:00
2024-10-07 22:00:00,19979.0,low,LL,20095.25,-116.25,2024-10-08 06:00:00
2024-10-08 14:00:00,20286.25,high,HH,20148.75,137.5,2024-10-08 22:00:00
2024-10-08 22:00:00,20232.25,low,HL,19979.0,253.25,2024-10-09 06:00:00
2024-10-09 18:00:00,20451.0,high,HH,20286.25,164.75,2024-10-10 02:00:00
2024-10-10 06:00:00,20357.5,low,HL,20232.25,125.25,2024-10-10 14:00:00
2024-10-10 18:00:00,20451.0,high,LH,20451.0,0.0,2024-10-11 02:00:00
2024-10-11 06:00:00,20359.75,low,HL,20357.5,2.25,2024-10-11 14:00:00
2024-10-11 10:00:00,20436.75,high,LH,20451.0,-14.25,2024-10-13 18:00:00
2024-10-13 18:00:00,20400.25,low,HL,20359.75,40.5,2024-10-14 02:00:00
2024-10-14 06:00:00,20670.75,high,HH,20436.75,234.0,2024-10-14 14:00:00
2024-10-15 06:00:00,20629.5,high,LH,20670.75,-41.25,2024-10-15 14:00:00
2024-10-15 14:00:00,20333.25,low,LL,20400.25,-67.0,2024-10-15 22:00:00
2024-10-15 22:00:00,20392.0,high,LH,20629.5,-237.5,2024-10-16 06:00:00
2024-10-16 06:00:00,20223.75,low,LL,20333.25,-109.5,2024-10-16 14:00:00
2024-10-16 18:00:00,20318.75,low,HL,20223.75,95.0,2024-10-17 02:00:00
2024-10-17 02:00:00,20490.75,high,HH,20392.0,98.75,2024-10-17 10:00:00
2024-10-17 18:00:00,20379.25,low,HL,20318.75,60.5,2024-10-18 02:00:00
2024-10-20 18:00:00,20507.5,high,HH,20490.75,16.75,2024-10-21 02:00:00
2024-10-21 02:00:00,20424.25,low,HL,20379.25,45.0,2024-10-21 10:00:00
2024-10-21 14:00:00,20538.75,high,HH,20507.5,31.25,2024-10-21 22:00:00
2024-10-22 02:00:00,20384.0,low,LL,20424.25,-40.25,2024-10-22 10:00:00
2024-10-22 10:00:00,20574.5,high,HH,20538.75,35.75,2024-10-22 18:00:00
2024-10-23 10:00:00,20126.25,low,LL,20384.0,-257.75,2024-10-23 18:00:00
2024-10-24 02:00:00,20377.0,high,LH,20574.5,-197.5,2024-10-24 10:00:00
2024-10-24 22:00:00,20389.75,low,HL,20126.25,263.5,2024-10-25 06:00:00
2024-10-25 06:00:00,20649.5,high,HH,20377.0,272.5,2024-10-25 14:00:00
2024-10-25 14:00:00,20476.0,low,HL,20389.75,86.25,2024-10-27 22:00:00
2024-10-28 02:00:00,20670.0,high,HH,20649.5,20.5,2024-10-28 10:00:00
2024-10-28 18:00:00,20506.5,low,HL,20476.0,30.5,2024-10-29 02:00:00
2024-10-29 18:00:00,20782.5,high,HH,20670.0,112.5,2024-10-30 02:00:00
2024-10-31 10:00:00,20035.5,low,LL,20506.5,-471.0,2024-10-31 18:00:00
2024-11-03 22:00:00,20237.5,high,LH,20782.5,-545.0,2024-11-04 06:00:00
2024-11-04 18:00:00,20103.0,low,HL,20035.5,67.5,2024-11-05 02:00:00
2024-11-07 22:00:00,21230.5,high,HH,20237.5,993.0,2024-11-08 06:00:00
2024-11-08 02:00:00,21144.0,low,HL,20103.0,1041.0,2024-11-08 10:00:00
2024-11-10 22:00:00,21288.0,high,HH,21230.5,57.5,2024-11-11 06:00:00
2024-11-11 06:00:00,21172.5,low,HL,21144.0,28.5,2024-11-11 14:00:00
2024-11-11 14:00:00,21210.25,high,LH,21288.0,-77.75,2024-11-11 22:00:00
2024-11-12 02:00:00,21168.0,low,LL,21172.5,-4.5,2024-11-12 10:00:00
2024-11-12 06:00:00,21235.25,high,HH,21210.25,25.0,2024-11-12 14:00:00
2024-11-12 22:00:00,21118.25,low,LL,21168.0,-49.75,2024-11-13 06:00:00
2024-11-13 10:00:00,21257.25,high,HH,21235.25,22.0,2024-11-13 18:00:00
2024-11-14 02:00:00,21163.0,high,LH,21257.25,-94.25,2024-11-14 10:00:00
2024-11-15 10:00:00,20429.0,low,LL,21118.25,-689.25,2024-11-17 18:00:00
2024-11-17 22:00:00,20648.75,high,LH,21163.0,-514.25,2024-11-18 06:00:00
2024-11-18 06:00:00,20530.25,low,HL,20429.0,101.25,2024-11-18 14:00:00
2024-11-18 10:00:00,20660.0,high,HH,20648.75,11.25,2024-11-18 18:00:00
2024-11-18 22:00:00,20677.25,high,HH,20660.0,17.25,2024-11-19 06:00:00
2024-11-19 06:00:00,20554.25,low,HL,20530.25,24.0,2024-11-19 14:00:00
2024-11-19 22:00:00,20830.75,high,HH,20677.25,153.5,2024-11-20 06:00:00
2024-11-20 10:00:00,20589.75,low,HL,20554.25,35.5,2024-11-20 18:00:00
2024-11-20 14:00:00,20738.75,high,LH,20830.75,-92.0,2024-11-20 22:00:00
2024-11-21 06:00:00,20667.0,low,HL,20589.75,77.25,2024-11-21 14:00:00
2024-11-21 10:00:00,20857.0,high,HH,20738.75,118.25,2024-11-21 18:00:00
2024-11-22 02:00:00,20741.0,low,HL,20667.0,74.0,2024-11-22 10:00:00
2024-11-25 02:00:00,20978.75,high,HH,20857.0,121.75,2024-11-25 10:00:00
2024-11-25 10:00:00,20851.5,low,HL,20741.0,110.5,2024-11-25 18:00:00
2024-11-26 18:00:00,21005.25,high,HH,20978.75,26.5,2024-11-27 02:00:00
2024-11-27 14:00:00,20806.5,low,LL,20851.5,-45.0,2024-11-27 22:00:00
2024-11-29 02:00:00,20895.75,low,HL,20806.5,89.25,2024-11-29 10:00:00
2024-11-29 10:00:00,20991.25,high,LH,21005.25,-14.0,2024-12-01 22:00:00
2024-12-02 02:00:00,20949.25,low,HL,20895.75,53.5,2024-12-02 10:00:00
2024-12-02 22:00:00,21227.0,high,HH,20991.25,235.75,2024-12-03 06:00:00
2024-12-03 02:00:00,21202.75,low,HL,20949.25,253.5,2024-12-03 10:00:00
2024-12-04 14:00:00,21517.0,high,HH,21227.0,290.0,2024-12-04 22:00:00
2024-12-04 22:00:00,21503.75,low,HL,21202.75,301.0,2024-12-05 06:00:00
2024-12-05 06:00:00,21510.5,high,LH,21517.0,-6.5,2024-12-05 14:00:00
2024-12-05 14:00:00,21453.25,low,LL,21503.75,-50.5,2024-12-05 22:00:00
2024-12-06 02:00:00,21453.5,low,HL,21453.25,0.25,2024-12-06 10:00:00
2024-12-06 10:00:00,21658.25,high,HH,21510.5,147.75,2024-12-08 18:00:00
2024-12-08 22:00:00,21650.0,high,LH,21658.25,-8.25,2024-12-09 06:00:00
2024-12-09 22:00:00,21459.25,low,HL,21453.5,5.75,2024-12-10 06:00:00
2024-12-10 06:00:00,21546.75,high,LH,21650.0,-103.25,2024-12-10 14:00:00
2024-12-10 18:00:00,21427.75,low,LL,21459.25,-31.5,2024-12-11 02:00:00
2024-12-11 10:00:00,21793.0,high,HH,21546.75,246.25,2024-12-11 18:00:00
2024-12-11 22:00:00,21761.25,high,LH,21793.0,-31.75,2024-12-12 06:00:00
2024-12-12 14:00:00,21630.25,low,HL,21427.75,202.5,2024-12-12 22:00:00
2024-12-13 06:00:00,21880.5,high,HH,21761.25,119.25,2024-12-13 14:00:00
2024-12-13 14:00:00,21760.5,low,HL,21630.25,130.25,2024-12-15 22:00:00
2024-12-16 18:00:00,22418.0,high,HH,21880.5,537.5,2024-12-17 02:00:00
2024-12-17 14:00:00,22304.75,low,HL,21760.5,544.25,2024-12-17 22:00:00
2024-12-18 02:00:00,22368.5,high,LH,22418.0,-49.5,2024-12-18 10:00:00
2024-12-18 14:00:00,21459.5,low,LL,22304.75,-845.25,2024-12-18 22:00:00
2024-12-19 10:00:00,21598.25,high,LH,22368.5,-770.25,2024-12-19 18:00:00
2024-12-20 02:00:00,21105.0,low,LL,21459.5,-354.5,2024-12-20 10:00:00
2024-12-22 22:00:00,21731.25,high,HH,21598.25,133.0,2024-12-23 06:00:00
2024-12-23 02:00:00,21624.75,low,HL,21105.0,519.75,2024-12-23 10:00:00
2024-12-25 22:00:00,22077.25,high,HH,21731.25,346.0,2024-12-26 06:00:00
2024-12-26 02:00:00,21934.5,low,HL,21624.75,309.75,2024-12-26 10:00:00
2024-12-26 10:00:00,22017.0,high,LH,22077.25,-60.25,2024-12-26 18:00:00
2024-12-27 10:00:00,21669.0,low,LL,21934.5,-265.5,2024-12-29 18:00:00
2024-12-27 14:00:00,21719.75,high,LH,22017.0,-297.25,2024-12-29 22:00:00
2024-12-30 06:00:00,21288.0,low,LL,21669.0,-381.0,2024-12-30 14:00:00
2024-12-30 22:00:00,21379.75,low,HL,21288.0,91.75,2024-12-31 06:00:00
2024-12-31 02:00:00,21496.5,high,LH,21719.75,-223.25,2024-12-31 10:00:00
2024-12-31 10:00:00,21220.0,low,LL,21379.75,-159.75,2025-01-01 18:00:00
2025-01-02 02:00:00,21397.75,high,LH,21496.5,-98.75,2025-01-02 10:00:00
2025-01-02 10:00:00,21047.5,low,LL,21220.0,-172.5,2025-01-02 18:00:00
2025-01-02 18:00:00,21242.5,high,LH,21397.75,-155.25,2025-01-03 02:00:00
2025-01-03 02:00:00,21237.0,low,HL,21047.5,189.5,2025-01-03 10:00:00
2025-01-06 06:00:00,21819.5,high,HH,21242.5,577.0,2025-01-06 14:00:00
2025-01-06 22:00:00,21690.75,low,HL,21237.0,453.75,2025-01-07 06:00:00
2025-01-07 02:00:00,21768.25,high,LH,21819.5,-51.25,2025-01-07 10:00:00
2025-01-07 14:00:00,21375.5,low,LL,21690.75,-315.25,2025-01-07 22:00:00
2025-01-08 02:00:00,21443.75,high,LH,21768.25,-324.5,2025-01-08 10:00:00
2025-01-08 18:00:00,21345.0,high,LH,21443.75,-98.75,2025-01-09 02:00:00
2025-01-10 02:00:00,21315.75,high,LH,21345.0,-29.25,2025-01-10 10:00:00
2025-01-13 02:00:00,20750.25,low,LL,21375.5,-625.25,2025-01-13 10:00:00
2025-01-14 02:00:00,21095.25,high,LH,21315.75,-220.5,2025-01-14 10:00:00
2025-01-14 18:00:00,20937.75,low,HL,20750.25,187.5,2025-01-15 02:00:00
2025-01-16 02:00:00,21498.0,high,HH,21095.25,402.75,2025-01-16 10:00:00
2025-01-16 14:00:00,21214.25,low,HL,20937.75,276.5,2025-01-16 22:00:00
2025-01-17 10:00:00,21631.75,high,HH,21498.0,133.75,2025-01-19 18:00:00
2025-01-19 18:00:00,21561.25,low,HL,21214.25,347.0,2025-01-20 02:00:00
2025-01-20 06:00:00,21743.0,high,HH,21631.75,111.25,2025-01-20 18:00:00
2025-01-20 18:00:00,21588.0,low,HL,21561.25,26.75,2025-01-21 02:00:00
2025-01-22 10:00:00,22027.25,high,HH,21743.0,284.25,2025-01-22 18:00:00
2025-01-23 02:00:00,21881.0,low,HL,21588.0,293.0,2025-01-23 10:00:00
2025-01-23 18:00:00,22049.5,high,HH,22027.25,22.25,2025-01-24 02:00:00
2025-01-23 22:00:00,22003.0,low,HL,21881.0,122.0,2025-01-24 06:00:00
2025-01-24 06:00:00,22058.25,high,HH,22049.5,8.75,2025-01-24 14:00:00
2025-01-27 02:00:00,20886.75,low,LL,22003.0,-1116.25,2025-01-27 10:00:00
2025-01-28 06:00:00,21283.0,low,HL,20886.75,396.25,2025-01-28 14:00:00
2025-01-29 02:00:00,21665.0,high,LH,22058.25,-393.25,2025-01-29 10:00:00
2025-01-29 10:00:00,21467.25,low,HL,21283.0,184.25,2025-01-29 18:00:00
2025-01-29 18:00:00,21655.75,high,LH,21665.0,-9.25,2025-01-30 02:00:00
2025-01-30 06:00:00,21674.0,high,HH,21655.75,18.25,2025-01-30 14:00:00
2025-01-30 10:00:00,21606.5,low,HL,21467.25,139.25,2025-01-30 18:00:00
2025-01-31 06:00:00,21868.25,high,HH,21674.0,194.25,2025-01-31 14:00:00
2025-02-02 18:00:00,21029.75,low,LL,21606.5,-576.75,2025-02-03 02:00:00
2025-02-03 14:00:00,21553.25,high,LH,21868.25,-315.0,2025-02-03 22:00:00
2025-02-04 02:00:00,21390.75,low,HL,21029.75,361.0,2025-02-04 10:00:00
2025-02-04 10:00:00,21622.0,high,HH,21553.25,68.75,2025-02-04 18:00:00
2025-02-05 02:00:00,21479.0,low,HL,21390.75,88.25,2025-02-05 10:00:00
2025-02-05 22:00:00,21810.0,high,HH,21622.0,188.0,2025-02-06 06:00:00
2025-02-06 02:00:00,21779.25,low,HL,21479.0,300.25,2025-02-06 10:00:00
2025-02-06 18:00:00,21891.0,high,HH,21810.0,81.0,2025-02-07 02:00:00
2025-02-07 06:00:00,21904.0,high,HH,21891.0,13.0,2025-02-07 14:00:00
2025-02-07 14:00:00,21575.25,low,LL,21779.25,-204.0,2025-02-09 22:00:00
2025-02-10 10:00:00,21878.75,high,LH,21904.0,-25.25,2025-02-10 18:00:00
2025-02-11 02:00:00,21734.0,low,HL,21575.25,158.75,2025-02-11 10:00:00
2025-02-11 18:00:00,21810.5,high,LH,21878.75,-68.25,2025-02-12 02:00:00
2025-02-12 06:00:00,21677.0,low,LL,21734.0,-57.0,2025-02-12 14:00:00
2025-02-13 02:00:00,21833.75,low,HL,21677.0,156.75,2025-02-13 10:00:00
2025-02-13 18:00:00,22134.5,high,HH,21810.5,324.0,2025-02-14 02:00:00
2025-02-14 02:00:00,22105.25,low,HL,21833.75,271.5,2025-02-14 10:00:00
2025-02-16 22:00:00,22275.5,high,HH,22134.5,141.0,2025-02-17 06:00:00
2025-02-17 06:00:00,22213.0,low,HL,22105.25,107.75,2025-02-17 18:00:00
2025-02-17 22:00:00,22297.5,high,HH,22275.5,22.0,2025-02-18 06:00:00
2025-02-18 10:00:00,22158.75,low,LL,22213.0,-54.25,2025-02-18 18:00:00
2025-02-18 18:00:00,22286.25,high,LH,22297.5,-11.25,2025-02-19 02:00:00
2025-02-19 06:00:00,22167.75,low,HL,22158.75,9.0,2025-02-19 14:00:00
2025-02-19 10:00:00,22232.5,high,LH,22286.25,-53.75,2025-02-19 18:00:00
2025-02-20 02:00:00,22204.25,high,LH,22232.5,-28.25,2025-02-20 10:00:00
2025-02-20 06:00:00,22010.75,low,LL,22167.75,-157.0,2025-02-20 14:00:00
2025-02-21 02:00:00,22168.5,high,LH,22204.25,-35.75,2025-02-21 10:00:00
2025-02-21 14:00:00,21660.0,low,LL,22010.75,-350.75,2025-02-23 22:00:00
2025-02-23 22:00:00,21785.5,high,LH,22168.5,-383.0,2025-02-24 06:00:00
2025-02-25 14:00:00,21196.0,low,LL,21660.0,-464.0,2025-02-25 22:00:00
2025-02-26 02:00:00,21320.75,high,LH,21785.5,-464.75,2025-02-26 10:00:00
2025-02-26 10:00:00,21102.0,low,LL,21196.0,-94.0,2025-02-26 18:00:00
2025-02-27 02:00:00,21321.25,high,HH,21320.75,0.5,2025-02-27 10:00:00
2025-02-27 18:00:00,20587.75,low,LL,21102.0,-514.25,2025-02-28 02:00:00
2025-02-28 02:00:00,20656.75,high,LH,21321.25,-664.5,2025-02-28 10:00:00
2025-02-28 10:00:00,20542.25,low,LL,20587.75,-45.5,2025-03-02 18:00:00
2025-03-02 22:00:00,21008.25,high,HH,20656.75,351.5,2025-03-03 06:00:00
2025-03-03 22:00:00,20559.5,high,LH,21008.25,-448.75,2025-03-04 06:00:00
2025-03-04 06:00:00,20232.0,low,LL,20542.25,-310.25,2025-03-04 14:00:00
2025-03-04 18:00:00,20479.75,low,HL,20232.0,247.75,2025-03-05 02:00:00
2025-03-04 22:00:00,20549.0,high,LH,20559.5,-10.5,2025-03-05 06:00:00
2025-03-05 06:00:00,20316.75,low,LL,20479.75,-163.0,2025-03-05 14:00:00
2025-03-05 22:00:00,20635.25,high,HH,20549.0,86.25,2025-03-06 06:00:00
2025-03-06 10:00:00,20119.0,low,LL,20316.75,-197.75,2025-03-06 18:00:00
2025-03-06 18:00:00,20195.0,high,LH,20635.25,-440.25,2025-03-07 02:00:00
2025-03-06 22:00:00,20129.0,low,HL,20119.0,10.0,2025-03-07 06:00:00
2025-03-07 14:00:00,20207.25,high,HH,20195.0,12.25,2025-03-09 22:00:00
2025-03-10 18:00:00,19254.75,low,LL,20129.0,-874.25,2025-03-11 02:00:00
2025-03-11 02:00:00,19544.75,high,LH,20207.25,-662.5,2025-03-11 10:00:00
2025-03-11 10:00:00,19325.0,low,HL,19254.75,70.25,2025-03-11 18:00:00
2025-03-12 06:00:00,19644.5,high,HH,19544.75,99.75,2025-03-12 14:00:00
2025-03-12 10:00:00,19539.5,low,HL,19325.0,214.5,2025-03-12 18:00:00
2025-03-12 18:00:00,19638.5,high,LH,19644.5,-6.0,2025-03-13 02:00:00
2025-03-13 10:00:00,19191.0,low,LL,19539.5,-348.5,2025-03-13 18:00:00
2025-03-14 14:00:00,19667.5,high,HH,19638.5,29.0,2025-03-16 22:00:00
2025-03-16 22:00:00,19593.75,low,HL,19191.0,402.75,2025-03-17 06:00:00
2025-03-18 02:00:00,19981.0,high,HH,19667.5,313.5,2025-03-18 10:00:00
2025-03-18 06:00:00,19672.5,low,HL,19593.75,78.75,2025-03-18 14:00:00
2025-03-18 18:00:00,19770.25,high,LH,19981.0,-210.75,2025-03-19 02:00:00
2025-03-19 22:00:00,20088.0,high,HH,19770.25,317.75,2025-03-20 06:00:00
2025-03-20 10:00:00,19848.5,low,HL,19672.5,176.0,2025-03-20 18:00:00
2025-03-20 18:00:00,19924.75,high,LH,20088.0,-163.25,2025-03-21 02:00:00
2025-03-21 06:00:00,19718.5,low,LL,19848.5,-130.0,2025-03-21 14:00:00
2025-03-24 18:00:00,20361.5,high,HH,19924.75,436.75,2025-03-25 02:00:00
2025-03-24 22:00:00,20341.25,low,HL,19718.5,622.75,2025-03-25 06:00:00
2025-03-25 14:00:00,20517.25,high,HH,20361.5,155.75,2025-03-25 22:00:00
2025-03-26 10:00:00,20083.75,low,LL,20341.25,-257.5,2025-03-26 18:00:00
2025-03-27 02:00:00,20116.25,high,LH,20517.25,-401.0,2025-03-27 10:00:00
2025-03-31 06:00:00,19089.25,low,LL,20083.75,-994.5,2025-03-31 14:00:00
2025-03-31 14:00:00,19413.0,high,LH,20116.25,-703.25,2025-03-31 22:00:00
2025-04-01 14:00:00,19598.0,high,HH,19413.0,185.0,2025-04-01 22:00:00
2025-04-02 02:00:00,19515.25,low,HL,19089.25,426.0,2025-04-02 10:00:00
2025-04-02 10:00:00,19744.5,high,HH,19598.0,146.5,2025-04-02 18:00:00
2025-04-06 22:00:00,16761.5,low,LL,19515.25,-2753.75,2025-04-07 06:00:00
2025-04-07 18:00:00,17867.5,high,LH,19744.5,-1877.0,2025-04-08 02:00:00
2025-04-08 06:00:00,18247.75,high,HH,17867.5,380.25,2025-04-08 14:00:00
2025-04-08 22:00:00,16895.75,low,HL,16761.5,134.25,2025-04-09 06:00:00
2025-04-09 14:00:00,19353.5,high,HH,18247.75,1105.75,2025-04-09 22:00:00
2025-04-10 18:00:00,18364.25,low,HL,16895.75,1468.5,2025-04-11 02:00:00
2025-04-10 22:00:00,18695.5,high,LH,19353.5,-658.0,2025-04-11 06:00:00
2025-04-11 06:00:00,18562.0,low,HL,18364.25,197.75,2025-04-11 14:00:00
2025-04-13 22:00:00,19088.25,high,HH,18695.5,392.75,2025-04-14 06:00:00
2025-04-14 22:00:00,18890.5,low,HL,18562.0,328.5,2025-04-15 06:00:00
2025-04-15 06:00:00,19067.75,high,LH,19088.25,-20.5,2025-04-15 14:00:00
2025-04-16 10:00:00,18293.0,low,LL,18890.5,-597.5,2025-04-16 18:00:00
2025-04-17 02:00:00,18577.5,high,LH,19067.75,-490.25,2025-04-17 10:00:00
2025-04-21 10:00:00,17712.25,low,LL,18293.0,-580.75,2025-04-21 18:00:00
2025-04-23 06:00:00,19074.75,high,HH,18577.5,497.25,2025-04-23 14:00:00
2025-04-24 02:00:00,18693.75,low,HL,17712.25,981.5,2025-04-24 10:00:00
2025-04-24 18:00:00,19411.0,high,HH,19074.75,336.25,2025-04-25 02:00:00
2025-04-25 06:00:00,19257.0,low,HL,18693.75,563.25,2025-04-25 14:00:00
2025-04-25 14:00:00,19554.75,high,HH,19411.0,143.75,2025-04-27 22:00:00
2025-04-27 22:00:00,19416.25,low,HL,19257.0,159.25,2025-04-28 06:00:00
2025-04-28 02:00:00,19515.0,high,LH,19554.75,-39.75,2025-04-28 10:00:00
2025-04-28 10:00:00,19371.25,low,LL,19416.25,-45.0,2025-04-28 18:00:00
2025-04-28 18:00:00,19594.25,high,HH,19515.0,79.25,2025-04-29 02:00:00
2025-04-29 06:00:00,19506.25,low,HL,19371.25,135.0,2025-04-29 14:00:00
2025-04-29 10:00:00,19656.0,high,HH,19594.25,61.75,2025-04-29 18:00:00
2025-04-29 18:00:00,19513.25,low,HL,19506.25,7.0,2025-04-30 02:00:00
2025-04-30 02:00:00,19588.75,high,LH,19656.0,-67.25,2025-04-30 10:00:00
2025-04-30 06:00:00,19121.25,low,LL,19513.25,-392.0,2025-04-30 14:00:00
2025-05-01 02:00:00,20017.75,high,HH,19588.75,429.0,2025-05-01 10:00:00
2025-05-01 14:00:00,19799.0,low,HL,19121.25,677.75,2025-05-01 22:00:00
2025-05-02 02:00:00,19918.5,low,HL,19799.0,119.5,2025-05-02 10:00:00
2025-05-02 10:00:00,20226.0,high,HH,20017.75,208.25,2025-05-04 18:00:00
2025-05-04 18:00:00,20004.0,low,HL,19918.5,85.5,2025-05-05 02:00:00
2025-05-05 10:00:00,20143.75,high,LH,20226.0,-82.25,2025-05-05 18:00:00
2025-05-06 06:00:00,19757.25,low,LL,20004.0,-246.75,2025-05-06 14:00:00
2025-05-06 18:00:00,20052.0,high,LH,20143.75,-91.75,2025-05-07 02:00:00
2025-05-07 10:00:00,19818.75,low,HL,19757.25,61.5,2025-05-07 18:00:00
2025-05-08 06:00:00,20090.0,low,HL,19818.75,271.25,2025-05-08 14:00:00
2025-05-08 10:00:00,20250.75,high,HH,20052.0,198.75,2025-05-08 18:00:00
2025-05-09 06:00:00,20254.25,high,HH,20250.75,3.5,2025-05-09 14:00:00
2025-05-09 14:00:00,20146.5,low,HL,20090.0,56.5,2025-05-11 22:00:00
2025-05-12 14:00:00,20957.0,high,HH,20254.25,702.75,2025-05-12 22:00:00
2025-05-12 22:00:00,20861.25,low,HL,20146.5,714.75,2025-05-13 06:00:00
2025-05-13 10:00:00,21295.75,high,HH,20957.0,338.75,2025-05-13 18:00:00
2025-05-14 02:00:00,21260.75,low,HL,20861.25,399.5,2025-05-14 10:00:00
2025-05-14 14:00:00,21399.75,high,HH,21295.75,104.0,2025-05-14 22:00:00
2025-05-15 02:00:00,21259.0,low,LL,21260.75,-1.75,2025-05-15 10:00:00
2025-05-15 10:00:00,21475.5,high,HH,21399.75,75.75,2025-05-15 18:00:00
2025-05-15 18:00:00,21370.25,low,HL,21259.0,111.25,2025-05-16 02:00:00
2025-05-16 10:00:00,21445.0,high,LH,21475.5,-30.5,2025-05-18 18:00:00
2025-05-19 02:00:00,21164.75,low,LL,21370.25,-205.5,2025-05-19 10:00:00
2025-05-19 14:00:00,21517.0,high,HH,21445.0,72.0,2025-05-19 22:00:00
2025-05-20 06:00:00,21394.75,low,HL,21164.75,230.0,2025-05-20 14:00:00
2025-05-20 10:00:00,21431.5,high,LH,21517.0,-85.5,2025-05-20 18:00:00
2025-05-21 02:00:00,21269.25,low,LL,21394.75,-125.5,2025-05-21 10:00:00
2025-05-21 06:00:00,21374.25,high,LH,21431.5,-57.25,2025-05-21 14:00:00
2025-05-21 14:00:00,21145.5,low,LL,21269.25,-123.75,2025-05-21 22:00:00
2025-05-22 10:00:00,21292.5,high,LH,21374.25,-81.75,2025-05-22 18:00:00
2025-05-23 02:00:00,21181.25,high,LH,21292.5,-111.25,2025-05-23 10:00:00
2025-05-23 06:00:00,20885.0,low,LL,21145.5,-260.5,2025-05-23 14:00:00
2025-05-26 10:00:00,21283.5,high,HH,21181.25,102.25,2025-05-26 22:00:00
2025-05-26 18:00:00,21176.0,low,HL,20885.0,291.0,2025-05-27 02:00:00
2025-05-27 14:00:00,21477.0,high,HH,21283.5,193.5,2025-05-27 22:00:00
2025-05-28 02:00:00,21430.0,low,HL,21176.0,254.0,2025-05-28 10:00:00
2025-05-28 22:00:00,21805.25,high,HH,21477.0,328.25,2025-05-29 06:00:00
2025-05-29 18:00:00,21342.5,low,LL,21430.0,-87.5,2025-05-30 02:00:00
2025-05-29 22:00:00,21387.5,high,LH,21805.25,-417.75,2025-05-30 06:00:00
2025-05-30 10:00:00,21176.0,low,LL,21342.5,-166.5,2025-06-01 18:00:00
2025-05-30 14:00:00,21369.0,high,LH,21387.5,-18.5,2025-06-01 22:00:00
2025-06-02 02:00:00,21226.0,low,HL,21176.0,50.0,2025-06-02 10:00:00
2025-06-02 14:00:00,21554.5,high,HH,21369.0,185.5,2025-06-02 22:00:00
2025-06-03 02:00:00,21451.0,low,HL,21226.0,225.0,2025-06-03 10:00:00
2025-06-03 10:00:00,21717.75,high,HH,21554.5,163.25,2025-06-03 18:00:00
2025-06-03 18:00:00,21681.25,low,HL,21451.0,230.25,2025-06-04 02:00:00
2025-06-04 10:00:00,21786.0,high,HH,21717.75,68.25,2025-06-04 18:00:00
2025-06-05 02:00:00,21775.75,high,LH,21786.0,-10.25,2025-06-05 10:00:00
