Date,Scraped_At,dOpen,wOpen,mOpen,DIHD,DIHU,DILD,DILU,DRHD,DRHU,DRLD,DRLU,MIHD,MIHU,MILD,MILU,MRHD,MRHU,MRLD,MRLU,MTL1,MTL2,MTLD,MTLU,WIHD,WIHU,WILD,WILU,WRHD,WRHU,WRLD,WRLU,WTL1,WTL2,WTLD,WTLU,DTL1,DTL2,DTLD,DTLU,DTH1,DTH2,DTHD,DTHU,WTH1,WTH2,WTHD,WTHU,MTH1,MTH2,MTHD,MTHU
2025-10-23,2026-06-30 11:00:09,46718.0,46489.0,46617.0,46809.64951872,46841.224976,46545.205064,46576.78052128,46912.34688,47022.60136,46370.21225,46481.29875,47324.9537322,47472.188865,46091.859495,46239.0946278,47721.8229,48095.69124,45092.6241,45552.26772,,,,,46677.012673360005,46749.431378,46070.506022,46142.924726640005,47008.28213,47161.69583,45788.87566,45966.92853,,,,,,,,,,,,,47727.93185,48216.53124,47721.8229,48095.69124,,,,
2025-10-24,2026-06-30 11:00:31,47711.0,47711.0,46617.0,47834.68283334,47869.8242295,47540.3736405,47575.51503666,47973.744,48086.493,47329.90427,47443.28985,47324.9537322,47472.188865,46091.859495,46239.0946278,47721.8229,48095.69124,45092.6241,45552.26772,,,,,47903.95473464,47978.277022,47281.505578,47355.82786536,48243.93187,48401.37817,46992.47234,47175.20547,,,,,,,,,,,,,,,,,,,,
2025-10-27,2026-06-30 11:00:58,47749.0,47711.0,46617.0,47848.19243532,47880.086891,47581.076369,47612.97082468,47948.64,48061.33,47406.40146,47519.9703,47324.9537322,47472.188865,46091.859495,46239.0946278,47721.8229,48095.69124,45092.6241,45552.26772,,,,,47903.95473464,47978.277022,47281.505578,47355.82786536,48243.93187,48401.37817,46992.47234,47175.20547,,,,,,,,,,,,,,,,,,,,
2025-10-28,2026-06-30 11:01:21,47876.0,47711.0,46617.0,47994.01952802,48026.1357485,47725.0461815,47757.16240198,48096.25152,48209.28844,47548.46767,47662.37685,47324.9537322,47472.188865,46091.859495,46239.0946278,47721.8229,48095.69124,45092.6241,45552.26772,,,,,47903.95473464,47978.277022,47281.505578,47355.82786536,48243.93187,48401.37817,46992.47234,47175.20547,,,,,,,,,,,,,,,,,49231.28136,49785.55749,49082.57313,50200.91496
2025-10-29,2026-06-30 11:01:42,47733.0,47711.0,46617.0,47844.68167068,47878.393199,47562.347621,47596.05914932,47966.71488,48079.44736,47367.65613,47481.13215,47324.9537322,47472.188865,46091.859495,46239.0946278,47721.8229,48095.69124,45092.6241,45552.26772,,,,,47903.95473464,47978.277022,47281.505578,47355.82786536,48243.93187,48401.37817,46992.47234,47175.20547,,,,,,,,,,,,,,,,,49231.28136,49785.55749,49082.57313,50200.91496
2025-10-30,2026-06-30 11:02:04,47784.0,47711.0,46617.0,47862.231072120005,47895.826251000006,47580.871449,47614.46662788,47982.78144,48095.55168,47387.52553,47501.04915,47324.9537322,47472.188865,46091.859495,46239.0946278,47721.8229,48095.69124,45092.6241,45552.26772,,,,,47903.95473464,47978.277022,47281.505578,47355.82786536,48243.93187,48401.37817,46992.47234,47175.20547,,,,,,,,,,,,,,,,,49231.28136,49785.55749,49082.57313,50200.91496
2025-10-31,2026-06-30 11:02:27,47784.0,47711.0,46617.0,47862.231072120005,47895.826251000006,47580.871449,47614.46662788,47982.78144,48095.55168,47387.52553,47501.04915,47324.9537322,47472.188865,46091.859495,46239.0946278,47721.8229,48095.69124,45092.6241,45552.26772,,,,,47903.95473464,47978.277022,47281.505578,47355.82786536,48243.93187,48401.37817,46992.47234,47175.20547,,,,,,,,,,,,,,,,,49231.28136,49785.55749,49082.57313,50200.91496
2025-11-03,2026-06-30 11:02:50,47735.0,47735.0,47735.0,47907.90532902,47942.3279335,47619.6160165,47654.03862098,48038.01024,48150.91028,47417.32963,47530.92465,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,,,,,47928.0517964,48002.41147,47305.28953,47379.6492036,48268.19995,48425.72545,47016.1109,47198.93595,,,,,47119.02338,46951.49459,47016.1109,47198.93595,,,,,,,,,,,,
2025-11-04,2026-06-30 11:03:40,47456.0,47735.0,47735.0,47551.07674746,47583.5774505,47278.8833595,47311.38406254,47660.44608,47772.45876,47096.43882,47209.2651,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,,,,,47928.0517964,48002.41147,47305.28953,47379.6492036,48268.19995,48425.72545,47016.1109,47198.93595,46390.7824,45884.7914,46174.0655,46644.7326,46800.15132,46633.75626,46497.22698,46923.40692,,,,,,,,,,,,
2025-11-05,2026-06-30 11:03:59,47276.0,47735.0,47735.0,47411.60570352,47444.367516,47137.225524,47169.98733648,47524.88448,47636.57856,46951.3922,47063.871,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,,,,,47928.0517964,48002.41147,47305.28953,47379.6492036,48268.19995,48425.72545,47016.1109,47198.93595,46390.7824,45884.7914,46174.0655,46644.7326,,,,,,,,,,,,,,,,
2025-11-06,2026-06-30 11:04:23,47450.0,47735.0,47735.0,47576.0985708,47609.126110000005,47299.49293,47332.5204692,47691.57504,47803.66088,47111.34087,47224.20285,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,,,,,47928.0517964,48002.41147,47305.28953,47379.6492036,48268.19995,48425.72545,47016.1109,47198.93595,46390.7824,45884.7914,46174.0655,46644.7326,46814.95962,46648.51191,46511.93943,46938.25422,,,,,,,,,,,,
2025-11-07,2026-06-30 11:04:46,47100.0,47735.0,47735.0,47231.43603042,47264.1454285,46957.4948215,46990.20421958,47345.13984,47456.41148,46771.57413,46883.62215,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,,,,,47928.0517964,48002.41147,47305.28953,47379.6492036,48268.19995,48425.72545,47016.1109,47198.93595,46390.7824,45884.7914,46174.0655,46644.7326,46477.33038,46312.08309,46176.49557,46599.73578,,,,,,,,,,,,
2025-11-10,2026-06-30 11:05:11,47208.0,47208.0,47735.0,47398.01795934,47433.3563795,47102.0586905,47137.39711066,47541.9552,47653.6894,46887.81012,47000.1366,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,,,,,47398.92048192,47472.459216,46783.033584,46856.57231808,47735.31336,47891.09976,46497.04752,46677.85416,,,,,,,,,,,,,,,,,,,,
2025-11-11,2026-06-30 11:05:36,47455.0,47208.0,47735.0,47586.79974888,47619.100074,47316.284526,47348.58485112,47693.58336,47805.67392,47136.17762,47249.0991,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,,,,,47398.92048192,47472.459216,46783.033584,46856.57231808,47735.31336,47891.09976,46497.04752,46677.85416,,,,,,,,,48060.72744,48216.98928,47972.38488,48382.75032,48466.0932,48962.24928,48276.78912,49104.34536,,,,
2025-11-12,2026-06-30 11:05:58,48039.0,47208.0,47735.0,48150.75796494,48182.9433995,47881.2049505,47913.39038506,48252.90048,48366.30556,47704.44246,47818.7253,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,,,,,47398.92048192,47472.459216,46783.033584,46856.57231808,47735.31336,47891.09976,46497.04752,46677.85416,,,,,,,,,48624.35017,48782.44454,48534.97159,48950.14951,48466.0932,48962.24928,48276.78912,49104.34536,,,,
2025-11-13,2026-06-30 11:06:20,48385.0,47208.0,47735.0,48472.20573516,48506.992443,48180.867057,48215.65376484,48603.35232,48717.58104,47976.65324,48091.5882,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,,,,,47398.92048192,47472.459216,46783.033584,46856.57231808,47735.31336,47891.09976,46497.04752,46677.85416,,,,,47674.82824,47505.32332,47366.24236,47800.38744,,,,,48466.0932,48962.24928,48276.78912,49104.34536,,,,
2025-11-14,2026-06-30 11:06:46,47592.0,47208.0,47735.0,47733.00495282,47765.4953685,47460.8977215,47493.38813718,47841.19488,47953.63236,47279.2373,47392.5015,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,,,,,47398.92048192,47472.459216,46783.033584,46856.57231808,47735.31336,47891.09976,46497.04752,46677.85416,,,,,46981.7998,46814.7589,46677.6997,47105.5338,,,,,48466.0932,48962.24928,48276.78912,49104.34536,,,,
2025-11-17,2026-06-30 11:07:10,47237.0,47237.0,47735.0,47314.03410396,47349.892863,47013.716997,47049.57575604,47464.63488,47576.18736,46811.772526,46885.35643512,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,,,,,47428.03776488,47501.621674,46811.772526,46885.35643512,47764.63729,47920.51939,46525.61078,46706.52849,45906.80608,45406.09388,45384.83723,46006.94852,46499.04922,46333.72471,46198.07383,46621.51182,,,,,,,,,,,,
2025-11-18,2026-06-30 11:07:31,46714.0,47237.0,47735.0,46823.51391054,46855.7047595,46553.9155505,46586.10639946,46933.43424,47043.73828,46372.19919,46483.29045,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,44998.35245,44136.25835,43929.5658,45548.25965,47428.03776488,47501.621674,46811.772526,46885.35643512,47764.63729,47920.51939,46525.61078,46706.52849,45906.80608,45406.09388,45384.83723,46006.94852,46080.46794,45916.63167,45782.20191,46201.82814,,,,,,,,,,,,
2025-11-19,2026-06-30 11:07:55,46142.0,47237.0,47735.0,46303.84953036,46337.013723,46026.099417,46059.26360964,46428.34176,46537.45872,45831.75151,45941.54805,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,44998.35245,44136.25835,43929.5658,45548.25965,47428.03776488,47501.621674,46811.772526,46885.35643512,47764.63729,47920.51939,46525.61078,46706.52849,45906.80608,45406.09388,45384.83723,46006.94852,,,,,,,,,,,,,,,,
2025-11-20,2026-06-30 11:09:02,46238.0,47237.0,47735.0,46450.23527916,46486.366563,46147.635777,46183.76706084,46609.09056,46718.63232,45921.16381,46031.17455,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,44998.35245,44136.25835,43929.5658,45548.25965,47428.03776488,47501.621674,46811.772526,46885.35643512,47764.63729,47920.51939,46525.61078,46706.52849,45906.80608,45406.09388,45384.83723,46006.94852,45632.27006,45470.02733,45336.90509,45752.44986,46967.88624,47120.59488,46881.55248,47282.58672,,,,,,,,
2025-11-21,2026-06-30 11:10:01,45849.0,47237.0,47735.0,45983.98698648,46018.732214,45692.995706,45727.74093352,46129.10208,46237.51576,45480.06313,45589.01715,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,44998.35245,44136.25835,43929.5658,45548.25965,47428.03776488,47501.621674,46811.772526,46885.35643512,47764.63729,47920.51939,46525.61078,46706.52849,45906.80608,45406.09388,45384.83723,46006.94852,,,,,46484.20282,46635.33884,46525.61078,46706.52849,,,,,,,,
2025-11-24,2026-06-30 11:10:20,46504.0,46504.0,47735.0,46626.49717674,46659.4546145,46350.4786355,46383.43607326,46746.66048,46856.52556,46159.59661,46270.17855,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,44998.35245,44136.25835,43929.5658,45548.25965,46692.07333696,46764.515408,46085.370992,46157.81306304,47023.44968,47176.91288,45803.64976,45981.76008,,,,,,,,,,,,,,,,,,,,
2025-11-25,2026-06-30 11:10:45,46509.0,46504.0,47735.0,46626.208868400005,46657.921310000005,46360.61717,46392.3296116,46731.59808,46841.42776,46183.43989,46294.07895,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,44998.35245,44136.25835,43929.5658,45548.25965,46692.07333696,46764.515408,46085.370992,46157.81306304,47023.44968,47176.91288,45803.64976,45981.76008,,,,,,,,,47091.33682,47244.44684,47197.265225,47348.031449,47743.3316,48232.08864,47556.85056,48372.06568,,,,
2025-11-26,2026-06-30 11:11:09,47190.0,46504.0,47735.0,47310.54036084,47342.630517,47041.785303,47073.87545916,47416.4352,47527.8744,46862.97337,46975.24035,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,44998.35245,44136.25835,43929.5658,45548.25965,46692.07333696,46764.515408,46085.370992,46157.81306304,47023.44968,47176.91288,45803.64976,45981.76008,,,,,,,,,47781.4458,47936.7996,47693.6166,48101.5974,47743.3316,48232.08864,47556.85056,48372.06568,,,,
2025-11-27,2026-06-30 11:11:27,47513.0,46504.0,47735.0,47621.33453484,47654.295507,47345.286393,47378.24736516,47735.75808,47847.94776,47158.03396,47271.0078,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,44998.35245,44136.25835,43929.5658,45548.25965,46692.07333696,46764.515408,46085.370992,46157.81306304,47023.44968,47176.91288,45803.64976,45981.76008,,,,,,,,,,,,,47743.3316,48232.08864,47556.85056,48372.06568,,,,
2025-11-28,2026-06-30 11:11:49,47493.0,46504.0,47735.0,47641.4947938,47674.628365,47364.001135,47397.1347062,47757.8496,47870.0912,47174.92295,47287.93725,48459.932351,48610.698575,47197.265225,47348.031449,48866.3195,49249.1542,46174.0655,46644.7326,44998.35245,44136.25835,43929.5658,45548.25965,46692.07333696,46764.515408,46085.370992,46157.81306304,47023.44968,47176.91288,45803.64976,45981.76008,,,,,,,,,,,,,47743.3316,48232.08864,47556.85056,48372.06568,,,,
2025-12-01,2026-06-30 11:13:48,47741.0,47741.0,47741.0,47855.1789825,47889.2803025,47569.5804275,47603.6817475,47981.77728,48094.54516,47370.63654,47484.1197,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,47934.07606184,48008.445082,47311.235518,47385.60453816,48274.26697,48431.81227,47022.02054,47204.86857,,,,,47072.62404,46905.26022,46767.93606,47196.59724,,,,,,,,,,,,
2025-12-02,2026-06-30 11:14:10,47358.0,47741.0,47741.0,47458.63612098,47490.7579965,47189.6154135,47221.73728902,47564.04672,47675.83284,47011.0004,47123.622,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,47934.07606184,48008.445082,47311.235518,47385.60453816,48274.26697,48431.81227,47022.02054,47204.86857,,,,,,,,,,,,,,,,,,,,
2025-12-03,2026-06-30 11:14:33,47543.0,47741.0,47741.0,47694.46722762,47727.986078500006,47413.7468515,47447.265702380006,47815.08672,47927.46284,47220.62257,47333.74635,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,47934.07606184,48008.445082,47311.235518,47385.60453816,48274.26697,48431.81227,47022.02054,47204.86857,,,,,,,,,48183.16613,48339.82606,48274.26697,48431.81227,,,,,,,,
2025-12-04,2026-06-30 11:14:58,47994.0,47741.0,47741.0,48112.6701933,48144.831052500005,47843.3229975,47875.4838567,48214.7424,48328.0578,47666.6906,47780.883,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,47934.07606184,48008.445082,47311.235518,47385.60453816,48274.26697,48431.81227,47022.02054,47204.86857,,,,,,,,,,,,,,,,,,,,
2025-12-05,2026-06-30 11:15:28,47913.0,47741.0,47741.0,48018.6812007,48051.1005975,47747.1687525,47779.5881493,48124.368,48237.471,47567.3436,47681.298,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,47934.07606184,48008.445082,47311.235518,47385.60453816,48274.26697,48431.81227,47022.02054,47204.86857,,,,,,,,,,,,,,,,,,,,
2025-12-08,2026-06-30 11:15:50,48015.0,48015.0,47741.0,48130.543824240005,48163.322662000006,47856.021058,47888.79989576,48239.8464,48353.2208,47672.65142,47786.8581,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,48209.1841836,48283.98003,47582.768970000005,47657.5648164,48551.32755,48709.77705,47291.8941,47475.79155,,,,,47372.73892,47204.30806,47203.197635,47353.9828094,,,,,,,,,,,,
2025-12-09,2026-06-30 11:16:12,47798.0,48015.0,47741.0,47910.26379936,47943.219688000005,47634.258232,47667.214120640005,48022.94784,48135.81248,47448.1272,47561.796,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,48209.1841836,48283.98003,47582.768970000005,47657.5648164,48551.32755,48709.77705,47291.8941,47475.79155,,,,,,,,,,,,,,,,,,,,
2025-12-10,2026-06-30 11:16:33,47608.0,48015.0,47741.0,47704.3520016,47736.28132,47436.94396,47468.8732784,47806.04928,47918.40416,47261.35484,47374.5762,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,48209.1841836,48283.98003,47582.768970000005,47657.5648164,48551.32755,48709.77705,47291.8941,47475.79155,,,,,,,,,48174.05912,48330.68944,48085.50824,48496.84136,,,,,,,,
2025-12-11,2026-06-30 11:16:53,48149.0,48015.0,47741.0,48274.04206788,48306.307049,48003.822851,48036.08783212,48376.41216,48490.10752,47826.63927,47941.21485,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,48209.1841836,48283.98003,47582.768970000005,47657.5648164,48551.32755,48709.77705,47291.8941,47475.79155,,,,,,,,,48748.81264,48907.31168,48659.20528,49075.44592,49294.59975,49799.2374,49102.0596,49943.76255,,,,
2025-12-12,2026-06-30 11:17:20,48808.0,48015.0,47741.0,48963.3914091,48997.7290075,48675.8140225,48710.1516209,49086.35328,49201.71716,48478.35559,48594.49245,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,48209.1841836,48283.98003,47582.768970000005,47657.5648164,48551.32755,48709.77705,47291.8941,47475.79155,,,,,48173.37434,48002.09687,47861.56151,48300.24654,,,,,49294.59975,49799.2374,49102.0596,49943.76255,,,,
2025-12-15,2026-06-30 11:17:40,48517.0,48517.0,47741.0,48619.58119398,48653.9523015,48331.7231685,48366.09427602,48744.93888,48859.50036,48132.62803,48247.93665,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,48713.21439208,48788.792234,48080.249966,48155.82780792,49058.93489,49219.04099,47786.33398,47972.15409,,,,,,,,,,,,,,,,,,,,
2025-12-16,2026-06-30 11:18:01,48853.0,48517.0,47741.0,48948.88485816,48982.830078,48664.593642,48698.53886184,49067.27424,49182.59328,48471.4013,48587.5215,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,48713.21439208,48788.792234,48080.249966,48155.82780792,49058.93489,49219.04099,47786.33398,47972.15409,,,,,48166.4638,47995.2109,47854.6957,48293.3178,,,,,,,,,,,,
2025-12-17,2026-06-30 11:18:25,48456.0,48517.0,47741.0,48568.66726146,48601.8883805,48290.4403895,48323.66150854,48713.21439208,48788.792234,48103.8174,48219.057,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,48713.21439208,48788.792234,48080.249966,48155.82780792,49058.93489,49219.04099,47786.33398,47972.15409,,,,,,,,,,,,,,,,,,,,
2025-12-18,2026-06-30 11:18:50,48258.0,48517.0,47741.0,48376.31988648,48409.831834,48095.657326,48129.16927352,48492.89472,48606.86384,47905.1234,48019.887,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,48713.21439208,48788.792234,48080.249966,48155.82780792,49058.93489,49219.04099,47786.33398,47972.15409,,,,,,,,,48866.19188,49025.07256,48872.4617,49255.34452,,,,,,,,
2025-12-19,2026-06-30 11:19:41,48238.0,48517.0,47741.0,48349.17938022,48382.0035335,48074.2770965,48107.10124978,48457.74912,48571.63564,47891.21482,48005.9451,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,48713.21439208,48788.792234,48080.249966,48155.82780792,49058.93489,49219.04099,47786.33398,47972.15409,,,,,,,,,48830.77573,48989.54126,48872.4617,49255.34452,,,,,,,,
2025-12-22,2026-06-30 11:20:05,48600.0,48600.0,47741.0,48687.6780774,48721.167495,48407.204205,48440.6936226,48796.550064,48872.2572,48218.06645,48333.57975,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,48796.550064,48872.2572,48162.5028,48238.209936,49142.862,49303.242,47868.084,48054.222,,,,,,,,,,,,,,,,,,,,
2025-12-23,2026-06-30 11:20:28,48684.0,48600.0,47741.0,48799.89455172,48832.275401,48528.704939,48561.085788280005,48900.58368,49015.51096,48352.1849,48468.0195,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,48796.550064,48872.2572,48162.5028,48238.209936,49142.862,49303.242,47868.084,48054.222,,,,,,,,,,,,,,,,,,,,
2025-12-24,2026-06-30 11:20:52,48744.0,48600.0,47741.0,48849.02569152,48881.182896,48579.709104,48611.86630848,48946.77504,49061.81088,48405.83228,48521.7954,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,48796.550064,48872.2572,48162.5028,48238.209936,49142.862,49303.242,47868.084,48054.222,,,,,,,,,49323.56616,49483.93392,49232.90232,49654.05048,,,,,,,,
2025-12-25,2026-06-30 11:21:16,48744.0,48600.0,47741.0,48849.02569152,48881.182896,48579.709104,48611.86630848,48946.77504,49061.81088,48405.83228,48521.7954,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,48796.550064,48872.2572,48162.5028,48238.209936,49142.862,49303.242,47868.084,48054.222,,,,,,,,,49323.56616,49483.93392,49232.90232,49654.05048,,,,,,,,
2025-12-26,2026-06-30 11:21:36,49050.0,48600.0,47741.0,49178.95985412,49212.415161,48898.771659,48932.22696588,49290.19776,49406.04072,48711.82104,48828.5172,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,48796.550064,48872.2572,48162.5028,48238.209936,49142.862,49303.242,47868.084,48054.222,,,,,,,,,,,,,,,,,,,,
2025-12-29,2026-06-30 11:21:58,48998.0,48998.0,47741.0,49131.62316774,49164.7287495,48854.3639205,48887.46950226,49238.9856,49354.7082,48671.08877,48787.68735,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,49196.15967152,49272.486796000005,48556.920004,48633.247128480005,49545.30766,49707.00106,48260.09012,48447.75246,,,,,48364.89502,48192.93661,48260.09012,48447.75246,,,,,,,,,,,,
2025-12-30,2026-06-30 11:22:22,48763.0,48998.0,47741.0,48872.667093840006,48905.382162,48598.678398,48631.39346616,48976.89984,49092.00648,48418.74739,48534.74145,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,49196.15967152,49272.486796000005,48556.920004,48633.247128480005,49545.30766,49707.00106,48260.09012,48447.75246,,,,,,,,,,,,,,,,,,,,
2025-12-31,2026-06-30 11:22:47,48685.0,48998.0,47741.0,48791.10189042,48823.7962485,48517.2866415,48549.98099958,48895.56288,49010.47836,48337.28285,48453.08175,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,49196.15967152,49272.486796000005,48556.920004,48633.247128480005,49545.30766,49707.00106,48260.09012,48447.75246,,,,,48033.1891,47862.41005,47722.28365,48159.6921,,,,,,,,,,,,
2026-01-01,2026-06-30 11:23:13,48685.0,48998.0,47741.0,48791.10189042,48823.7962485,48517.2866415,48549.98099958,48895.56288,49010.47836,48337.28285,48453.08175,48466.0234706,48616.808645,47203.197635,47353.9828094,48872.4617,49255.34452,46179.8693,46650.59556,,,,,49196.15967152,49272.486796000005,48556.920004,48633.247128480005,49545.30766,49707.00106,48260.09012,48447.75246,,,,,48033.1891,47862.41005,47722.28365,48159.6921,,,,,,,,,,,,
2026-01-02,2026-06-30 11:23:33,48373.0,48998.0,48373.0,48512.25590532,48545.887481,48230.591459,48264.22303468,48629.46048,48743.75056,48039.24185,48154.32675,49107.6214018,49260.402685,47828.078155,47980.8594382,49519.4401,49907.39156,46791.2029,47268.16068,,,,,49196.15967152,49272.486796000005,48556.920004,48633.247128480005,49545.30766,49707.00106,48260.09012,48447.75246,47618.21632,47098.83752,47076.78842,47722.09208,,,,,,,,,,,,,,,,
2026-01-05,2026-06-30 11:23:55,48653.0,48653.0,48373.0,48742.52310684,48776.494767,48458.010453,48491.98211316,48849.76440872,48925.554106,48263.76607,48379.38885,49107.6214018,49260.402685,47828.078155,47980.8594382,49519.4401,49907.39156,46791.2029,47268.16068,,,,,48849.76440872,48925.554106,48215.025694,48290.81539128,49196.45401,49357.00891,47920.28582,48106.62681,,,,,,,,,49238.5674,49398.6588,49148.0598,49568.4822,49949.60245,50460.94548,49754.50392,50607.39101,,,,
2026-01-06,2026-06-30 11:24:22,49225.0,48653.0,48373.0,49349.25641394,49382.4066645,49071.6230655,49104.77331606,49455.88416,49572.11652,48888.6587,49005.7785,49107.6214018,49260.402685,47828.078155,47980.8594382,49519.4401,49907.39156,46791.2029,47268.16068,,,,,48849.76440872,48925.554106,48215.025694,48290.81539128,49196.45401,49357.00891,47920.28582,48106.62681,,,,,,,,,49836.59439,49998.63018,49744.98753,50170.51617,49949.60245,50460.94548,49754.50392,50607.39101,,,,
2026-01-07,2026-06-30 11:24:45,49752.0,48653.0,48373.0,49862.58900582,49895.7193735,49585.1221765,49618.25254418,49965.99744,50083.42868,49404.26963,49522.62465,49107.6214018,49260.402685,47828.078155,47980.8594382,49519.4401,49907.39156,46791.2029,47268.16068,,,,,48849.76440872,48925.554106,48215.025694,48290.81539128,49196.45401,49357.00891,47920.28582,48106.62681,,,,,49093.46338,48918.91459,48775.69507,49222.75878,,,,,49949.60245,50460.94548,49754.50392,50607.39101,,,,
2026-01-08,2026-06-30 11:25:04,49239.0,48653.0,48373.0,49367.56203786,49400.5325905,49091.4336595,49124.40421214,49471.95072,49588.22084,48910.51504,49027.6872,49107.6214018,49260.402685,47828.078155,47980.8594382,49519.4401,49907.39156,46791.2029,47268.16068,,,,,48849.76440872,48925.554106,48215.025694,48290.81539128,49196.45401,49357.00891,47920.28582,48106.62681,,,,,,,,,49852.78463,50014.87306,49761.14801,50186.81489,49949.60245,50460.94548,49754.50392,50607.39101,,,,
2026-01-09,2026-06-30 11:25:26,49569.0,48653.0,48373.0,49679.45462442,49713.7116385,49392.5521315,49426.80914558,49797.29856,49914.33332,49198.62134,49316.4837,49107.6214018,49260.402685,47828.078155,47980.8594382,49519.4401,49907.39156,46791.2029,47268.16068,,,,,48849.76440872,48925.554106,48215.025694,48290.81539128,49196.45401,49357.00891,47920.28582,48106.62681,,,,,,,,,,,,,49949.60245,50460.94548,49754.50392,50607.39101,,,,
2026-01-12,2026-06-30 11:25:50,49720.0,49720.0,48373.0,49810.06116474,49845.3919145,49514.1661355,49549.49688526,49939.88928,50057.25916,49308.89651,49427.02305,49107.6214018,49260.402685,47828.078155,47980.8594382,49519.4401,49907.39156,46791.2029,47268.16068,,,,,49921.0796128,49998.53144,49272.42056,49349.8723872,50275.3724,50439.4484,48971.2168,49161.6444,,,,,48998.69026,48824.47843,48681.53539,49127.73606,,,,,,,,,,,,
