Date,Scraped_At,dOpen,wOpen,mOpen,DIHD,DIHU,DILD,DILU,DRHD,DRHU,DRLD,DRLU,DTH1,DTH2,DTHD,DTHU,MIHD,MIHU,MILD,MILU,MRHD,MRHU,MRLD,MRLU,MTL1,MTL2,MTLD,MTLU,WIHD,WIHU,WILD,WILU,WRHD,WRHU,WRLD,WRLU,DTL1,DTL2,DTLD,DTLU,WTH1,WTH2,WTHD,WTHU,MTH1,MTH2,MTHD,MTHU,WTL1,WTL2,WTLD,WTLU
2025-10-13,2026-06-29 08:13:40,4018.3,4018.3,3887.7,4053.79771026,4058.2040645,4016.8944935,4021.30084774,4083.205686,4089.501476,3985.266663,3992.567229,4113.344242,4127.316834,4106.398564,4135.765378,3970.998482232,3984.5737086,3857.3059614,3870.881187768,4000.482177,4044.996342,3790.935147,3820.987068,,,,,4053.79771026,4058.2040645,3994.5960483,4001.650254316,4083.205686,4089.501476,3947.216273,3975.947118,,,,,4159.583428,4201.373748,4133.052747,4221.770061,4148.875685999999,4193.584236,4133.052747,4221.770061,,,,
2025-10-14,2026-06-29 08:14:01,4130.9,4018.3,3887.7,4142.906783808,4146.0562384,4116.5301016,4119.679556192,4156.891977,4163.301382000001,4099.122909,4106.632047,4187.5744190000005,4201.799163000001,4180.503398000001,4210.400171,3970.998482232,3984.5737086,3857.3059614,3870.881187768,4000.482177,4044.996342,3790.935147,3820.987068,,,,,4053.675023684,4060.7292297,3994.5960483,4001.650254316,4080.342552,4097.259595,3947.216273,3975.947118,,,,,4159.583428,4201.373748,4133.052747,4221.770061,4148.875685999999,4193.584236,4133.052747,4221.770061,,,,
2025-10-15,2026-06-29 08:14:23,4160.1,4018.3,3887.7,4183.139467088,4186.7635444,4152.7878196,4156.411896912,4202.531235,4209.01101,4130.319123,4137.885409,4233.550545,4247.931465,4226.40189,4256.626905,3970.998482232,3984.5737086,3857.3059614,3870.881187768,4000.482177,4044.996342,3790.935147,3820.987068,,,,,4053.675023684,4060.7292297,3994.5960483,4001.650254316,4080.342552,4097.259595,3947.216273,3975.947118,,,,,4159.583428,4201.373748,4133.052747,4221.770061,4148.875685999999,4193.584236,4133.052747,4221.770061,,,,
2025-10-16,2026-06-29 08:14:46,4225.1,4018.3,3887.7,4236.059576404,4239.4934957000005,4207.3005023,4210.734421596,4252.895262,4259.452692000001,4187.147895,4194.818285,4284.286314,4298.839578,4277.051988,4307.639226,3970.998482232,3984.5737086,3857.3059614,3870.881187768,4000.482177,4044.996342,3790.935147,3820.987068,,,,,4053.675023684,4060.7292297,3994.5960483,4001.650254316,4080.342552,4097.259595,3947.216273,3975.947118,,,,,4159.583428,4201.373748,4133.052747,4221.770061,4148.875685999999,4193.584236,4133.052747,4221.770061,,,,
2025-10-17,2026-06-29 08:15:09,4348.1,4018.3,3887.7,4384.89876002,4389.5333485,4346.084081499999,4350.71866998,4415.14584,4421.95344,4313.323665,4321.225195,,,,,3970.998482232,3984.5737086,3857.3059614,3870.881187768,4000.482177,4044.996342,3790.935147,3820.987068,,,,,4053.675023684,4060.7292297,3994.5960483,4001.650254316,4080.342552,4097.259595,3947.216273,3975.947118,4286.10246,4266.73937,4255.88562,4295.39327,4159.583428,4201.373748,4133.052747,4221.770061,4148.875685999999,4193.584236,4133.052747,4221.770061,,,,
2025-10-20,2026-06-29 08:15:31,4269.0,4269.0,3887.7,4287.735765148,4291.8628719,4253.1712461,4257.298352852,4312.507772999999,4319.157118,4225.596732,4233.337556,4344.338831,4359.096087,4334.91336,4352.88585,3970.998482232,3984.5737086,3857.3059614,3870.881187768,4000.482177,4044.996342,3790.935147,3820.987068,,,,,4306.58205612,4314.076371,4243.817169,4251.31148388,4334.91336,4352.88585,4193.48139,4224.00474,,,,,4419.09804,4463.49564,4396.04544,4492.09794,4148.875685999999,4193.584236,4133.052747,4221.770061,,,,
2025-10-21,2026-06-29 08:15:54,4371.0,4269.0,3887.7,4396.745385736,4400.5230898,4365.1071142,4368.884818264,4416.754272,4423.564352,4341.837402,4349.791166,,,,,3970.998482232,3984.5737086,3857.3059614,3870.881187768,4000.482177,4044.996342,3790.935147,3820.987068,,,,,4306.58205612,4314.076371,4243.817169,4251.31148388,4334.91336,4352.88585,4193.48139,4224.00474,4314.436248,4294.945156,4284.019656,4323.788476,4419.09804,4463.49564,4396.04544,4492.09794,4148.875685999999,4193.584236,4133.052747,4221.770061,4129.44639,4099.9476,4046.32896,4161.8481
2025-10-22,2026-06-29 08:16:16,4137.0,4269.0,3887.7,4150.418857444,4153.921425699999,4121.0848483,4124.587416556,4168.553109,4174.980493999999,4099.818366,4107.328778,4199.321623,4213.586271,4192.230766,4222.211407,3970.998482232,3984.5737086,3857.3059614,3870.881187768,4000.482177,4044.996342,3790.935147,3820.987068,,,,,4306.58205612,4314.076371,4243.817169,4251.31148388,4334.91336,4352.88585,4193.48139,4224.00474,4073.944584,4055.539948000001,4045.223448,4082.775508,4419.09804,4463.49564,4396.04544,4492.09794,4148.875685999999,4193.584236,4133.052747,4221.770061,4129.44639,4099.9476,4046.32896,4161.8481
2025-10-23,2026-06-29 08:16:41,4114.8,4269.0,3887.7,4135.506777312,4139.1490936,4105.0023784,4108.6446946880005,4155.384072000001,4161.791152000001,4082.133888,4089.611904,4186.055384,4200.274968000001,4178.986928,4208.872856,3970.998482232,3984.5737086,3857.3059614,3870.881187768,4000.482177,4044.996342,3790.935147,3820.987068,,,,,4306.58205612,4314.076371,4243.817169,4251.31148388,4334.91336,4352.88585,4193.48139,4224.00474,4056.371712,4038.046464,4027.774464,4065.164544,4419.09804,4463.49564,4396.04544,4492.09794,4148.875685999999,4193.584236,4133.052747,4221.770061,4129.44639,4099.9476,4046.32896,4161.8481
2025-10-24,2026-06-29 08:17:04,4103.2,4103.2,3887.7,4116.307044704,4120.7277592,4079.2835608,4083.704275296,4145.532426,4151.9243160000005,4047.758442,4055.173486,,,,,3970.998482232,3984.5737086,3857.3059614,3870.881187768,4000.482177,4044.996342,3790.935147,3820.987068,,,,,4139.322439136,4146.5256888,4079.2835608,4083.704275296,4166.553408,4183.82788,4030.614392,4059.952272,,,,,,,,,4148.875685999999,4193.584236,4133.052747,4221.770061,,,,
2025-10-27,2026-06-29 08:17:27,3999.9,4103.2,3887.7,4016.307720164,4019.6540017,3988.2826123,3991.628893836,4033.344294,4039.563204,3968.178291,3975.447553,,,,,3970.998482232,3984.5737086,3857.3059614,3870.881187768,4000.482177,4044.996342,3790.935147,3820.987068,,,,,4139.322439136,4146.5256888,4078.9952232,4086.198472864,4166.553408,4183.82788,4030.614392,4059.952272,,,,,,,,,4148.875685999999,4193.584236,4133.052747,4221.770061,3969.066392,3940.71328,3889.177088,4000.20968
2025-10-28,2026-06-29 08:17:51,3967.2,4103.2,3887.7,3970.4015019,3974.6546075,3934.7817425,3939.0348481,3998.461425,4004.62655,3904.4943,3911.6469,,,,,3970.998482232,3984.5737086,3857.3059614,3870.881187768,4000.482177,4044.996342,3790.935147,3820.987068,,,,,4139.322439136,4146.5256888,4078.9952232,4086.198472864,4166.553408,4183.82788,4030.614392,4059.952272,,,,,,,,,4148.875685999999,4193.584236,4133.052747,4221.770061,3969.066392,3940.71328,3889.177088,4000.20968
2025-10-29,2026-06-29 08:18:13,3942.8,4103.2,3887.7,3957.928224536,3961.7864918,3925.6152362,3929.473503464,3981.371835,3987.51061,3899.626101,3906.769783,,,,,3970.998482232,3984.5737086,3857.3059614,3870.881187768,4000.482177,4044.996342,3790.935147,3820.987068,,,,,4139.322439136,4146.5256888,4078.9952232,4086.198472864,4166.553408,4183.82788,4030.614392,4059.952272,,,,,,,,,4148.875685999999,4193.584236,4133.052747,4221.770061,3969.066392,3940.71328,3889.177088,4000.20968
2025-10-30,2026-06-29 08:18:38,4038.2,4103.2,3887.7,4059.413594424,4063.1885982,4027.7979378,4031.572941576,4081.295673,4087.588518,4003.149843,4010.483169,,,,,3970.998482232,3984.5737086,3857.3059614,3870.881187768,4000.482177,4044.996342,3790.935147,3820.987068,,,,,4139.322439136,4146.5256888,4078.9952232,4086.198472864,4166.553408,4183.82788,4030.614392,4059.952272,,,,,,,,,4148.875685999999,4193.584236,4133.052747,4221.770061,3969.066392,3940.71328,3889.177088,4000.20968
2025-10-31,2026-06-29 08:18:59,4038.2,4103.2,3887.7,4059.413594424,4063.1885982,4027.7979378,4031.572941576,4081.295673,4087.588518,4003.149843,4010.483169,,,,,3970.998482232,3984.5737086,3857.3059614,3870.881187768,4000.482177,4044.996342,3790.935147,3820.987068,,,,,4139.322439136,4146.5256888,4078.9952232,4086.198472864,4166.553408,4183.82788,4030.614392,4059.952272,3977.886132,3959.915454,3949.842204,3986.508834,,,,,4148.875685999999,4193.584236,4133.052747,4221.770061,3969.066392,3940.71328,3889.177088,4000.20968
2025-11-03,2026-06-29 08:19:20,4001.0,4001.0,4001.0,4012.165704284,4015.6048927,3983.3625013,3986.801689716,4030.328484,4036.542744,3962.217231,3969.475573,4060.076748,4073.868396,4062.77544,4079.61965,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4036.22272348,4043.246559,3977.398101,3984.42193652,4062.77544,4079.61965,3930.22231,3958.82946,,,,,,,,,,,,,,,,
2025-11-04,2026-06-29 08:19:43,4013.7,4001.0,4001.0,4018.041761076,4021.7339813,3987.1194167,3990.811636924,4039.17486,4045.40276,3963.210741,3970.470903,,,,,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4036.22272348,4043.246559,3977.398101,3984.42193652,4062.77544,4079.61965,3930.22231,3958.82946,3938.199084,3920.407698,3901.41511,3932.34284,,,,,,,,,,,,
2025-11-05,2026-06-29 08:20:04,3939.5,4001.0,4001.0,3956.082226524,3959.1635487,3930.2761533,3933.357475476,3970.313865,3976.43559,3912.839784,3920.007672,3999.619155,4013.205435,3992.86551,4021.420395,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4036.22272348,4043.246559,3977.398101,3984.42193652,4062.77544,4079.61965,3930.22231,3958.82946,,,,,,,,,,,,,,,,
2025-11-06,2026-06-29 08:20:25,3992.4,4001.0,4001.0,3996.552426916,3999.9106273,3968.4274987,3971.785699084,4013.842056,4020.030896,3948.109389,3955.341887,4043.468632,4057.203864,4036.640944,4065.508888,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4036.22272348,4043.246559,3977.398101,3984.42193652,4062.77544,4079.61965,3930.22231,3958.82946,,,,,,,,,,,,,,,,
2025-11-07,2026-06-29 08:20:51,3986.9,4001.0,4001.0,4001.961731808,4005.2055544,3974.7947176,3978.038540192,4017.863136,4024.058176,3955.759416,3963.005928,4047.519392,4061.268384,4040.684864,4069.581728,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4036.22272348,4043.246559,3977.398101,3984.42193652,4062.77544,4079.61965,3930.22231,3958.82946,,,,,,,,,,,,,,,,
2025-11-10,2026-06-29 08:21:17,4007.2,4007.2,4001.0,4025.248188328,4028.5399834,3997.6794046,4000.971199672,4041.587508,4047.819128,3978.212742,3985.500386,4071.418876,4085.249052,4069.071168,4085.94148,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4041.587508,4047.819128,3983.5615272,3990.596246944,4069.071168,4085.94148,3936.312632,3964.964112,,,,,4148.093152,4189.768032,4126.454272,4216.616272,,,,,,,,
2025-11-11,2026-06-29 08:21:40,4124.0,4007.2,4001.0,4137.869991447999,4140.9840534,4111.7897226,4114.903784552,4151.463519,4157.864554,4094.751465,4102.252595,,,,,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4042.477305056,4049.5120248,3983.5615272,3990.596246944,4069.071168,4085.94148,3936.312632,3964.964112,,,,,4148.093152,4189.768032,4126.454272,4216.616272,,,,,,,,
2025-11-12,2026-06-29 08:22:02,4132.2,4007.2,4001.0,4155.221917392,4158.6862996,4126.2077164,4129.672098608,4172.87577,4179.30982,4105.382022,4112.902626,4203.67619,4217.95563,4196.57798,4226.58971,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4042.477305056,4049.5120248,3983.5615272,3990.596246944,4069.071168,4085.94148,3936.312632,3964.964112,4079.473128,4061.043516,4069.071168,4085.94148,4148.093152,4189.768032,4126.454272,4216.616272,4269.78718,4315.79868,4253.50311,4344.80593,,,,
2025-11-13,2026-06-29 08:22:27,4202.4,4007.2,4001.0,4214.042767748,4217.5764249,4184.4483891,4187.982046252,4232.1867,4238.7122,4163.104953,4170.731299,4263.4249,4277.9073,4256.2258,4286.6641,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4042.477305056,4049.5120248,3983.5615272,3990.596246944,4069.071168,4085.94148,3936.312632,3964.964112,4136.8317720000005,4118.143034000001,4107.667284,4145.799014,4148.093152,4189.768032,4126.454272,4216.616272,4269.78718,4315.79868,4253.50311,4344.80593,,,,
2025-11-14,2026-06-29 08:22:50,4174.9,4007.2,4001.0,4194.79651834,4198.214762500001,4166.1687235,4169.5869676600005,4211.6791920000005,4218.1730720000005,4146.016581000001,4153.611623000001,,,,,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4042.477305056,4049.5120248,3983.5615272,3990.596246944,4069.071168,4085.94148,3936.312632,3964.964112,4119.851244,4101.239218000001,4090.806468,4128.781678,4148.093152,4189.768032,4126.454272,4216.616272,4269.78718,4315.79868,4253.50311,4344.80593,,,,
2025-11-17,2026-06-29 08:23:12,4084.4,4084.4,4001.0,4101.80137668,4106.065257,4066.091379,4070.35525932,4129.247052000001,4135.613832,4036.233726,4043.627658,,,,,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4120.356933712,4127.5271796,4060.3061244,4067.476370288,4147.463136,4164.65846,4012.146964,4041.350424,4010.761224,3992.642028,3982.485528,4019.455188,,,,,4269.78718,4315.79868,4253.50311,4344.80593,3950.880964,3922.65776,3901.41511,3932.34284
2025-11-18,2026-06-29 08:23:35,4045.6,4084.4,4001.0,4055.959555672001,4059.642800600001,4025.1123794,4028.795624328,4076.771958,4083.057828,4001.460876,4008.791108,4106.863026,4120.813602,4099.9282920000005,4129.248834,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4120.356933712,4127.5271796,4060.3061244,4067.476370288,4147.463136,4164.65846,4012.146964,4041.350424,3976.207824,3958.244728,3948.175728,3984.826888,,,,,4269.78718,4315.79868,4253.50311,4344.80593,3950.880964,3922.65776,3901.41511,3932.34284
2025-11-19,2026-06-29 08:23:55,4067.8,4084.4,4001.0,4084.078254012,4087.2861111,4057.2124509,4060.420307988,4099.088952,4105.409232,4038.916203,4046.315049,4129.344744,4143.371688,4122.372048,4151.853096,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4120.356933712,4127.5271796,4060.3061244,4067.476370288,4147.463136,4164.65846,4012.146964,4041.350424,,,,,,,,,4269.78718,4315.79868,4253.50311,4344.80593,3950.880964,3922.65776,3901.41511,3932.34284
2025-11-20,2026-06-29 08:24:17,4079.9,4084.4,4001.0,4107.480562372,4111.3110441,4075.4002779,4079.230759628,4129.749687,4136.117242,4050.341568,4057.761344,,,,,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4120.356933712,4127.5271796,4060.3061244,4067.476370288,4147.463136,4164.65846,4012.146964,4041.350424,4024.780032,4006.597504,4012.146964,4041.350424,,,,,4269.78718,4315.79868,4253.50311,4344.80593,3950.880964,3922.65776,3901.41511,3932.34284
2025-11-21,2026-06-29 08:24:43,4074.9,4084.4,4001.0,4094.020738052,4097.3950521,4065.7608579,4069.135171948,4110.951138,4117.289708,4045.672071,4053.083293,,,,,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4120.356933712,4127.5271796,4060.3061244,4067.476370288,4147.463136,4164.65846,4012.146964,4041.350424,4020.140004,4001.978438,3991.798188,4028.854298,,,,,4269.78718,4315.79868,4253.50311,4344.80593,3950.880964,3922.65776,3901.41511,3932.34284
2025-11-24,2026-06-29 08:25:05,4069.2,4069.2,4001.0,4081.232819056,4084.4419068,4054.3567092,4057.565796944,4096.274196,4102.590136,4036.035024,4043.428592,4126.509212,4140.526524,4132.028448,4149.15978,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4105.023120816,4112.1666828,4045.1957892,4052.339351184,4132.028448,4149.15978,3997.215852,4026.310632,,,,,,,,,4269.78718,4315.79868,4253.50311,4344.80593,,,,
2025-11-25,2026-06-29 08:25:30,4133.5,4069.2,4001.0,4146.624669848,4150.0639734,4117.8205026000005,4121.259806152,4164.029394,4170.449804,4097.23524,4104.74092,,,,,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4105.023120816,4112.1666828,4045.1957892,4052.339351184,4132.028448,4149.15978,3997.215852,4026.310632,,,,,4212.273072,4254.592752,4190.299392,4281.856392,4269.78718,4315.79868,4253.50311,4344.80593,,,,
2025-11-26,2026-06-29 08:25:52,4167.0,4069.2,4001.0,4180.459745312,4183.6223176,4153.9732024,4157.135774688,4194.388548,4200.855767999999,4136.578236,4144.155988,4225.347755999999,4239.700812,4218.212952,4248.379403999999,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4105.023120816,4112.1666828,4045.1957892,4052.339351184,4132.028448,4149.15978,3997.215852,4026.310632,,,,,4212.273072,4254.592752,4190.299392,4281.856392,4269.78718,4315.79868,4253.50311,4344.80593,,,,
2025-11-27,2026-06-29 08:26:17,4198.6,4069.2,4001.0,4209.655335236,4212.7773833,4183.508182699999,4186.630230764,4222.9382160000005,4229.449456,4166.681589,4174.314487,,,,,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4105.023120816,4112.1666828,4045.1957892,4052.339351184,4132.028448,4149.15978,3997.215852,4026.310632,,,,,4212.273072,4254.592752,4190.299392,4281.856392,4269.78718,4315.79868,4253.50311,4344.80593,,,,
2025-11-28,2026-06-29 08:26:38,4191.0,4069.2,4001.0,4205.345137284,4208.4386777,4179.4367363,4182.530276716,4218.313974,4224.818084,4162.906251,4170.532233,4249.449778,4263.884706,4242.274276,4272.612802,4086.72606616,4100.696918,3969.720182,3983.69103384,4117.06901,4162.88046,3901.41511,3932.34284,,,,,4105.023120816,4112.1666828,4045.1957892,4052.339351184,4132.028448,4149.15978,3997.215852,4026.310632,,,,,4212.273072,4254.592752,4190.299392,4281.856392,4269.78718,4315.79868,4253.50311,4344.80593,,,,
2025-12-01,2026-06-29 08:27:03,4258.5,4258.5,4258.5,4270.6044615480005,4274.4643939,4238.2775281,4242.137460452,4292.301846,4298.920036,4213.575261,4221.294063,4323.983762,4338.671874000001,4324.25124,4342.179525,4349.74330236,4364.613303,4225.207047,4240.07704764,4382.039085,4430.79891,4152.505935,4185.42414,,,,,4295.98961958,4303.4655015,4233.3791085,4240.85499042,4324.25124,4342.179525,4183.167135,4213.61541,,,,,,,,,,,,,,,,
2025-12-02,2026-06-29 08:27:26,4265.3,4258.5,4258.5,4276.352269356,4279.6798963,4248.483393699999,4251.811020644,4291.698684,4298.315944,4233.3791085,4240.85499042,,,,,4349.74330236,4364.613303,4225.207047,4240.07704764,4382.039085,4430.79891,4152.505935,4185.42414,,,,,4295.98961958,4303.4655015,4233.3791085,4240.85499042,4324.25124,4342.179525,4183.167135,4213.61541,4202.976852,4183.989294,4183.167135,4213.61541,,,,,,,,,,,,
2025-12-03,2026-06-29 08:27:50,4241.6,4258.5,4258.5,4254.338532476,4257.7148263,4226.0620717,4229.438365524,4270.38696,4276.97136,4206.620691,4214.326753,,,,,4349.74330236,4364.613303,4225.207047,4240.07704764,4382.039085,4430.79891,4152.505935,4185.42414,,,,,4295.98961958,4303.4655015,4233.3791085,4240.85499042,4324.25124,4342.179525,4183.167135,4213.61541,,,,,,,,,,,,,,,,
2025-12-04,2026-06-29 08:28:13,4234.5,4258.5,4258.5,4248.035164028,4251.1772839,4221.719910100001,4224.8620299720005,4261.33953,4267.90998,4204.832373,4212.535159,,,,,4349.74330236,4364.613303,4225.207047,4240.07704764,4382.039085,4430.79891,4152.505935,4185.42414,,,,,4295.98961958,4303.4655015,4233.3791085,4240.85499042,4324.25124,4342.179525,4183.167135,4213.61541,4178.295852,4159.419794,4152.505935,4185.42414,,,,,,,,,,,,
2025-12-05,2026-06-29 08:28:33,4239.5,4258.5,4258.5,4249.31402722,4252.4506445,4223.0448575,4226.18147478,4262.545854,4269.118164,4206.223287,4213.928621,4294.008138,4308.594426,4295.98961958,4303.4655015,4349.74330236,4364.613303,4225.207047,4240.07704764,4382.039085,4430.79891,4152.505935,4185.42414,,,,,4295.98961958,4303.4655015,4233.3791085,4240.85499042,4324.25124,4342.179525,4183.167135,4213.61541,,,,,,,,,,,,,,,,
2025-12-08,2026-06-29 08:28:56,4228.1,4228.1,4258.5,4243.52524328,4246.833434,4215.819146,4219.12733672,4258.826355,4265.39293,4197.082995,4204.771585,,,,,4349.74330236,4364.613303,4225.207047,4240.07704764,4382.039085,4430.79891,4152.505935,4185.42414,,,,,4265.321993788,4272.7445079,4203.1584381,4210.580952212,4293.381864,4311.182165,4153.304911,4183.535826,,,,,,,,,,,,,,,,
2025-12-09,2026-06-29 08:29:20,4219.6,4228.1,4258.5,4233.533390744,4236.6623222,4207.3285898,4210.457521255999,4246.763115,4253.31109,4190.525828999999,4198.202407,,,,,4349.74330236,4364.613303,4225.207047,4240.07704764,4382.039085,4430.79891,4152.505935,4185.42414,,,,,4265.321993788,4272.7445079,4203.1584381,4210.580952212,4293.381864,4311.182165,4153.304911,4183.535826,,,,,,,,,,,,,,,,
2025-12-10,2026-06-29 08:29:43,4237.5,4228.1,4258.5,4250.60600048,4253.727548,4224.463040000001,4227.58458752,4263.651651,4270.225666,4207.812903,4215.521149,,,,,4349.74330236,4364.613303,4225.207047,4240.07704764,4382.039085,4430.79891,4152.505935,4185.42414,,,,,4265.321993788,4272.7445079,4203.1584381,4210.580952212,4293.381864,4311.182165,4153.304911,4183.535826,4181.257572,4162.368134,4153.304911,4183.535826,,,,,,,,,,,,
2025-12-11,2026-06-29 08:30:08,4258.3,4228.1,4258.5,4271.229850072001,4274.4869126,4243.9519514,4247.209013928,4285.767591,4292.375706,4225.894785,4233.636155,4317.401277,4332.067029,4310.1110340000005,4340.934693,4349.74330236,4364.613303,4225.207047,4240.07704764,4382.039085,4430.79891,4152.505935,4185.42414,,,,,4265.321993788,4272.7445079,4203.1584381,4210.580952212,4293.381864,4311.182165,4153.304911,4183.535826,,,,,4376.759996000001,4420.732236000001,4382.039085,4430.79891,,,,,,,,
2025-12-12,2026-06-29 08:30:34,4309.1,4228.1,4258.5,4320.938978416,4324.2494588,4293.2137052,4296.524185584,4335.830037000001,4342.515342000001,4274.775477,4282.606391,4367.8332390000005,4382.670303000001,4360.457838,4391.641551000001,4349.74330236,4364.613303,4225.207047,4240.07704764,4382.039085,4430.79891,4152.505935,4185.42414,,,,,4265.321993788,4272.7445079,4203.1584381,4210.580952212,4293.381864,4311.182165,4153.304911,4183.535826,,,,,4376.759996000001,4420.732236000001,4382.039085,4430.79891,,,,,,,,
2025-12-15,2026-06-29 08:31:03,4330.0,4330.0,4258.5,4345.509728756,4348.9807893,4316.4395967,4319.910657244,4362.168111,4368.894026,4296.334644,4304.205051999999,4394.365717000001,4409.292909,4396.8552,4415.0845,4349.74330236,4364.613303,4225.207047,4240.07704764,4382.039085,4430.79891,4152.505935,4185.42414,,,,,4368.1190684,4375.72047,4304.45733,4312.0587316,4396.8552,4415.0845,4253.4023,4284.3618,,,,,,,,,,,,,,,,
2025-12-16,2026-06-29 08:31:28,4334.3,4330.0,4258.5,4348.370522592,4351.584997600001,4321.4492944,4324.663769408001,4361.967057000001,4368.692662,4304.45733,4312.0587316,,,,,4349.74330236,4364.613303,4225.207047,4240.07704764,4382.039085,4430.79891,4152.505935,4185.42414,,,,,4368.1190684,4375.72047,4304.45733,4312.0587316,4396.8552,4415.0845,4253.4023,4284.3618,4277.019852,4257.697794000001,4253.4023,4284.3618,,,,,,,,,,,,
2025-12-17,2026-06-29 08:31:55,4333.5,4330.0,4258.5,4346.891113639999,4350.110952999999,4319.924959,4323.14479836,4360.559679,4367.283114,4304.45733,4312.0587316,4392.745413,4407.667101,4396.8552,4415.0845,4349.74330236,4364.613303,4225.207047,4240.07704764,4382.039085,4430.79891,4152.505935,4185.42414,,,,,4368.1190684,4375.72047,4304.45733,4312.0587316,4396.8552,4415.0845,4253.4023,4284.3618,,,,,,,,,,,,,,,,
2025-12-18,2026-06-29 08:32:26,4371.5,4330.0,4258.5,4383.564767584,4386.8290392,4356.2264928,4359.490764415999,4397.553615,4404.33409,4338.558819,4346.506576999999,4430.012405,4445.060685,4422.53201,4454.159645,4349.74330236,4364.613303,4225.207047,4240.07704764,4382.039085,4430.79891,4152.505935,4185.42414,,,,,4368.1190684,4375.72047,4304.45733,4312.0587316,4396.8552,4415.0845,4253.4023,4284.3618,4311.178355999999,4291.701982,4280.784732,4320.523522,,,,,,,,,,,,
2025-12-19,2026-06-29 08:32:48,4363.6,4330.0,4258.5,4378.279596855999,4381.4699998,4351.5599722,4354.750375144,4391.421468,4398.192488,4334.68413,4342.62479,,,,,4349.74330236,4364.613303,4225.207047,4240.07704764,4382.039085,4430.79891,4152.505935,4185.42414,,,,,4368.1190684,4375.72047,4304.45733,4312.0587316,4396.8552,4415.0845,4253.4023,4284.3618,,,,,,,,,,,,,,,,
2025-12-22,2026-06-29 08:33:12,4369.9,4369.9,4258.5,4391.252702731999,4394.863825099999,4361.0095529,4364.620675268,4409.315274,4416.113883999999,4339.552328999999,4347.501907,4441.860878,4456.949406,4437.371255999999,4455.768534999999,4349.74330236,4364.613303,4225.207047,4240.07704764,4382.039085,4430.79891,4152.505935,4185.42414,,,,,4409.315274,4416.113883999999,4344.1219599,4351.793406748,4437.371255999999,4455.768534999999,4292.596469,4323.841254,,,,,4523.545684,4568.992644,4527.253935,4624.432905,4544.58603,4593.55878,4527.253935,4624.432905,,,,
2025-12-23,2026-06-29 08:33:44,4481.8,4369.9,4258.5,4501.021391456,4504.5836888,4471.1871512,4474.749448544,4517.884434,4524.850444,4450.726098,4458.879334,4551.231398,4566.691446,4543.546316,4576.039382,4349.74330236,4364.613303,4225.207047,4240.07704764,4382.039085,4430.79891,4152.505935,4185.42414,,,,,4408.370327252,4416.0417741,4344.1219599,4351.793406748,4437.371255999999,4455.768534999999,4292.596469,4323.841254,,,,,4523.545684,4568.992644,4527.253935,4624.432905,4544.58603,4593.55878,4527.253935,4624.432905,,,,
