Date,Scraped_At,dOpen,wOpen,mOpen,DIHD,DIHU,DILD,DILU,DRHD,DRHU,DRLD,DRLU,MIHD,MIHU,MILD,MILU,MRHD,MRHU,MRLD,MRLU,WIHD,WIHU,WILD,WILU,WRHD,WRHU,WRLD,WRLU,DTH1,DTH2,DTHD,DTHU,WTH1,WTH2,WTHD,WTHU,DTL1,DTL2,DTLD,DTLU,MTH1,MTH2,MTHD,MTHU,WTL1,WTL2,WTLD,WTLU,MTL1,MTL2,MTLD,MTLU
2025-10-24,2026-06-29 12:18:37,61.82,61.82,62.46,62.2098519666,62.313068405,61.345414295,61.4486307334,62.860087,63.0627612,60.71360746,60.9319655912,64.4160023568,64.99675044,59.55223716,60.1329852432,65.826594,67.6685394,56.3370462,57.5212878,62.5423568088,62.76071494,60.71360746,60.9319655912,63.659145,64.0003914,59.55223716,60.1329852432,,,,,,,,,,,,,,,,,,,,,51.6125718,48.9018078,47.7125694,53.200305
2025-10-27,2026-06-29 12:19:04,61.5,61.82,62.46,61.627191438,61.72194315,60.83364585,60.928397562,62.18265,62.38314,60.3407714,60.643791,64.4160023568,64.99675044,59.55223716,60.1329852432,65.826594,67.6685394,56.3370462,57.5212878,62.5423568088,62.76071494,60.71360746,60.9319655912,63.659145,64.0003914,59.55223716,60.1329852432,,,,,,,,,,,,,,,,,,,,,51.6125718,48.9018078,47.7125694,53.200305
2025-10-28,2026-06-29 12:19:29,60.18,61.82,62.46,60.388290921,60.479970425,59.620475075,59.712154579,60.918775,61.11519,59.1504823,59.4475245,64.4160023568,64.99675044,59.55223716,60.1329852432,65.826594,67.6685394,56.3370462,57.5212878,62.5423568088,62.76071494,60.71360746,60.9319655912,63.659145,64.0003914,59.55223716,60.1329852432,,,,,,,,,,,,,,,,,,,,,51.6125718,48.9018078,47.7125694,53.200305
2025-10-29,2026-06-29 12:19:58,60.39,61.82,62.46,60.5419283706,60.639544105,59.724396595,59.8220123294,61.141217,61.3383492,59.1898307,59.4870705,64.4160023568,64.99675044,59.55223716,60.1329852432,65.826594,67.6685394,56.3370462,57.5212878,62.5423568088,62.76071494,60.71360746,60.9319655912,63.659145,64.0003914,59.55223716,60.1329852432,,,,,,,,,,,,,,,,,,,,,51.6125718,48.9018078,47.7125694,53.200305
2025-10-30,2026-06-29 12:20:25,60.3,61.82,62.46,60.445890624,60.5370192,59.6826888,59.773817376,60.96933,61.165908,59.219342000000005,59.51673,64.4160023568,64.99675044,59.55223716,60.1329852432,65.826594,67.6685394,56.3370462,57.5212878,62.5423568088,62.76071494,60.71360746,60.9319655912,63.659145,64.0003914,59.55223716,60.1329852432,,,,,,,,,,,,,,,,,,,,,51.6125718,48.9018078,47.7125694,53.200305
2025-10-31,2026-06-29 12:20:50,60.3,61.82,62.46,60.445890624,60.5370192,59.6826888,59.773817376,60.96933,61.165908,59.219342000000005,59.51673,64.4160023568,64.99675044,59.55223716,60.1329852432,65.826594,67.6685394,56.3370462,57.5212878,62.5423568088,62.76071494,60.71360746,60.9319655912,63.659145,64.0003914,59.55223716,60.1329852432,61.885287,62.294121,61.533738,62.774109,,,,,,,,,,,,,,,,,51.6125718,48.9018078,47.7125694,53.200305
2025-11-03,2026-06-29 12:21:16,61.4,61.4,61.4,61.5363760854,61.637025695,60.693435605000005,60.7940852146,62.162428,62.3628528,60.1341923,60.4361745,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,62.162428,62.3628528,60.3011242,60.517998824,63.22665,63.565578,59.078466,59.663608,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-04,2026-06-29 12:21:44,61.03,61.4,61.4,61.1706597654,61.263477695,60.393309605,60.4861275346,61.707433,61.9063908,59.9177761,60.2186715,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,62.117449176,62.3343238,60.3011242,60.517998824,63.22665,63.565578,59.078466,59.663608,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-05,2026-06-29 12:22:09,60.43,61.4,61.4,60.562830828,60.6569859,59.7742821,59.868437172,61.120995,61.318062000000005,59.2783646,59.576049,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,62.117449176,62.3343238,60.3011242,60.517998824,63.22665,63.565578,59.078466,59.663608,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,2026-06-29 12:22:32,59.68,61.4,61.4,59.8618463532,59.95402931,59.08981409,59.1819970468,60.403114,60.5978664,58.6094418,58.903767,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,62.117449176,62.3343238,60.3011242,60.517998824,63.22665,63.565578,59.078466,59.663608,,,,,,,,,,,,,,,,,57.079896,54.592582,55.380958,56.545102,,,,
2025-11-07,2026-06-29 12:22:57,59.65,61.4,61.4,59.914580718,60.00747515,59.13658985,59.229484282,60.46378,60.658728,58.6487902,58.943313,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,62.117449176,62.3343238,60.3011242,60.517998824,63.22665,63.565578,59.078466,59.663608,,,,,,,,,,,,,,,,,57.079896,54.592582,55.380958,56.545102,,,,
2025-11-10,2026-06-29 12:23:22,59.87,59.87,61.4,60.0664773696,60.16117968,59.27334552,59.3680478304,60.635667,60.8311692,58.79850661,59.0099770292,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,60.635667,60.8311692,58.79850661,59.0099770292,61.6511325,61.9816149,57.6063153,58.1768764,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-11,2026-06-29 12:23:49,60.07,59.87,61.4,60.2114681916,60.30257303,59.44846517,59.5395700084,60.736777,60.9326052,58.9832516,59.279454,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,60.5695713708,60.78104179,58.79850661,59.0099770292,61.6511325,61.9816149,57.6063153,58.1768764,61.6492403,62.0565149,61.6511325,61.9816149,,,,,,,,,,,,,,,,,,,,
2025-11-12,2026-06-29 12:24:16,61.05,59.87,61.4,61.2119226558,61.303848515000006,60.442043585,60.5339694442,61.737766,61.9368216,59.9767987,60.2779905,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,60.5695713708,60.78104179,58.79850661,59.0099770292,61.6511325,61.9816149,57.6063153,58.1768764,,,,,,,,,59.1305351,58.7232555,58.5415844,59.112476688,,,,,,,,,,,,
2025-11-13,2026-06-29 12:24:42,58.47,59.87,61.4,58.562221593,58.657274025,57.766157475,57.861209907,59.14935,59.34006,57.2420849,57.5295435,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,60.5695713708,60.78104179,58.79850661,59.0099770292,61.6511325,61.9816149,57.6063153,58.1768764,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-14,2026-06-29 12:25:07,58.71,59.87,61.4,59.0901072654,59.186245195,58.284952105,58.3810900346,59.685233,59.8776708,57.7536141,58.0436415,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,60.5695713708,60.78104179,58.79850661,59.0099770292,61.6511325,61.9816149,57.6063153,58.1768764,60.5818987,60.9821221,60.2377538,61.4520009,,,,,,,,,,,,,,,,,,,,
2025-11-17,2026-06-29 12:25:33,59.8,59.8,61.4,59.8727758032,59.972591560000005,59.03681884,59.1366345968,60.504224,60.6993024,58.4717224,58.765356,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,60.504224,60.6993024,58.7297594,58.940982568,61.57905,61.909146,57.538962,58.108856,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-18,2026-06-29 12:25:59,59.71,59.8,61.4,59.8816073994,59.971280145,59.130598155,59.2202709006,60.393003,60.5877228,58.7297594,58.940982568,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,60.498753432,60.7099766,58.7297594,58.940982568,61.57905,61.909146,57.538962,58.108856,61.3003017,61.7052711,60.9520758,62.1807219,,,,,,,,,,,,,,,,,,,,
2025-11-19,2026-06-29 12:26:25,60.51,59.8,61.4,60.806142219,60.901286075,60.009312425000005,60.104456281,61.37377,61.571652,59.5046179,59.8034385,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,60.498753432,60.7099766,58.7297594,58.940982568,61.57905,61.909146,57.538962,58.108856,,,,,,,,,58.6650167,58.2609435,57.553815400000005,58.9686765,,,,,,,,,,,,
2025-11-20,2026-06-29 12:26:49,59.39,59.8,61.4,59.6262825096,59.71939218000001,58.84648902,58.9395986904,60.180672,60.3747072,58.3536772,58.646718,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,60.498753432,60.7099766,58.7297594,58.940982568,61.57905,61.909146,57.538962,58.108856,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-21,2026-06-29 12:27:14,58.8,59.8,61.4,58.855684833,58.951799025,58.050728475,58.146842667,59.45268,59.644368,57.5175237,57.8063655,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,60.498753432,60.7099766,58.7297594,58.940982568,61.57905,61.909146,57.538962,58.108856,,,,,,,,,56.7059601,56.3153805,55.380958,56.545102,,,,,55.592472,53.169974,52.883532,56.419506,,,,
2025-11-24,2026-06-29 12:27:39,58.05,58.05,61.4,58.1114543388,58.21092879,57.27835581,57.3778302612,58.755021,58.9444596,56.7010444,56.985786,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,58.755021,58.9444596,57.01107915,57.216121038,59.7769875,60.0974235,55.8551295,56.408346,59.6377119,60.0316977,59.7769875,60.0974235,,,,,,,,,,,,,,,,,,,,
2025-11-25,2026-06-29 12:28:03,58.89,58.05,61.4,59.1018210708,59.19099389,58.35499871,58.444171529200005,59.614456,59.8066656,57.9011706,58.191939,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,58.728304962,58.93334685,57.01107915,57.216121038,59.7769875,60.0974235,55.8551295,56.408346,,,,,,,,,57.0841938,56.691009,56.0029356,57.379671,,,,,,,,,,,,
2025-11-26,2026-06-29 12:28:29,58.05,58.05,61.4,58.2142831902,58.303434035,57.467644865,57.55679570980001,58.734799,58.9241724,57.01107915,57.216121038,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,58.728304962,58.93334685,57.01107915,57.216121038,59.7769875,60.0974235,55.8551295,56.408346,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-27,2026-06-29 12:28:53,58.58,58.05,61.4,58.718384196,58.8089033,57.9602867,58.050805804,59.25046,59.441496,57.4880124,57.776706,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,58.728304962,58.93334685,57.01107915,57.216121038,59.7769875,60.0974235,55.8551295,56.408346,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-28,2026-06-29 12:29:20,59.08,58.05,61.4,59.2061483892,59.29769461,58.43944879,58.5309950108,59.745899,59.93853240000001,57.9601932,58.251258,63.322807312,63.8936996,58.5415844,59.112476688,64.70945999999999,66.520146,55.380958,56.545102,58.728304962,58.93334685,57.01107915,57.216121038,59.7769875,60.0974235,55.8551295,56.408346,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-01,2026-06-29 12:29:46,58.96,58.96,58.96,59.5005680718,59.611902315,58.568143785,58.6794780282,60.271671,60.4659996,57.90479288,58.1130490336,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,59.6489381664,59.85719432,57.90479288,58.1130490336,60.71406,61.0395192,56.7307224,57.2926112,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-02,2026-06-29 12:30:08,59.52,58.96,58.96,59.7804619836,59.87347863,59.00144757,59.0944642164,60.332337,60.5268612,58.5110708,58.804902,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,59.6489381664,59.85719432,57.90479288,58.1130490336,60.71406,61.0395192,56.7307224,57.2926112,,,,,,,,,57.6854884,57.288162,56.7307224,57.2926112,,,,,,,,,,,,
2025-12-03,2026-06-29 12:30:31,58.65,58.96,58.96,58.8499204146,58.939678805,58.098193895,58.1879522854,59.371792,59.5632192,57.6355689,57.9250035,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,59.6489381664,59.85719432,57.90479288,58.1130490336,60.71406,61.0395192,56.7307224,57.2926112,60.2637488,60.6618704,59.9214112,61.1292816,,,,,,,,,,,,,,,,,,,,
2025-12-04,2026-06-29 12:30:59,59.09,58.96,58.96,59.231074467000006,59.321387475,58.474703025,58.565016033,59.75601,59.948676,58.0093787,58.3006905,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,59.6489381664,59.85719432,57.90479288,58.1130490336,60.71406,61.0395192,56.7307224,57.2926112,60.653739,61.054437,60.71406,61.0395192,,,,,,,,,,,,,,,,,,,,
2025-12-05,2026-06-29 12:31:28,59.7,58.96,58.96,59.88046598820001,59.971089185,59.121496715000006,59.2121199118,60.403114,60.5978664,58.6586273,58.9531995,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,59.6489381664,59.85719432,57.90479288,58.1130490336,60.71406,61.0395192,56.7307224,57.2926112,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-08,2026-06-29 12:31:52,60.15,60.15,58.96,60.3837252762,60.479206585,59.584069315,59.6795506238,60.959219,61.1557644,59.07349545,59.285954874,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,60.852843126,61.06530255,59.07349545,59.285954874,61.9394625,62.2714905,57.8757285,58.448958,,,,,,,,,58.2382915,57.8371575,57.135173,58.5397425,,,,,,,,,,,,
2025-12-09,2026-06-29 12:32:15,58.87,60.15,58.96,59.036473820400005,59.12428207000001,58.30107973,58.3888879796,59.533568,59.7255168,57.8618222,58.152393,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,60.852843126,61.06530255,59.07349545,59.285954874,61.9394625,62.2714905,57.8757285,58.448958,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-10,2026-06-29 12:32:42,58.37,60.15,58.96,58.5702114714,58.658610745,57.829867555,57.9182668286,59.078573,59.2690548,57.3798043,57.6679545,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,60.852843126,61.06530255,59.07349545,59.285954874,61.9394625,62.2714905,57.8757285,58.448958,,,,,,,,,,,,,,,,,55.917846,53.4811695,53.193051,56.7497205,,,,
2025-12-11,2026-06-29 12:33:07,58.91,60.15,58.96,59.0445210612,59.13678421,58.27181719,58.3640803388,59.594234,59.7863784,57.7831254,58.073301,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,60.852843126,61.06530255,59.07349545,59.285954874,61.9394625,62.2714905,57.8757285,58.448958,,,,,,,,,56.9678142,56.575431,56.21517616,56.7633815232,,,,,55.917846,53.4811695,53.193051,56.7497205,,,,
2025-12-12,2026-06-29 12:33:32,57.89,60.15,58.96,58.1882157012,58.27955021,57.42328919,57.5146236988,58.734799,58.9241724,56.9371348,57.223062000000006,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,60.852843126,61.06530255,59.07349545,59.285954874,61.9394625,62.2714905,57.8757285,58.448958,,,,,,,,,,,,,,,,,55.917846,53.4811695,53.193051,56.7497205,,,,
2025-12-15,2026-06-29 12:34:01,57.5,57.5,58.96,57.7308423108,57.82373289,56.95288371,57.0457742892,58.300026,58.4879976,56.4709225,56.6740217,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,58.1718783,58.3749775,56.4709225,56.6740217,59.210625,59.528025,55.325925,55.8739,,,,,,,,,55.6488454,55.265547000000005,54.5947748,55.936893000000005,,,,,,,,,,,,
2025-12-16,2026-06-29 12:34:25,56.68,57.5,58.96,56.823785715,56.910595875000006,56.096750625,56.183560785000005,57.32937,57.514212,55.6484747,55.9279305,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,58.1718783,58.3749775,56.4709225,56.6740217,59.210625,59.528025,55.325925,55.8739,,,,,,,,,54.8632831,54.4853955,53.8240922,55.1472645,,,,,53.4543,51.124975,50.84955,54.249525,,,,
2025-12-17,2026-06-29 12:34:51,55.08,57.5,58.96,55.4743087992,55.56645486,54.70258554,54.7947316008,56.055384,56.2361184,54.1827468,54.454842,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,58.1718783,58.3749775,56.4709225,56.6740217,59.210625,59.528025,55.325925,55.8739,56.8975176,57.2734008,56.5743024,57.7147032,,,,,,,,,,,,,53.4543,51.124975,50.84955,54.249525,,,,
2025-12-18,2026-06-29 12:35:15,56.77,57.5,58.96,56.977965189,57.064682325,56.251709175,56.338426311,57.481035,57.666366,55.8058683,56.0861145,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,58.1718783,58.3749775,56.4709225,56.6740217,59.210625,59.528025,55.325925,55.8739,,,,,,,,,55.0184559,54.6394995,53.9763258,55.3032405,,,,,53.4543,51.124975,50.84955,54.249525,,,,
2025-12-19,2026-06-29 12:35:38,55.9,57.5,58.96,56.1079055322,56.193991385,55.386936515,55.473022367800006,56.611489,56.7940164,54.9402035,55.2161025,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,58.1718783,58.3749775,56.4709225,56.6740217,59.210625,59.528025,55.325925,55.8739,,,,,,,,,,,,,,,,,53.4543,51.124975,50.84955,54.249525,,,,
2025-12-22,2026-06-29 12:36:00,56.63,56.63,58.96,57.02415078,57.1198215,56.2229085,56.31857922,57.6327,57.81852,55.677986,55.95759,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,57.2917124892,57.49173871,55.61649289,55.8165191108,58.3147425,58.627340100000005,54.4888197,55.0285036,58.49853,58.88499,58.16622,59.33871,,,,,,,,,,,,,,,,,,,,
2025-12-23,2026-06-29 12:36:27,57.95,56.63,58.96,58.0916359302,58.182512535,57.330544365,57.4214209698,58.633689,58.8227364,56.8486009,57.1340835,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,57.2917124892,57.49173871,55.61649289,55.8165191108,58.3147425,58.627340100000005,54.4888197,55.0285036,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-24,2026-06-29 12:36:52,58.47,56.63,58.96,58.657060566,58.74844255,57.89173645,57.983118434,59.199905,59.390778,57.4093156,57.697614,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,57.2917124892,57.49173871,55.61649289,55.8165191108,58.3147425,58.627340100000005,54.4888197,55.0285036,,,,,59.993822,60.6869732,59.6795255,61.2368505,,,,,,,,,,,,,,,,
2025-12-25,2026-06-29 12:37:13,58.47,56.63,58.96,58.657060566,58.74844255,57.89173645,57.983118434,59.199905,59.390778,57.4093156,57.697614,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,57.2917124892,57.49173871,55.61649289,55.8165191108,58.3147425,58.627340100000005,54.4888197,55.0285036,,,,,59.993822,60.6869732,59.6795255,61.2368505,,,,,,,,,,,,,,,,
2025-12-26,2026-06-29 12:37:36,58.35,56.63,58.96,58.6470301962,58.738397585,57.881828315,57.9731957038,59.189794,59.3806344,57.3994785,57.6877275,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,57.2917124892,57.49173871,55.61649289,55.8165191108,58.3147425,58.627340100000005,54.4888197,55.0285036,,,,,59.993822,60.6869732,59.6795255,61.2368505,56.5895805,56.1998025,55.517691,56.8824975,,,,,,,,,,,,
2025-12-29,2026-06-29 12:38:00,57.04,57.04,58.96,57.2846407014,57.378151495,56.501487805,56.5949985986,57.865253,58.0518228,56.01915511999999,56.2206295264,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,57.7065032736,57.90797768,56.01915511999999,56.2206295264,58.73694,59.0518008,54.8833176,55.4269088,58.7345767,59.1225961,58.73694,59.0518008,,,,,,,,,,,,,,,,,,,,
2025-12-30,2026-06-29 12:38:27,57.81,57.04,58.96,57.9575171958,58.048516015,57.195402085,57.2864009042,58.502246,58.6908696,56.7108815,56.9956725,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,57.7065032736,57.90797768,56.01915511999999,56.2206295264,58.73694,59.0518008,54.8833176,55.4269088,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-31,2026-06-29 12:38:53,57.95,57.04,58.96,58.0913362368,58.17967344,57.351512160000006,57.4398493632,58.603356,58.7923056,56.8977864,57.183516,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,57.7065032736,57.90797768,56.01915511999999,56.2206295264,58.73694,59.0518008,54.8833176,55.4269088,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-01,2026-06-29 12:39:21,57.95,57.04,58.96,58.0913362368,58.17967344,57.351512160000006,57.4398493632,58.603356,58.7923056,56.8977864,57.183516,60.8063960768,61.35460144,56.21517616,56.7633815232,62.137944000000005,63.8766744,53.1801512,54.2980328,57.7065032736,57.90797768,56.01915511999999,56.2206295264,58.73694,59.0518008,54.8833176,55.4269088,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-02,2026-06-29 12:39:43,57.41,57.04,57.41,57.6852561066,57.774271905,56.939748795,57.0287645934,58.209027,58.3967052,56.4747911,56.7583965,59.20785615279999,59.74164973999999,54.73733486,55.2711284472,60.504399,62.1974199,51.7820977,52.8705913,57.7065032736,57.90797768,56.01915511999999,56.2206295264,58.73694,59.0518008,54.8833176,55.4269088,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-05,2026-06-29 12:40:07,57.47,57.47,57.41,57.324577212,57.4378231,56.376142900000005,56.48938878800001,58.13825,58.3257,55.6386376,55.918044,59.20785615279999,59.74164973999999,54.73733486,55.2711284472,60.504399,62.1974199,51.7820977,52.8705913,58.13825,58.3257,56.44145941,56.6444526452,59.1797325,59.4969669,55.2970593,55.8447484,59.011675,59.401525,59.1797325,59.4969669,,,,,,,,,,,,,,,,,,,,
2026-01-06,2026-06-29 12:40:35,58.34,57.47,57.41,58.4344093014,58.529910495,57.634586805,57.7300879986,59.028018,59.2183368,57.1043655,57.3911325,59.20785615279999,59.74164973999999,54.73733486,55.2711284472,60.504399,62.1974199,51.7820977,52.8705913,58.1415277548,58.34452099,56.44145941,56.6444526452,59.1797325,59.4969669,55.2970593,55.8447484,,,,,,,,,56.2986315,55.9108575,55.232253,56.5900425,,,,,,,,,,,,
2026-01-07,2026-06-29 12:40:56,57.0,57.47,57.41,56.995258444200005,57.101042985,56.109312915,56.2150974558,57.723699,57.90981240000001,55.4517327,55.7302005,59.20785615279999,59.74164973999999,54.73733486,55.2711284472,60.504399,62.1974199,51.7820977,52.8705913,58.1415277548,58.34452099,56.44145941,56.6444526452,59.1797325,59.4969669,55.2970593,55.8447484,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-08,2026-06-29 12:41:25,56.42,57.47,57.41,56.561854689,56.649235825,55.830037675,55.917418811,57.076595000000005,57.260622000000005,55.3730359,55.6511085,59.20785615279999,59.74164973999999,54.73733486,55.2711284472,60.504399,62.1974199,51.7820977,52.8705913,58.1415277548,58.34452099,56.44145941,56.6444526452,59.1797325,59.4969669,55.2970593,55.8447484,57.9340705,58.3168015,58.1415277548,58.34452099,,,,,,,,,,,,,,,,,,,,
2026-01-09,2026-06-29 12:41:47,58.4,57.47,57.41,58.560480795,58.651404875,57.798991625,57.889915705,59.098795,59.289342000000005,57.320781700000005,57.608635500000005,59.20785615279999,59.74164973999999,54.73733486,55.2711284472,60.504399,62.1974199,51.7820977,52.8705913,58.1415277548,58.34452099,56.44145941,56.6444526452,59.1797325,59.4969669,55.2970593,55.8447484,59.9866505,60.3829415,59.645887,60.8482035,60.883718,61.5871508,60.5647595,62.1451845,,,,,,,,,,,,,,,,
2026-01-12,2026-06-29 12:42:10,59.0,59.0,57.41,59.653905828,59.7686369,58.6930331,58.807764172,60.46378,60.658728,57.944077,58.15247444,59.20785615279999,59.74164973999999,54.73733486,55.2711284472,60.504399,62.1974199,51.7820977,52.8705913,59.68940556,59.897803,57.944077,58.15247444,60.75525,61.08093,56.76921,57.33148,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-13,2026-06-29 12:42:32,59.95,59.0,57.41,60.031520922,60.12744185,59.22818315,59.324104078000005,60.615445,60.810882,58.7078128,59.002632,59.20785615279999,59.74164973999999,54.73733486,55.2711284472,60.504399,62.1974199,51.7820977,52.8705913,59.68940556,59.897803,57.944077,58.15247444,60.75525,61.08093,56.76921,57.33148,61.5260855,61.9325465,61.176577,62.409748500000006,62.5046,63.22676,62.17715,63.79965,,,,,,,,,,,,,,,,
2026-01-14,2026-06-29 12:42:57,61.12,59.0,57.41,61.337452125000006,61.430830125,60.555411375000006,60.648789375,61.87932,62.078832000000006,60.0751697,60.3768555,59.20785615279999,59.74164973999999,54.73733486,55.2711284472,60.504399,62.1974199,51.7820977,52.8705913,59.68940556,59.897803,57.944077,58.15247444,60.75525,61.08093,56.76921,57.33148,62.808948,63.223884000000005,62.452152000000005,63.711036,62.5046,63.22676,62.17715,63.79965,59.2275181,58.8195705,58.1056622,59.5340895,67.0571764,71.2354762,65.58001709999999,71.47430179999999,,,,,,,,
2026-01-15,2026-06-29 12:43:19,61.0,59.0,57.41,60.9569548218,61.065965065,60.043994035,60.1530042782,61.687211,61.8861036,59.3865727,59.6848005,59.20785615279999,59.74164973999999,54.73733486,55.2711284472,60.504399,62.1974199,51.7820977,52.8705913,59.68940556,59.897803,57.944077,58.15247444,60.75525,61.08093,56.76921,57.33148,,,,,62.5046,63.22676,62.17715,63.79965,58.5486371,58.1453655,57.944077,58.15247444,67.0571764,71.2354762,65.58001709999999,71.47430179999999,,,,,,,,
2026-01-16,2026-06-29 12:43:43,59.17,59.0,57.41,59.2852499364,59.37786337,58.50961243,58.6022258636,59.836898,60.0298248,58.0192158,58.310577,59.20785615279999,59.74164973999999,54.73733486,55.2711284472,60.504399,62.1974199,51.7820977,52.8705913,59.68940556,59.897803,57.944077,58.15247444,60.75525,61.08093,56.76921,57.33148,60.7358422,61.1370826,60.75525,61.08093,62.5046,63.22676,62.17715,63.79965,,,,,67.0571764,71.2354762,65.58001709999999,71.47430179999999,,,,,,,,
2026-01-19,2026-06-29 12:44:07,58.94,58.94,57.41,59.1500471532,59.25484131,58.27239609,58.3771902468,59.847009,60.0399684,57.645406,57.93489,59.20785615279999,59.74164973999999,54.73733486,55.2711284472,60.504399,62.1974199,51.7820977,52.8705913,59.6287044696,59.83688998,57.88515082,58.0933363304,60.693465,61.0188138,56.7114786,57.2731768,,,,,,,,,,,,,67.0571764,71.2354762,65.58001709999999,71.47430179999999,,,,,,,,
