Date,Scraped_At,dOpen,wOpen,mOpen,DIHD,DIHU,DILD,DILU,DRHD,DRHU,DRLD,DRLU,MIHD,MIHU,MILD,MILU,MRHD,MRHU,MRLD,MRLU,MTL1,MTL2,MTLD,MTLU,WIHD,WIHU,WILD,WILU,WRHD,WRHU,WRLD,WRLU,WTL1,WTL2,WTLD,WTLU,WTH1,WTH2,WTHD,WTHU,DTL1,DTL2,DTLD,DTLU,MTH1,MTH2,MTHD,MTHU,DTH1,DTH2,DTHD,DTHU
2025-09-26,2026-05-23 15:07:15,6697.0,6697.0,6478.75,6716.589910125,6721.962088125,6671.597919375,6676.9700973750005,6738.20583,6751.214985,6647.7967575,6662.864445,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6731.0555844,6742.07081,6638.80307,6649.8182956,6777.49794,6804.68776,6583.48585,6609.939,,,,,,,,,,,,,6829.0560125,6891.05765,6823.4195,6898.443425,,,,
2025-09-29,2026-05-23 15:07:33,6708.0,6697.0,6478.75,6725.706153525,6731.013493125,6681.257184375,6686.564523975,6746.49576,6759.52092,6658.2200025,6673.311315,6575.411524675,6596.187061875,6401.416400625,6422.191937825,6609.62075,6700.3880375,6303.953325,6355.0706625,,,,,6731.0555844,6742.07081,6638.80307,6649.8182956,6777.49794,6804.68776,6583.48585,6609.939,,,,,,,,,,,,,6829.0560125,6891.05765,6823.4195,6898.443425,,,,
2025-09-30,2026-05-23 15:07:52,6725.5,6697.0,6725.5,6742.828039184999,6748.331678625,6696.735058875,6702.238698315,6765.83893,6778.901435,6671.6213175,6686.743005,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,,,,,6731.0555844,6742.07081,6638.80307,6649.8182956,6777.49794,6804.68776,6583.48585,6609.939,,,,,,,,,,,,,,,,,,,,
2025-10-01,2026-05-23 15:08:09,6757.0,6697.0,6725.5,6773.30982057,6778.58943225,6729.09307275,6734.37268443,6793.47203,6806.587885,6706.61364,6721.81464,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,,,,,6731.0555844,6742.07081,6638.80307,6649.8182956,6777.49794,6804.68776,6583.48585,6609.939,,,,,,,,,,,,,,,,,,,,
2025-10-02,2026-05-23 15:08:28,6764.75,6697.0,6725.5,6777.784158625,6783.154840625,6732.804696875,6738.175378875,6798.99865,6812.125175,6709.3435375,6724.550725,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,,,,,6731.0555844,6742.07081,6638.80307,6649.8182956,6777.49794,6804.68776,6583.48585,6609.939,,,,,,,,,,,,,,,,,,,,
2025-10-03,2026-05-23 15:08:45,6768.0,6768.0,6725.5,6788.08262659,6793.56473075,6742.17000425,6747.65210841,6810.55431,6823.703145,6717.53323,6732.75898,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,,,,,6802.4166336,6813.54864,6709.18608,6720.3180864000005,6849.35136,6876.82944,6645.22106925,6666.78786461,,,,,,,,,,,,,,,,,,,,
2025-10-06,2026-05-23 15:09:02,6789.5,6768.0,6725.5,6801.478931285,6807.130601125,6754.146196375,6759.797866215,6825.87812,6839.05654,6727.7083025,6742.957115,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,,,,,6802.4166336,6813.54864,6709.18608,6720.3180864000005,6849.35136,6876.82944,6645.22106925,6666.78786461,,,,,,,,,,,,,,,,,,,,
2025-10-07,2026-05-23 15:09:20,6766.0,6768.0,6725.5,6782.547076825,6787.857595625,6738.071481875,6743.382000675,6802.4166336,6813.54864,6715.2996775,6730.520365,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,,,,,6802.4166336,6813.54864,6709.18608,6720.3180864000005,6849.35136,6876.82944,6645.22106925,6666.78786461,,,,,,,,,,,,,,,,,,,,
2025-10-08,2026-05-23 15:09:36,6802.75,6768.0,6725.5,6820.03237769,6825.37924825,6775.25233675,6780.599207310001,6840.69951,6853.906545,6752.27738,6767.58188,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,,,,,6802.4166336,6813.54864,6709.18608,6720.3180864000005,6849.35136,6876.82944,6645.22106925,6666.78786461,,,,,,,,,,,,,,,,,,,,
2025-10-09,2026-05-23 15:09:51,6779.5,6768.0,6725.5,6798.077144919999,6803.463191,6752.969009,6758.35505508,6819.34666,6832.51247,6729.44551,6744.69826,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,,,,,6802.4166336,6813.54864,6709.18608,6720.3180864000005,6849.35136,6876.82944,6645.22106925,6666.78786461,,,,,,,,,,,,,,,,,,,,
2025-10-10,2026-05-23 15:10:06,6632.0,6632.0,6725.5,6673.105601589999,6679.536905749999,6619.24342925,6625.67473341,6707.55821,6720.508195,6583.52008,6598.44208,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,6368.712225,6238.30478,6220.28044,6409.334245,6665.7250464,6676.63336,6574.367920000001,6585.2762336000005,6711.71664,6738.64256,6519.5876,6545.784,,,,,,,,,,,,,,,,,,,,
2025-10-13,2026-05-23 15:10:23,6691.0,6632.0,6725.5,6708.169004875,6713.463066875,6663.831235625,6669.125297625,6728.91106,6741.90227,6640.8479275,6655.899865,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,6368.712225,6238.30478,6220.28044,6409.334245,6665.7250464,6676.63336,6574.367920000001,6585.2762336000005,6711.71664,6738.64256,6519.5876,6545.784,,,,,,,,,,,,,,,,,,,,
2025-10-14,2026-05-23 15:10:39,6684.25,6632.0,6725.5,6707.1879215750005,6712.712404375,6660.920378125001,6666.444860925,6730.66953,6743.664135,6635.3881325,6650.427695,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,6368.712225,6238.30478,6220.28044,6409.334245,6665.7250464,6676.63336,6574.367920000001,6585.2762336000005,6711.71664,6738.64256,6519.5876,6545.784,,,,,,,,,,,,,,,,,,,,
2025-10-15,2026-05-23 15:10:58,6715.25,6632.0,6725.5,6736.06371042,6741.5622285,6690.0136215,6695.51213958,6759.05626,6772.10567,6665.7250464,6676.63336,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,6368.712225,6238.30478,6220.28044,6409.334245,6665.7250464,6676.63336,6574.367920000001,6585.2762336000005,6711.71664,6738.64256,6519.5876,6545.784,,,,,6829.43464,6903.77936,6861.3551,6955.579355,,,,,,,,,,,,
2025-10-16,2026-05-23 15:11:14,6659.25,6632.0,6725.5,6673.977012015,6679.827081375,6624.982681125,6630.832750485,6701.52917,6714.467515,6595.6805325,6610.630095,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,6368.712225,6238.30478,6220.28044,6409.334245,6665.7250464,6676.63336,6574.367920000001,6585.2762336000005,6711.71664,6738.64256,6519.5876,6545.784,,,,,6829.43464,6903.77936,6861.3551,6955.579355,,,,,,,,,,,,
2025-10-17,2026-05-23 15:11:33,6721.0,6721.0,6725.5,6735.2797388750005,6740.801576875,6689.034345625,6694.556183625,6755.1776292,6766.23233,6662.59451,6673.6492108,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,6368.712225,6238.30478,6220.28044,6409.334245,6755.1776292,6766.23233,6662.59451,6673.6492108,6801.78642,6829.07368,6607.07905,6633.627,,,,,,,,,,,,,,,,,,,,
2025-10-20,2026-05-23 15:11:51,6779.5,6721.0,6725.5,6793.602806864999,6798.897782624999,6749.257384875,6754.552360635,6813.82004,6826.97518,6726.7156125,6741.962175,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,6368.712225,6238.30478,6220.28044,6409.334245,6755.1776292,6766.23233,6662.59451,6673.6492108,6801.78642,6829.07368,6607.07905,6633.627,,,,,,,,,,,,,,,,,,,,
2025-10-21,2026-05-23 15:12:07,6776.0,6721.0,6725.5,6790.030618215,6795.3707163750005,6745.307296125,6750.647394285001,6810.80552,6823.95484,6722.2485075,6737.484945,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,6368.712225,6238.30478,6220.28044,6409.334245,6755.1776292,6766.23233,6662.59451,6673.6492108,6801.78642,6829.07368,6607.07905,6633.627,,,,,,,,,,,,,,,,,,,,
2025-10-22,2026-05-23 15:12:26,6733.5,6721.0,6725.5,6750.03434041,6755.46372425,6704.56325075,6709.99263459,6772.11918,6785.19381,6680.307355,6695.44873,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,6368.712225,6238.30478,6220.28044,6409.334245,6755.1776292,6766.23233,6662.59451,6673.6492108,6801.78642,6829.07368,6607.07905,6633.627,,,,,,,,,,,,,,,,,,,,
2025-10-23,2026-05-23 15:12:45,6778.25,6721.0,6725.5,6794.16579218,6799.4771365,6749.6832835,6754.99462782,6814.57367,6827.730265,6726.963785,6742.21091,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,6368.712225,6238.30478,6220.28044,6409.334245,6755.1776292,6766.23233,6662.59451,6673.6492108,6801.78642,6829.07368,6607.07905,6633.627,,,,,,,,,,,,,,,,,,,,
2025-10-24,2026-05-23 15:13:02,6881.0,6881.0,6725.5,6895.478525855,6901.472383375,6845.279969125,6851.273826645001,6923.3476,6936.7142,6821.20411,6832.5219788,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,6368.712225,6238.30478,6220.28044,6409.334245,6915.9912612,6927.30913,6821.20411,6832.5219788,6963.70962,6991.64648,6764.36705,6791.547,,,,,,,,,,,,,,,,,,,,
2025-10-27,2026-05-23 15:13:17,6914.0,6881.0,6725.5,6927.262350145,6932.626636625,6882.336450875,6887.7007373550005,6947.46376,6960.87692,6859.7360725,6875.284135,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,6368.712225,6238.30478,6220.28044,6409.334245,6915.9912612,6927.30913,6821.20411,6832.5219788,6963.70962,6991.64648,6764.36705,6791.547,,,,,,,,,,,,,,,,,,,,
2025-10-28,2026-05-23 15:13:38,6929.25,6881.0,6725.5,6943.856464945,6949.313026625,6898.157760875,6903.614322555,6965.04846,6978.49557,6874.6264225,6890.208235,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,6368.712225,6238.30478,6220.28044,6409.334245,6915.9912612,6927.30913,6821.20411,6832.5219788,6963.70962,6991.64648,6764.36705,6791.547,,,,,,,,,,,,,,,,,,,,
2025-10-29,2026-05-23 15:13:58,6906.5,6881.0,6725.5,6929.4944464400005,6935.370577,6880.281853,6886.15798356,6955.75369,6969.182855,6852.042725,6867.57335,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,6368.712225,6238.30478,6220.28044,6409.334245,6915.9912612,6927.30913,6821.20411,6832.5219788,6963.70962,6991.64648,6764.36705,6791.547,,,,,,,,,,,,,,,,,,,,
2025-10-30,2026-05-23 15:14:12,6897.0,6881.0,6725.5,6911.157956755,6916.685415875,6864.865486625,6870.392945745,6933.396,6946.782,6840.3786175,6855.882805,6825.84298039,6847.409775749999,6645.22106925,6666.78786461,6861.3551,6955.579355,6544.04601,6597.110205,6368.712225,6238.30478,6220.28044,6409.334245,6915.9912612,6927.30913,6821.20411,6832.5219788,6963.70962,6991.64648,6764.36705,6791.547,,,,,,,,,,,,,,,,,,,,
2025-10-31,2026-05-23 15:14:30,6878.0,6878.0,6878.0,6902.752420995001,6908.560477875,6854.109944625,6859.918001505,6928.3718,6941.7481,6826.4809575,6841.953645,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,,,,,6912.9760056,6924.28894,6818.23018,6829.5431144,6960.67356,6988.59824,6761.4179,6788.586,,,,,,,,,,,,,,,,,,,,
2025-11-03,2026-05-23 15:14:47,6884.0,6878.0,6878.0,6895.123992275,6900.639311875,6848.933190625,6854.448510225,6912.9760056,6924.28894,6824.4955775,6839.963765,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,,,,,6912.9760056,6924.28894,6818.23018,6829.5431144,6960.67356,6988.59824,6761.4179,6788.586,,,,,,,,,,,,,,,,,,,,
2025-11-04,2026-05-23 15:15:03,6801.0,6878.0,6878.0,6815.85631928,6821.447134,6769.033246,6774.62406072,6839.44346,6852.64807,6743.34317,6758.62742,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,,,,,6912.9760056,6924.28894,6818.23018,6829.5431144,6960.67356,6988.59824,6761.4179,6788.586,6663.4064,6577.15628,6564.22564,6694.49496,,,,,,,,,,,,,,,,
2025-11-05,2026-05-23 15:15:19,6828.5,6878.0,6878.0,6844.133908355,6849.770045875,6796.931256625,6802.567394145,6868.0814,6881.3413,6770.8903175,6786.237005,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,,,,,6912.9760056,6924.28894,6818.23018,6829.5431144,6960.67356,6988.59824,6761.4179,6788.586,6663.4064,6577.15628,6564.22564,6694.49496,,,,,,,,,,,,,,,,
2025-11-06,2026-05-23 15:15:39,6763.0,6878.0,6878.0,6778.62154911,6784.1762017500005,6732.10133325,6737.65598589,6802.01317,6815.145515,6706.61364,6721.81464,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,,,,,6912.9760056,6924.28894,6818.23018,6829.5431144,6960.67356,6988.59824,6761.4179,6788.586,6663.4064,6577.15628,6564.22564,6694.49496,,,,,,,,,,,,,,,,
2025-11-07,2026-05-23 15:15:58,6788.0,6788.0,6878.0,6803.418417925,6809.119383124999,6755.672834375,6761.373799575,6828.39022,6841.57349,6729.01228,6740.1771824,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,6513.1221,6379.75768,6361.32464,6554.66522,6822.5183376,6833.68324,6729.01228,6740.1771824,6869.59176,6897.15104,6672.9434,6699.756,,,,,,,,,,,,,,,,,,,,
2025-11-10,2026-05-23 15:16:13,6857.25,6788.0,6878.0,6874.111793355,6879.587290875,6828.254501625001,6833.729999145,6895.96571,6909.279445,6804.1454325,6819.567495,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,6513.1221,6379.75768,6361.32464,6554.66522,6822.5183376,6833.68324,6729.01228,6740.1771824,6869.59176,6897.15104,6672.9434,6699.756,,,,,,,,,,,,,,,,,,,,
2025-11-11,2026-05-23 15:16:30,6874.0,6788.0,6878.0,6887.57852696,6893.048277999999,6841.769362,6847.239113039999,6909.27984,6922.61928,6822.5183376,6833.68324,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,6513.1221,6379.75768,6361.32464,6554.66522,6822.5183376,6833.68324,6729.01228,6740.1771824,6869.59176,6897.15104,6672.9434,6699.756,,,,,,,,,,,,,,,,,,,,
2025-11-12,2026-05-23 15:16:47,6873.25,6788.0,6878.0,6880.635290925,6886.601968125,6830.664369375,6836.631046575,6908.275,6921.6125,6801.1673625,6816.582675,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,6513.1221,6379.75768,6361.32464,6554.66522,6822.5183376,6833.68324,6729.01228,6740.1771824,6869.59176,6897.15104,6672.9434,6699.756,,,,,6990.07876,7066.17224,7016.9356,7113.29638,,,,,,,,,,,,
2025-11-13,2026-05-23 15:17:04,6762.75,6788.0,6878.0,6784.760968635,6790.288384875,6738.468857625,6743.996273865,6807.791,6820.9345,6713.3142975,6728.530485,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,6513.1221,6379.75768,6361.32464,6554.66522,6822.5183376,6833.68324,6729.01228,6740.1771824,6869.59176,6897.15104,6672.9434,6699.756,,,,,6990.07876,7066.17224,7016.9356,7113.29638,,,,,,,,,,,,
2025-11-14,2026-05-23 15:17:20,6764.75,6764.75,6878.0,6773.55587579,6779.6407607500005,6722.59496425,6728.679849210001,6799.1501067,6810.2767675,6691.226945,6706.39307,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,6513.1221,6379.75768,6361.32464,6554.66522,6799.1501067,6810.2767675,6705.9643225,6717.0909833,6846.062295,6873.52718,6650.0874875,6676.80825,,,,,,,,,,,,,,,,,,,,
2025-11-17,2026-05-23 15:17:39,6696.5,6764.75,6878.0,6715.582117355,6721.081070875,6669.528381625,6675.027335145,6738.70825,6751.718375,6644.3223425,6659.382155,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,6513.1221,6379.75768,6361.32464,6554.66522,6799.1501067,6810.2767675,6705.9643225,6717.0909833,6846.062295,6873.52718,6650.0874875,6676.80825,6553.6898,6468.859835,6456.142105,6584.26647,,,,,6595.52855,6571.7675125,6549.6797875,6609.3835775,,,,,,,,
2025-11-18,2026-05-23 15:17:54,6630.75,6764.75,6878.0,6654.82133633,6660.43371025,6607.817704749999,6613.43007867,6679.6739,6692.57005,6581.038355,6595.95473,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,6513.1221,6379.75768,6361.32464,6554.66522,6799.1501067,6810.2767675,6705.9643225,6717.0909833,6846.062295,6873.52718,6650.0874875,6676.80825,6553.6898,6468.859835,6456.142105,6584.26647,,,,,,,,,,,,,,,,
2025-11-19,2026-05-23 15:18:11,6697.5,6764.75,6878.0,6732.42512237,6738.75785725,6679.38846775,6685.721202629999,6765.33651,6778.398045,6645.06686,6660.12836,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,6513.1221,6379.75768,6361.32464,6554.66522,6799.1501067,6810.2767675,6705.9643225,6717.0909833,6846.062295,6873.52718,6650.0874875,6676.80825,6553.6898,6468.859835,6456.142105,6584.26647,,,,,,,,,,,,,,,,
2025-11-20,2026-05-23 15:18:30,6560.0,6764.75,6878.0,6573.284712105,6579.289709625,6522.992857875,6528.997855395,6603.30606,6616.05477,6491.4480825,6506.161395,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,6513.1221,6379.75768,6361.32464,6554.66522,6799.1501067,6810.2767675,6705.9643225,6717.0909833,6846.062295,6873.52718,6650.0874875,6676.80825,6553.6898,6468.859835,6456.142105,6584.26647,,,,,,,,,,,,,,,,
2025-11-21,2026-05-23 15:18:47,6654.75,6654.75,6878.0,6674.42748946,6680.0068805,6627.7000895,6633.27948054,6698.76586,6711.69887,6601.3885,6616.351,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,6513.1221,6379.75768,6361.32464,6554.66522,6688.5907347,6699.5364675,6596.9202225,6607.8659553,6734.740095,6761.75838,6541.9519875,6568.23825,,,,,,,,,,,,,,,,,,,,
2025-11-24,2026-05-23 15:19:07,6726.25,6654.75,6878.0,6740.17500991,6745.4773617500005,6695.76781325,6701.07016509,6760.81473,6773.867535,6672.86218,6687.98668,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,6513.1221,6379.75768,6361.32464,6554.66522,6688.5907347,6699.5364675,6596.9202225,6607.8659553,6734.740095,6761.75838,6541.9519875,6568.23825,,,,,,,,,,,,,,,,,,,,
2025-11-25,2026-05-23 15:19:26,6781.0,6654.75,6878.0,6797.169325525,6802.546713125,6752.133704375,6757.511091975,6818.34182,6831.50569,6728.7009925,6743.952055,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,6513.1221,6379.75768,6361.32464,6554.66522,6688.5907347,6699.5364675,6596.9202225,6607.8659553,6734.740095,6761.75838,6541.9519875,6568.23825,,,,,6852.8619075,6927.461655,6819.25542,6954.6795825,,,,,,,,,,,,
2025-11-26,2026-05-23 15:19:42,6830.25,6654.75,6878.0,6845.74273589,6851.11704325,6800.73291175,6806.10721911,6866.57414,6879.83113,6777.590975,6792.95285,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,6513.1221,6379.75768,6361.32464,6554.66522,6688.5907347,6699.5364675,6596.9202225,6607.8659553,6734.740095,6761.75838,6541.9519875,6568.23825,,,,,6852.8619075,6927.461655,6819.25542,6954.6795825,,,,,,,,,,,,
2025-11-27,2026-05-23 15:20:01,6829.0,6654.75,6878.0,6848.245207845001,6853.685179125,6802.685448375,6808.125419655,6869.83987,6883.103165,6778.8318375,6794.196525,6980.61824684,7002.674067,6795.900753,6817.95657316,7016.9356,7113.29638,6692.43156,6746.69898,6513.1221,6379.75768,6361.32464,6554.66522,6688.5907347,6699.5364675,6596.9202225,6607.8659553,6734.740095,6761.75838,6541.9519875,6568.23825,,,,,6852.8619075,6927.461655,6819.25542,6954.6795825,,,,,,,,,,,,
2025-11-28,2026-05-23 15:20:17,6854.75,6854.75,6854.75,6873.036406669999,6878.75022475,6825.18318025,6830.89699833,6897.72418,6911.04131,6795.1822225000005,6806.4569153,6957.021361955,6979.002625875,6772.928276625,6794.909540545,6993.21595,7089.2509975,6669.808845,6723.8928225,,,,,6889.6077747,6900.8824675,6795.1822225000005,6806.4569153,6937.144095,6964.97438,6738.5619875,6765.63825,,,,,,,,,,,,,,,,,,,,
2025-12-01,2026-05-23 15:20:35,6829.0,6854.75,6854.75,6842.26201563,6847.7373127500005,6796.40640225,6801.88169937,6864.31325,6877.565875,6772.13118,6787.48068,6957.021361955,6979.002625875,6772.928276625,6794.909540545,6993.21595,7089.2509975,6669.808845,6723.8928225,,,,,6889.6077747,6900.8824675,6795.1822225000005,6806.4569153,6937.144095,6964.97438,6738.5619875,6765.63825,,,,,,,,,,,,,,,,,,,,
2025-12-02,2026-05-23 15:20:54,6843.0,6854.75,6854.75,6859.92868212,6865.321701,6814.762149,6820.15516788,6880.89311,6894.177745,6795.1822225000005,6806.4569153,6957.021361955,6979.002625875,6772.928276625,6794.909540545,6993.21595,7089.2509975,6669.808845,6723.8928225,,,,,6889.6077747,6900.8824675,6795.1822225000005,6806.4569153,6937.144095,6964.97438,6738.5619875,6765.63825,,,,,,,,,,,,,,,,,,,,
2025-12-03,2026-05-23 15:21:11,6866.0,6854.75,6854.75,6878.6889397800005,6884.056306500001,6833.7372435,6839.10461022,6899.23144,6912.55148,6810.84609,6826.28334,6957.021361955,6979.002625875,6772.928276625,6794.909540545,6993.21595,7089.2509975,6669.808845,6723.8928225,,,,,6889.6077747,6900.8824675,6795.1822225000005,6806.4569153,6937.144095,6964.97438,6738.5619875,6765.63825,,,,,,,,,,,,,,,,,,,,
2025-12-04,2026-05-23 15:21:30,6865.5,6854.75,6854.75,6880.970425505,6886.443144625,6835.136402875,6840.609121995,6902.74838,6916.07521,6811.0942625,6826.532075,6957.021361955,6979.002625875,6772.928276625,6794.909540545,6993.21595,7089.2509975,6669.808845,6723.8928225,,,,,6889.6077747,6900.8824675,6795.1822225000005,6806.4569153,6937.144095,6964.97438,6738.5619875,6765.63825,,,,,,,,,,,,,,,,,,,,
2025-12-05,2026-05-23 15:21:48,6883.0,6883.0,6854.75,6897.473071915,6902.982198875,6851.334133625,6856.843260584999,6918.0014316,6929.32259,6826.9773025,6842.451115,6957.021361955,6979.002625875,6772.928276625,6794.909540545,6993.21595,7089.2509975,6669.808845,6723.8928225,,,,,6918.0014316,6929.32259,6823.18673,6834.5078884,6965.73366,6993.67864,6772.928276625,6794.909540545,,,,,,,,,,,,,,,,,,,,
2025-12-08,2026-05-23 15:22:07,6865.0,6883.0,6854.75,6879.968302725,6885.440263125,6834.140634375,6839.612594775,6901.74354,6915.06843,6810.1015725,6825.537135,6957.021361955,6979.002625875,6772.928276625,6794.909540545,6993.21595,7089.2509975,6669.808845,6723.8928225,,,,,6918.0014316,6929.32259,6823.18673,6834.5078884,6965.73366,6993.67864,6772.928276625,6794.909540545,,,,,,,,,,,,,,,,,,,,
2025-12-09,2026-05-23 15:22:26,6847.25,6883.0,6854.75,6862.501582985,6867.784953625,6818.253353875,6823.536724515,6882.14916,6895.43622,6796.2039125,6811.607975,6957.021361955,6979.002625875,6772.928276625,6794.909540545,6993.21595,7089.2509975,6669.808845,6723.8928225,,,,,6918.0014316,6929.32259,6823.18673,6834.5078884,6965.73366,6993.67864,6772.928276625,6794.909540545,,,,,,,,,,,,,,,,,,,,
2025-12-10,2026-05-23 15:22:45,6887.0,6883.0,6854.75,6901.82356212,6907.391781,6855.189729,6860.75794788,6924.60365,6937.972675,6830.203545,6845.68467,6957.021361955,6979.002625875,6772.928276625,6794.909540545,6993.21595,7089.2509975,6669.808845,6723.8928225,,,,,6918.0014316,6929.32259,6823.18673,6834.5078884,6965.73366,6993.67864,6772.928276625,6794.909540545,,,,,,,,,6780.0447,6755.618925,6732.913275,6794.287335,,,,,,,,
2025-12-11,2026-05-23 15:23:02,6914.0,6883.0,6854.75,6925.370612455,6931.020428375,6878.053404125,6883.703220045,6948.97102,6962.38709,6852.2908975,6867.822085,6957.021361955,6979.002625875,6772.928276625,6794.909540545,6993.21595,7089.2509975,6669.808845,6723.8928225,,,,,6918.0014316,6929.32259,6823.18673,6834.5078884,6965.73366,6993.67864,6772.928276625,6794.909540545,,,,,,,,,,,,,,,,,,,,
2025-12-12,2026-05-23 15:23:18,6831.0,6831.0,6854.75,6845.254208995,6851.050617875,6796.709284625,6802.505693505,6871.09592,6884.36164,6771.63861,6782.8742388,6957.021361955,6979.002625875,6772.928276625,6794.909540545,6993.21595,7089.2509975,6669.808845,6723.8928225,,,,,6865.7370012,6876.97263,6771.63861,6782.8742388,6913.10862,6940.84248,6715.21455,6742.197,,,,,,,,,,,,,,,,,,,,
2025-12-15,2026-05-23 15:23:35,6882.75,6831.0,6854.75,6894.42581913,6900.14786025,6846.50372475,6852.22576587,6919.07703,6932.435385,6819.7803,6835.2378,6957.021361955,6979.002625875,6772.928276625,6794.909540545,6993.21595,7089.2509975,6669.808845,6723.8928225,,,,,6865.7370012,6876.97263,6771.63861,6782.8742388,6913.10862,6940.84248,6715.21455,6742.197,,,,,,,,,,,,,,,,,,,,
2025-12-16,2026-05-23 15:23:52,6849.25,6831.0,6854.75,6865.46139689,6871.08976825,6818.32378675,6823.95215811,6889.18304,6902.48368,6792.481325,6807.87695,6957.021361955,6979.002625875,6772.928276625,6794.909540545,6993.21595,7089.2509975,6669.808845,6723.8928225,,,,,6865.7370012,6876.97263,6771.63861,6782.8742388,6913.10862,6940.84248,6715.21455,6742.197,,,,,,,,,,,,,,,,,,,,
2025-12-17,2026-05-23 15:24:09,6792.0,6831.0,6854.75,6802.610571905,6808.167444625,6756.071762875,6761.628635595,6825.87812,6839.05654,6730.6863725,6745.941935,6957.021361955,6979.002625875,6772.928276625,6794.909540545,6993.21595,7089.2509975,6669.808845,6723.8928225,,,,,6865.7370012,6876.97263,6771.63861,6782.8742388,6913.10862,6940.84248,6715.21455,6742.197,,,,,,,,,,,,,,,,,,,,
